domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,8,3060.798454797325,695895.6027359451
plasma,0,1,8,3060.7984547973256,695895.6027359451
plasma,0,2,8,3060.798454797326,695895.6027359451
plasma,0,3,8,3060.7984547973265,695895.6027359451
plasma,0,4,8,3060.7984547973274,695895.6027359451
plasma,0,5,8,3060.7984547973288,695895.6027359451
plasma,0,6,8,3060.7984547973297,695895.6027359451
plasma,0,7,8,3060.7984547973315,695895.6027359451
plasma,0,8,8,3060.7984547973333,695895.6027359451
plasma,0,9,8,3060.7984547973356,695895.6027359451
plasma,0,10,8,3060.798454797338,695895.6027359451
plasma,0,11,8,3060.7984547973406,695895.6027359451
plasma,0,12,8,3060.7984547973433,695895.6027359451
plasma,0,13,8,3060.798454797346,695895.6027359451
plasma,0,14,8,3060.798454797349,695895.6027359451
plasma,0,15,8,3060.7984547973524,695895.6027359451
plasma,0,16,8,3060.7984547973556,695895.6027359451
plasma,0,17,8,3060.7984547973597,695895.6027359451
plasma,0,18,8,3060.7984547973633,695895.6027359451
plasma,0,19,8,3060.798454797367,695895.6027359451
plasma,0,20,8,3060.7984547973706,695895.6027359451
plasma,0,21,8,3060.7984547973747,695895.6027359451
plasma,0,22,8,3060.798454797379,695895.6027359451
plasma,0,23,8,3060.798454797383,695895.6027359451
plasma,0,24,8,3060.798454797387,695895.6027359451
plasma,0,25,8,3060.798454797391,695895.6027359451
plasma,0,26,8,3060.798454797395,695895.6027359451
plasma,0,27,8,3060.7984547973992,695895.6027359451
plasma,0,28,8,3060.7984547974033,695895.6027359451
plasma,0,29,8,3060.7984547974074,695895.6027359451
plasma,0,30,8,3060.7984547974115,695895.6027359451
plasma,0,31,8,3060.7984547974156,695895.6027359451
plasma,0,32,8,3060.798454797419,695895.6027359451
plasma,0,33,8,3060.798454797423,695895.6027359451
plasma,0,34,8,3060.7984547974265,695895.6027359451
plasma,0,35,8,3060.7984547974297,695895.6027359451
plasma,0,36,8,3060.7984547974334,695895.6027359451
plasma,0,37,8,3060.798454797436,695895.6027359451
plasma,0,38,8,3060.7984547974393,695895.6027359451
