domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,10,7528.349402043969,911863.203514328
plasma,0,1,10,7528.349402043965,911863.203514328
plasma,0,2,10,7528.34940204396,911863.203514328
plasma,0,3,10,7528.349402043957,911863.203514328
plasma,0,4,10,7528.349402043954,911863.203514328
plasma,0,5,10,7528.34940204395,911863.203514328
plasma,0,6,10,7528.3494020439475,911863.203514328
plasma,0,7,10,7528.349402043945,911863.203514328
plasma,0,8,10,7528.349402043943,911863.203514328
plasma,0,9,10,7528.349402043941,911863.203514328
plasma,0,10,10,7528.34940204394,911863.203514328
plasma,0,11,10,7528.349402043939,911863.203514328
plasma,0,12,10,7528.349402043938,911863.203514328
plasma,0,13,10,7528.349402043938,911863.203514328
plasma,0,14,10,7528.349402043939,911863.203514328
plasma,0,15,10,7528.34940204394,911863.203514328
plasma,0,16,10,7528.349402043941,911863.203514328
plasma,0,17,10,7528.349402043943,911863.203514328
plasma,0,18,10,7528.349402043945,911863.203514328
plasma,0,19,10,7528.3494020439475,911863.203514328
plasma,0,20,10,7528.34940204395,911863.203514328
plasma,0,21,10,7528.349402043954,911863.203514328
plasma,0,22,10,7528.349402043957,911863.203514328
plasma,0,23,10,7528.34940204396,911863.203514328
plasma,0,24,10,7528.349402043965,911863.203514328
plasma,0,25,10,7528.349402043969,911863.203514328
plasma,0,26,10,7528.349402043975,911863.203514328
plasma,0,27,10,7528.349402043979,911863.203514328
plasma,0,28,10,7528.349402043985,911863.203514328
plasma,0,29,10,7528.34940204399,911863.203514328
plasma,0,30,10,7528.349402043996,911863.203514328
plasma,0,31,10,7528.349402044001,911863.203514328
plasma,0,32,10,7528.349402044008,911863.203514328
plasma,0,33,10,7528.349402044014,911863.203514328
plasma,0,34,10,7528.34940204402,911863.203514328
plasma,0,35,10,7528.349402044027,911863.203514328
plasma,0,36,10,7528.349402044033,911863.203514328
plasma,0,37,10,7528.349402044039,911863.203514328
plasma,0,38,10,7528.349402044047,911863.203514328
plasma,0,39,10,7528.349402044053,911863.203514328
plasma,0,40,10,7528.349402044059,911863.203514328
plasma,0,41,10,7528.349402044067,911863.203514328
plasma,0,42,10,7528.349402044071,911863.203514328
plasma,0,43,10,7528.3494020440785,911863.203514328
plasma,0,44,10,7528.349402044085,911863.203514328
plasma,0,45,10,7528.349402044089,911863.203514328
plasma,0,46,10,7528.349402044097,911863.203514328
plasma,0,47,10,7528.349402044101,911863.203514328
plasma,0,48,10,7528.349402044107,911863.203514328
plasma,0,49,10,7528.349402044111,911863.203514328
plasma,0,50,10,7528.349402044117,911863.203514328
plasma,0,51,10,7528.349402044121,911863.203514328
plasma,0,52,10,7528.349402044125,911863.203514328
plasma,0,53,10,7528.34940204413,911863.203514328
plasma,0,54,10,7528.349402044133,911863.203514328
plasma,0,55,10,7528.349402044137,911863.203514328
plasma,0,56,10,7528.3494020441385,911863.203514328
plasma,0,57,10,7528.349402044141,911863.203514328
plasma,0,58,10,7528.349402044143,911863.203514328
plasma,0,59,10,7528.349402044145,911863.203514328
plasma,0,60,10,7528.349402044147,911863.203514328
plasma,0,61,10,7528.349402044147,911863.203514328
plasma,0,62,10,7528.349402044147,911863.203514328
plasma,0,63,10,7528.349402044147,911863.203514328
plasma,0,64,10,7528.349402044147,911863.203514328
plasma,0,65,10,7528.349402044147,911863.203514328
plasma,0,66,10,7528.349402044145,911863.203514328
plasma,0,67,10,7528.349402044143,911863.203514328
plasma,0,68,10,7528.349402044141,911863.203514328
plasma,0,69,10,7528.3494020441385,911863.203514328
plasma,0,70,10,7528.349402044137,911863.203514328
plasma,0,71,10,7528.349402044133,911863.203514328
plasma,0,72,10,7528.34940204413,911863.203514328
plasma,0,73,10,7528.349402044125,911863.203514328
plasma,0,74,10,7528.349402044121,911863.203514328
