domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,14,5577.138408692608,839874.0032585883
plasma,0,1,14,5577.138408692605,839874.0032585883
plasma,0,2,14,5577.138408692599,839874.0032585883
plasma,0,3,14,5577.1384086925955,839874.0032585883
plasma,0,4,14,5577.138408692591,839874.0032585883
plasma,0,5,14,5577.1384086925855,839874.0032585883
plasma,0,6,14,5577.138408692579,839874.0032585883
plasma,0,7,14,5577.138408692575,839874.0032585883
plasma,0,8,14,5577.13840869257,839874.0032585883
plasma,0,9,14,5577.138408692564,839874.0032585883
plasma,0,10,14,5577.138408692558,839874.0032585883
plasma,0,11,14,5577.138408692553,839874.0032585883
plasma,0,12,14,5577.138408692546,839874.0032585883
plasma,0,13,14,5577.138408692541,839874.0032585883
plasma,0,14,14,5577.1384086925345,839874.0032585883
plasma,0,15,14,5577.138408692529,839874.0032585883
plasma,0,16,14,5577.138408692524,839874.0032585883
plasma,0,17,14,5577.138408692518,839874.0032585883
plasma,0,18,14,5577.138408692513,839874.0032585883
plasma,0,19,14,5577.138408692507,839874.0032585883
plasma,0,20,14,5577.138408692502,839874.0032585883
plasma,0,21,14,5577.138408692497,839874.0032585883
plasma,0,22,14,5577.138408692492,839874.0032585883
plasma,0,23,14,5577.138408692487,839874.0032585883
plasma,0,24,14,5577.138408692483,839874.0032585883
plasma,0,25,14,5577.138408692479,839874.0032585883
plasma,0,26,14,5577.1384086924745,839874.0032585883
plasma,0,27,14,5577.138408692471,839874.0032585883
plasma,0,28,14,5577.138408692468,839874.0032585883
plasma,0,29,14,5577.138408692465,839874.0032585883
plasma,0,30,14,5577.138408692462,839874.0032585883
plasma,0,31,14,5577.138408692459,839874.0032585883
plasma,0,32,14,5577.138408692457,839874.0032585883
plasma,0,33,14,5577.138408692455,839874.0032585883
plasma,0,34,14,5577.1384086924545,839874.0032585883
plasma,0,35,14,5577.138408692454,839874.0032585883
plasma,0,36,14,5577.138408692453,839874.0032585883
plasma,0,37,14,5577.138408692452,839874.0032585883
plasma,0,38,14,5577.138408692452,839874.0032585883
plasma,0,39,14,5577.138408692453,839874.0032585883
plasma,0,40,14,5577.138408692454,839874.0032585883
plasma,0,41,14,5577.1384086924545,839874.0032585883
plasma,0,42,14,5577.138408692455,839874.0032585883
plasma,0,43,14,5577.138408692457,839874.0032585883
plasma,0,44,14,5577.138408692459,839874.0032585883
plasma,0,45,14,5577.138408692462,839874.0032585883
plasma,0,46,14,5577.138408692465,839874.0032585883
plasma,0,47,14,5577.138408692468,839874.0032585883
plasma,0,48,14,5577.138408692471,839874.0032585883
plasma,0,49,14,5577.1384086924745,839874.0032585883
plasma,0,50,14,5577.138408692479,839874.0032585883
plasma,0,51,14,5577.138408692483,839874.0032585883
plasma,0,52,14,5577.138408692487,839874.0032585883
plasma,0,53,14,5577.138408692492,839874.0032585883
plasma,0,54,14,5577.138408692497,839874.0032585883
plasma,0,55,14,5577.138408692502,839874.0032585883
plasma,0,56,14,5577.138408692507,839874.0032585883
plasma,0,57,14,5577.138408692513,839874.0032585883
plasma,0,58,14,5577.138408692518,839874.0032585883
plasma,0,59,14,5577.138408692524,839874.0032585883
plasma,0,60,14,5577.138408692529,839874.0032585883
plasma,0,61,14,5577.1384086925345,839874.0032585883
plasma,0,62,14,5577.138408692541,839874.0032585883
plasma,0,63,14,5577.138408692546,839874.0032585883
plasma,0,64,14,5577.138408692553,839874.0032585883
plasma,0,65,14,5577.138408692558,839874.0032585883
plasma,0,66,14,5577.138408692564,839874.0032585883
plasma,0,67,14,5577.13840869257,839874.0032585883
plasma,0,68,14,5577.138408692575,839874.0032585883
plasma,0,69,14,5577.138408692579,839874.0032585883
plasma,0,70,14,5577.1384086925855,839874.0032585883
plasma,0,71,14,5577.138408692591,839874.0032585883
plasma,0,72,14,5577.1384086925955,839874.0032585883
plasma,0,73,14,5577.138408692599,839874.0032585883
plasma,0,74,14,5577.138408692605,839874.0032585883
plasma,0,75,14,5577.138408692608,839874.0032585883
plasma,0,76,14,5577.138408692612,839874.0032585883
plasma,0,77,14,5577.1384086926155,839874.0032585883
plasma,0,78,14,5577.138408692619,839874.0032585883
plasma,0,79,14,5577.138408692623,839874.0032585883
plasma,0,80,14,5577.1384086926255,839874.0032585883
plasma,0,81,14,5577.138408692628,839874.0032585883
plasma,0,82,14,5577.138408692629,839874.0032585883
plasma,0,83,14,5577.138408692632,839874.0032585883
plasma,0,84,14,5577.138408692633,839874.0032585883
plasma,0,85,14,5577.138408692634,839874.0032585883
plasma,0,86,14,5577.1384086926355,839874.0032585883
plasma,0,87,14,5577.1384086926355,839874.0032585883
plasma,0,88,14,5577.1384086926355,839874.0032585883
plasma,0,89,14,5577.1384086926355,839874.0032585883
plasma,0,90,14,5577.138408692634,839874.0032585883
plasma,0,91,14,5577.138408692633,839874.0032585883
plasma,0,92,14,5577.138408692632,839874.0032585883
plasma,0,93,14,5577.138408692629,839874.0032585883
plasma,0,94,14,5577.138408692628,839874.0032585883
plasma,0,95,14,5577.1384086926255,839874.0032585883
plasma,0,96,14,5577.138408692623,839874.0032585883
plasma,0,97,14,5577.138408692619,839874.0032585883
plasma,0,98,14,5577.1384086926155,839874.0032585883
plasma,0,99,14,5577.138408692612,839874.0032585883
plasma,0,100,14,5577.138408692608,839874.0032585883
plasma,0,101,14,5577.138408692605,839874.0032585883
plasma,0,102,14,5577.138408692599,839874.0032585883
plasma,0,103,14,5577.1384086925955,839874.0032585883
plasma,0,104,14,5577.138408692591,839874.0032585883
plasma,0,105,14,5577.1384086925855,839874.0032585883
plasma,0,106,14,5577.138408692579,839874.0032585883
plasma,0,107,14,5577.138408692575,839874.0032585883
plasma,0,108,14,5577.13840869257,839874.0032585883
plasma,0,109,14,5577.138408692564,839874.0032585883
plasma,0,110,14,5577.138408692558,839874.0032585883
plasma,0,111,14,5577.138408692553,839874.0032585883
plasma,0,112,14,5577.138408692546,839874.0032585883
plasma,0,113,14,5577.138408692541,839874.0032585883
plasma,0,114,14,5577.1384086925345,839874.0032585883
plasma,0,115,14,5577.138408692529,839874.0032585883
plasma,0,116,14,5577.138408692524,839874.0032585883
plasma,0,117,14,5577.138408692518,839874.0032585883
plasma,0,118,14,5577.138408692513,839874.0032585883
plasma,0,119,14,5577.138408692507,839874.0032585883
plasma,0,120,14,5577.138408692502,839874.0032585883
plasma,0,121,14,5577.138408692497,839874.0032585883
plasma,0,122,14,5577.138408692492,839874.0032585883
plasma,0,123,14,5577.138408692487,839874.0032585883
plasma,0,124,14,5577.138408692483,839874.0032585883
plasma,0,125,14,5577.138408692479,839874.0032585883
plasma,0,126,14,5577.1384086924745,839874.0032585883
plasma,0,127,14,5577.138408692471,839874.0032585883
plasma,0,128,14,5577.138408692468,839874.0032585883
plasma,0,129,14,5577.138408692465,839874.0032585883
plasma,0,130,14,5577.138408692462,839874.0032585883
plasma,0,131,14,5577.138408692459,839874.0032585883
plasma,0,132,14,5577.138408692457,839874.0032585883
plasma,0,133,14,5577.138408692455,839874.0032585883
plasma,0,134,14,5577.1384086924545,839874.0032585883
plasma,0,135,14,5577.138408692454,839874.0032585883
plasma,0,136,14,5577.138408692453,839874.0032585883
plasma,0,137,14,5577.138408692452,839874.0032585883
plasma,0,138,14,5577.138408692452,839874.0032585883
plasma,0,139,14,5577.138408692453,839874.0032585883
plasma,0,140,14,5577.138408692454,839874.0032585883
plasma,0,141,14,5577.1384086924545,839874.0032585883
plasma,0,142,14,5577.138408692455,839874.0032585883
plasma,0,143,14,5577.138408692457,839874.0032585883
plasma,0,144,14,5577.138408692459,839874.0032585883
plasma,0,145,14,5577.138408692462,839874.0032585883
plasma,0,146,14,5577.138408692465,839874.0032585883
plasma,0,147,14,5577.138408692468,839874.0032585883
plasma,0,148,14,5577.138408692471,839874.0032585883
plasma,0,149,14,5577.1384086924745,839874.0032585883
plasma,0,150,14,5577.138408692479,839874.0032585883
plasma,0,151,14,5577.138408692483,839874.0032585883
plasma,0,152,14,5577.138408692487,839874.0032585883
plasma,0,153,14,5577.138408692492,839874.0032585883
plasma,0,154,14,5577.138408692497,839874.0032585883
plasma,0,155,14,5577.138408692502,839874.0032585883
plasma,0,156,14,5577.138408692507,839874.0032585883
plasma,0,157,14,5577.138408692513,839874.0032585883
plasma,0,158,14,5577.138408692518,839874.0032585883
plasma,0,159,14,5577.138408692524,839874.0032585883
plasma,0,160,14,5577.138408692529,839874.0032585883
plasma,0,161,14,5577.1384086925345,839874.0032585883
plasma,0,162,14,5577.138408692541,839874.0032585883
plasma,0,163,14,5577.138408692546,839874.0032585883
plasma,0,164,14,5577.138408692553,839874.0032585883
plasma,0,165,14,5577.138408692558,839874.0032585883
plasma,0,166,14,5577.138408692564,839874.0032585883
plasma,0,167,14,5577.13840869257,839874.0032585883
plasma,0,168,14,5577.138408692575,839874.0032585883
plasma,0,169,14,5577.138408692579,839874.0032585883
plasma,0,170,14,5577.1384086925855,839874.0032585883
plasma,0,171,14,5577.138408692591,839874.0032585883
plasma,0,172,14,5577.1384086925955,839874.0032585883
plasma,0,173,14,5577.138408692599,839874.0032585883
plasma,0,174,14,5577.138408692605,839874.0032585883
plasma,0,175,14,5577.138408692608,839874.0032585883
plasma,0,176,14,5577.138408692612,839874.0032585883
plasma,0,177,14,5577.1384086926155,839874.0032585883
plasma,0,178,14,5577.138408692619,839874.0032585883
plasma,0,179,14,5577.138408692623,839874.0032585883
