domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,8,5577.138408692452,839874.0032585883
plasma,0,1,8,5577.138408692453,839874.0032585883
plasma,0,2,8,5577.138408692453,839874.0032585883
plasma,0,3,8,5577.138408692454,839874.0032585883
plasma,0,4,8,5577.138408692455,839874.0032585883
plasma,0,5,8,5577.138408692457,839874.0032585883
plasma,0,6,8,5577.138408692459,839874.0032585883
plasma,0,7,8,5577.138408692461,839874.0032585883
plasma,0,8,8,5577.138408692464,839874.0032585883
plasma,0,9,8,5577.138408692466,839874.0032585883
plasma,0,10,8,5577.13840869247,839874.0032585883
plasma,0,11,8,5577.138408692473,839874.0032585883
plasma,0,12,8,5577.138408692476,839874.0032585883
plasma,0,13,8,5577.138408692481,839874.0032585883
plasma,0,14,8,5577.138408692485,839874.0032585883
plasma,0,15,8,5577.13840869249,839874.0032585883
plasma,0,16,8,5577.1384086924945,839874.0032585883
plasma,0,17,8,5577.1384086925,839874.0032585883
plasma,0,18,8,5577.1384086925045,839874.0032585883
plasma,0,19,8,5577.13840869251,839874.0032585883
plasma,0,20,8,5577.138408692515,839874.0032585883
plasma,0,21,8,5577.138408692521,839874.0032585883
plasma,0,22,8,5577.138408692526,839874.0032585883
plasma,0,23,8,5577.138408692532,839874.0032585883
plasma,0,24,8,5577.138408692538,839874.0032585883
plasma,0,25,8,5577.138408692544,839874.0032585883
plasma,0,26,8,5577.13840869255,839874.0032585883
plasma,0,27,8,5577.138408692555,839874.0032585883
plasma,0,28,8,5577.138408692561,839874.0032585883
plasma,0,29,8,5577.138408692566,839874.0032585883
plasma,0,30,8,5577.138408692572,839874.0032585883
plasma,0,31,8,5577.138408692577,839874.0032585883
plasma,0,32,8,5577.138408692582,839874.0032585883
plasma,0,33,8,5577.138408692588,839874.0032585883
plasma,0,34,8,5577.138408692593,839874.0032585883
plasma,0,35,8,5577.138408692597,839874.0032585883
plasma,0,36,8,5577.138408692602,839874.0032585883
plasma,0,37,8,5577.138408692606,839874.0032585883
plasma,0,38,8,5577.138408692611,839874.0032585883
plasma,0,39,8,5577.138408692615,839874.0032585883
plasma,0,40,8,5577.138408692618,839874.0032585883
plasma,0,41,8,5577.13840869262,839874.0032585883
plasma,0,42,8,5577.138408692625,839874.0032585883
plasma,0,43,8,5577.138408692626,839874.0032585883
plasma,0,44,8,5577.138408692629,839874.0032585883
plasma,0,45,8,5577.13840869263,839874.0032585883
plasma,0,46,8,5577.138408692633,839874.0032585883
plasma,0,47,8,5577.138408692634,839874.0032585883
plasma,0,48,8,5577.138408692634,839874.0032585883
plasma,0,49,8,5577.1384086926355,839874.0032585883
plasma,0,50,8,5577.1384086926355,839874.0032585883
plasma,0,51,8,5577.1384086926355,839874.0032585883
plasma,0,52,8,5577.138408692634,839874.0032585883
plasma,0,53,8,5577.138408692634,839874.0032585883
plasma,0,54,8,5577.138408692633,839874.0032585883
plasma,0,55,8,5577.13840869263,839874.0032585883
plasma,0,56,8,5577.138408692629,839874.0032585883
plasma,0,57,8,5577.138408692626,839874.0032585883
plasma,0,58,8,5577.138408692625,839874.0032585883
plasma,0,59,8,5577.13840869262,839874.0032585883
plasma,0,60,8,5577.138408692618,839874.0032585883
plasma,0,61,8,5577.138408692615,839874.0032585883
plasma,0,62,8,5577.138408692611,839874.0032585883
plasma,0,63,8,5577.138408692606,839874.0032585883
plasma,0,64,8,5577.138408692602,839874.0032585883
plasma,0,65,8,5577.138408692597,839874.0032585883
plasma,0,66,8,5577.138408692593,839874.0032585883
plasma,0,67,8,5577.138408692588,839874.0032585883
plasma,0,68,8,5577.138408692582,839874.0032585883
plasma,0,69,8,5577.138408692577,839874.0032585883
plasma,0,70,8,5577.138408692572,839874.0032585883
plasma,0,71,8,5577.138408692566,839874.0032585883
plasma,0,72,8,5577.138408692561,839874.0032585883
plasma,0,73,8,5577.138408692555,839874.0032585883
plasma,0,74,8,5577.13840869255,839874.0032585883
plasma,0,75,8,5577.138408692544,839874.0032585883
plasma,0,76,8,5577.138408692538,839874.0032585883
plasma,0,77,8,5577.138408692532,839874.0032585883
plasma,0,78,8,5577.138408692526,839874.0032585883
plasma,0,79,8,5577.138408692521,839874.0032585883
plasma,0,80,8,5577.138408692515,839874.0032585883
plasma,0,81,8,5577.13840869251,839874.0032585883
plasma,0,82,8,5577.1384086925045,839874.0032585883
plasma,0,83,8,5577.1384086925,839874.0032585883
plasma,0,84,8,5577.1384086924945,839874.0032585883
plasma,0,85,8,5577.13840869249,839874.0032585883
plasma,0,86,8,5577.138408692485,839874.0032585883
plasma,0,87,8,5577.138408692481,839874.0032585883
plasma,0,88,8,5577.138408692476,839874.0032585883
plasma,0,89,8,5577.138408692473,839874.0032585883
plasma,0,90,8,5577.13840869247,839874.0032585883
plasma,0,91,8,5577.138408692466,839874.0032585883
plasma,0,92,8,5577.138408692464,839874.0032585883
plasma,0,93,8,5577.138408692461,839874.0032585883
plasma,0,94,8,5577.138408692459,839874.0032585883
plasma,0,95,8,5577.138408692457,839874.0032585883
plasma,0,96,8,5577.138408692455,839874.0032585883
plasma,0,97,8,5577.138408692454,839874.0032585883
plasma,0,98,8,5577.138408692453,839874.0032585883
plasma,0,99,8,5577.138408692453,839874.0032585883
plasma,0,100,8,5577.138408692452,839874.0032585883
plasma,0,101,8,5577.138408692453,839874.0032585883
plasma,0,102,8,5577.138408692453,839874.0032585883
plasma,0,103,8,5577.138408692454,839874.0032585883
