domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,1,1679.8018077314648,551917.2021984167
plasma,0,1,1,1679.8018077314655,551917.2021984167
plasma,0,2,1,1679.8018077314666,551917.2021984167
plasma,0,3,1,1679.801807731467,551917.2021984167
plasma,0,4,1,1679.8018077314678,551917.2021984167
plasma,0,5,1,1679.8018077314678,551917.2021984167
plasma,0,6,1,1679.8018077314682,551917.2021984167
plasma,0,7,1,1679.8018077314682,551917.2021984167
plasma,0,8,1,1679.8018077314678,551917.2021984167
plasma,0,9,1,1679.8018077314675,551917.2021984167
plasma,0,10,1,1679.8018077314666,551917.2021984167
plasma,0,11,1,1679.8018077314664,551917.2021984167
plasma,0,12,1,1679.8018077314653,551917.2021984167
plasma,0,13,1,1679.8018077314641,551917.2021984167
plasma,0,14,1,1679.801807731463,551917.2021984167
plasma,0,15,1,1679.8018077314614,551917.2021984167
plasma,0,16,1,1679.80180773146,551917.2021984167
plasma,0,17,1,1679.8018077314582,551917.2021984167
plasma,0,18,1,1679.8018077314566,551917.2021984167
plasma,0,19,1,1679.8018077314543,551917.2021984167
plasma,0,20,1,1679.8018077314525,551917.2021984167
plasma,0,21,1,1679.8018077314503,551917.2021984167
plasma,0,22,1,1679.801807731448,551917.2021984167
plasma,0,23,1,1679.8018077314455,551917.2021984167
plasma,0,24,1,1679.8018077314432,551917.2021984167
plasma,0,25,1,1679.8018077314405,551917.2021984167
plasma,0,26,1,1679.801807731438,551917.2021984167
plasma,0,27,1,1679.8018077314352,551917.2021984167
plasma,0,28,1,1679.8018077314323,551917.2021984167
plasma,0,29,1,1679.8018077314298,551917.2021984167
plasma,0,30,1,1679.8018077314268,551917.2021984167
plasma,0,31,1,1679.801807731424,551917.2021984167
plasma,0,32,1,1679.8018077314214,551917.2021984167
plasma,0,33,1,1679.8018077314186,551917.2021984167
plasma,0,34,1,1679.8018077314157,551917.2021984167
plasma,0,35,1,1679.801807731413,551917.2021984167
plasma,0,36,1,1679.8018077314105,551917.2021984167
plasma,0,37,1,1679.8018077314075,551917.2021984167
plasma,0,38,1,1679.801807731405,551917.2021984167
plasma,0,39,1,1679.8018077314025,551917.2021984167
plasma,0,40,1,1679.8018077314,551917.2021984167
plasma,0,41,1,1679.8018077313977,551917.2021984167
plasma,0,42,1,1679.8018077313955,551917.2021984167
plasma,0,43,1,1679.8018077313934,551917.2021984167
plasma,0,44,1,1679.8018077313914,551917.2021984167
plasma,0,45,1,1679.8018077313895,551917.2021984167
plasma,0,46,1,1679.8018077313877,551917.2021984167
plasma,0,47,1,1679.8018077313861,551917.2021984167
plasma,0,48,1,1679.8018077313845,551917.2021984167
plasma,0,49,1,1679.8018077313834,551917.2021984167
plasma,0,50,1,1679.8018077313823,551917.2021984167
plasma,0,51,1,1679.8018077313811,551917.2021984167
plasma,0,52,1,1679.8018077313804,551917.2021984167
plasma,0,53,1,1679.8018077313795,551917.2021984167
plasma,0,54,1,1679.8018077313793,551917.2021984167
plasma,0,55,1,1679.8018077313789,551917.2021984167
plasma,0,56,1,1679.8018077313786,551917.2021984167
plasma,0,57,1,1679.8018077313789,551917.2021984167
plasma,0,58,1,1679.801807731379,551917.2021984167
plasma,0,59,1,1679.8018077313793,551917.2021984167
plasma,0,60,1,1679.80180773138,551917.2021984167
plasma,0,61,1,1679.8018077313807,551917.2021984167
plasma,0,62,1,1679.8018077313816,551917.2021984167
plasma,0,63,1,1679.8018077313827,551917.2021984167
plasma,0,64,1,1679.8018077313839,551917.2021984167
plasma,0,65,1,1679.8018077313855,551917.2021984167
plasma,0,66,1,1679.8018077313868,551917.2021984167
plasma,0,67,1,1679.8018077313886,551917.2021984167
plasma,0,68,1,1679.8018077313905,551917.2021984167
plasma,0,69,1,1679.8018077313923,551917.2021984167
plasma,0,70,1,1679.8018077313943,551917.2021984167
plasma,0,71,1,1679.8018077313966,551917.2021984167
plasma,0,72,1,1679.8018077313989,551917.2021984167
plasma,0,73,1,1679.8018077314011,551917.2021984167
plasma,0,74,1,1679.8018077314039,551917.2021984167
plasma,0,75,1,1679.8018077314064,551917.2021984167
plasma,0,76,1,1679.8018077314089,551917.2021984167
plasma,0,77,1,1679.8018077314116,551917.2021984167
plasma,0,78,1,1679.8018077314143,551917.2021984167
plasma,0,79,1,1679.801807731417,551917.2021984167
plasma,0,80,1,1679.8018077314198,551917.2021984167
plasma,0,81,1,1679.8018077314227,551917.2021984167
plasma,0,82,1,1679.8018077314257,551917.2021984167
plasma,0,83,1,1679.8018077314282,551917.2021984167
plasma,0,84,1,1679.8018077314312,551917.2021984167
plasma,0,85,1,1679.8018077314339,551917.2021984167
plasma,0,86,1,1679.8018077314364,551917.2021984167
plasma,0,87,1,1679.801807731439,551917.2021984167
plasma,0,88,1,1679.8018077314416,551917.2021984167
plasma,0,89,1,1679.8018077314443,551917.2021984167
plasma,0,90,1,1679.8018077314468,551917.2021984167
plasma,0,91,1,1679.8018077314491,551917.2021984167
plasma,0,92,1,1679.8018077314514,551917.2021984167
plasma,0,93,1,1679.8018077314537,551917.2021984167
plasma,0,94,1,1679.8018077314555,551917.2021984167
plasma,0,95,1,1679.8018077314573,551917.2021984167
plasma,0,96,1,1679.8018077314591,551917.2021984167
plasma,0,97,1,1679.8018077314607,551917.2021984167
plasma,0,98,1,1679.8018077314623,551917.2021984167
plasma,0,99,1,1679.8018077314637,551917.2021984167
plasma,0,100,1,1679.8018077314648,551917.2021984167
plasma,0,101,1,1679.8018077314655,551917.2021984167
plasma,0,102,1,1679.8018077314666,551917.2021984167
plasma,0,103,1,1679.801807731467,551917.2021984167
plasma,0,104,1,1679.8018077314678,551917.2021984167
plasma,0,105,1,1679.8018077314678,551917.2021984167
plasma,0,106,1,1679.8018077314682,551917.2021984167
