domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,12,10162.20874685869,983852.4037663466
plasma,0,1,12,10162.208746858683,983852.4037663466
plasma,0,2,12,10162.208746858676,983852.4037663466
plasma,0,3,12,10162.208746858669,983852.4037663466
plasma,0,4,12,10162.208746858661,983852.4037663466
plasma,0,5,12,10162.208746858656,983852.4037663466
plasma,0,6,12,10162.208746858649,983852.4037663466
plasma,0,7,12,10162.208746858641,983852.4037663466
plasma,0,8,12,10162.208746858636,983852.4037663466
plasma,0,9,12,10162.208746858629,983852.4037663466
plasma,0,10,12,10162.208746858623,983852.4037663466
plasma,0,11,12,10162.208746858618,983852.4037663466
plasma,0,12,12,10162.208746858612,983852.4037663466
plasma,0,13,12,10162.208746858607,983852.4037663466
plasma,0,14,12,10162.208746858603,983852.4037663466
plasma,0,15,12,10162.208746858598,983852.4037663466
plasma,0,16,12,10162.208746858594,983852.4037663466
plasma,0,17,12,10162.20874685859,983852.4037663466
plasma,0,18,12,10162.208746858587,983852.4037663466
plasma,0,19,12,10162.208746858583,983852.4037663466
plasma,0,20,12,10162.208746858581,983852.4037663466
plasma,0,21,12,10162.20874685858,983852.4037663466
plasma,0,22,12,10162.208746858578,983852.4037663466
plasma,0,23,12,10162.208746858576,983852.4037663466
plasma,0,24,12,10162.208746858576,983852.4037663466
plasma,0,25,12,10162.208746858576,983852.4037663466
plasma,0,26,12,10162.208746858576,983852.4037663466
plasma,0,27,12,10162.208746858576,983852.4037663466
plasma,0,28,12,10162.208746858578,983852.4037663466
plasma,0,29,12,10162.20874685858,983852.4037663466
plasma,0,30,12,10162.208746858581,983852.4037663466
plasma,0,31,12,10162.208746858583,983852.4037663466
plasma,0,32,12,10162.208746858587,983852.4037663466
plasma,0,33,12,10162.20874685859,983852.4037663466
plasma,0,34,12,10162.208746858594,983852.4037663466
plasma,0,35,12,10162.208746858598,983852.4037663466
plasma,0,36,12,10162.208746858603,983852.4037663466
plasma,0,37,12,10162.208746858607,983852.4037663466
plasma,0,38,12,10162.208746858612,983852.4037663466
plasma,0,39,12,10162.208746858618,983852.4037663466
plasma,0,40,12,10162.208746858623,983852.4037663466
plasma,0,41,12,10162.208746858629,983852.4037663466
plasma,0,42,12,10162.208746858636,983852.4037663466
plasma,0,43,12,10162.208746858641,983852.4037663466
plasma,0,44,12,10162.208746858649,983852.4037663466
plasma,0,45,12,10162.208746858656,983852.4037663466
plasma,0,46,12,10162.208746858661,983852.4037663466
plasma,0,47,12,10162.208746858669,983852.4037663466
plasma,0,48,12,10162.208746858676,983852.4037663466
plasma,0,49,12,10162.208746858683,983852.4037663466
plasma,0,50,12,10162.20874685869,983852.4037663466
plasma,0,51,12,10162.208746858698,983852.4037663466
plasma,0,52,12,10162.208746858703,983852.4037663466
plasma,0,53,12,10162.208746858712,983852.4037663466
plasma,0,54,12,10162.20874685872,983852.4037663466
plasma,0,55,12,10162.208746858727,983852.4037663466
plasma,0,56,12,10162.208746858734,983852.4037663466
plasma,0,57,12,10162.20874685874,983852.4037663466
plasma,0,58,12,10162.208746858747,983852.4037663466
plasma,0,59,12,10162.20874685875,983852.4037663466
plasma,0,60,12,10162.208746858758,983852.4037663466
plasma,0,61,12,10162.208746858763,983852.4037663466
plasma,0,62,12,10162.208746858769,983852.4037663466
