domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,6,1244.4277863015006,479928.0019240709
plasma,0,1,6,1244.4277863015022,479928.0019240709
plasma,0,2,6,1244.427786301504,479928.0019240709
plasma,0,3,6,1244.4277863015059,479928.0019240709
plasma,0,4,6,1244.427786301508,479928.0019240709
plasma,0,5,6,1244.42778630151,479928.0019240709
plasma,0,6,6,1244.427786301512,479928.0019240709
plasma,0,7,6,1244.427786301514,479928.0019240709
plasma,0,8,6,1244.4277863015163,479928.0019240709
plasma,0,9,6,1244.4277863015184,479928.0019240709
plasma,0,10,6,1244.4277863015207,479928.0019240709
plasma,0,11,6,1244.427786301523,479928.0019240709
plasma,0,12,6,1244.4277863015252,479928.0019240709
plasma,0,13,6,1244.4277863015275,479928.0019240709
plasma,0,14,6,1244.4277863015297,479928.0019240709
plasma,0,15,6,1244.4277863015323,479928.0019240709
plasma,0,16,6,1244.4277863015343,479928.0019240709
plasma,0,17,6,1244.4277863015366,479928.0019240709
plasma,0,18,6,1244.4277863015384,479928.0019240709
plasma,0,19,6,1244.4277863015407,479928.0019240709
plasma,0,20,6,1244.427786301543,479928.0019240709
plasma,0,21,6,1244.4277863015448,479928.0019240709
plasma,0,22,6,1244.4277863015468,479928.0019240709
plasma,0,23,6,1244.4277863015484,479928.0019240709
plasma,0,24,6,1244.4277863015504,479928.0019240709
plasma,0,25,6,1244.427786301552,479928.0019240709
plasma,0,26,6,1244.4277863015534,479928.0019240709
plasma,0,27,6,1244.427786301555,479928.0019240709
plasma,0,28,6,1244.4277863015564,479928.0019240709
plasma,0,29,6,1244.4277863015575,479928.0019240709
plasma,0,30,6,1244.4277863015586,479928.0019240709
plasma,0,31,6,1244.4277863015595,479928.0019240709
plasma,0,32,6,1244.4277863015607,479928.0019240709
plasma,0,33,6,1244.4277863015611,479928.0019240709
plasma,0,34,6,1244.4277863015618,479928.0019240709
plasma,0,35,6,1244.4277863015623,479928.0019240709
plasma,0,36,6,1244.4277863015625,479928.0019240709
plasma,0,37,6,1244.4277863015625,479928.0019240709
plasma,0,38,6,1244.4277863015625,479928.0019240709
plasma,0,39,6,1244.4277863015625,479928.0019240709
plasma,0,40,6,1244.4277863015623,479928.0019240709
plasma,0,41,6,1244.4277863015618,479928.0019240709
plasma,0,42,6,1244.4277863015611,479928.0019240709
plasma,0,43,6,1244.4277863015607,479928.0019240709
plasma,0,44,6,1244.4277863015595,479928.0019240709
plasma,0,45,6,1244.4277863015586,479928.0019240709
plasma,0,46,6,1244.4277863015575,479928.0019240709
plasma,0,47,6,1244.4277863015564,479928.0019240709
plasma,0,48,6,1244.427786301555,479928.0019240709
plasma,0,49,6,1244.4277863015534,479928.0019240709
plasma,0,50,6,1244.427786301552,479928.0019240709
plasma,0,51,6,1244.4277863015504,479928.0019240709
plasma,0,52,6,1244.4277863015484,479928.0019240709
plasma,0,53,6,1244.4277863015468,479928.0019240709
plasma,0,54,6,1244.4277863015448,479928.0019240709
plasma,0,55,6,1244.427786301543,479928.0019240709
plasma,0,56,6,1244.4277863015407,479928.0019240709
plasma,0,57,6,1244.4277863015384,479928.0019240709
plasma,0,58,6,1244.4277863015366,479928.0019240709
plasma,0,59,6,1244.4277863015343,479928.0019240709
plasma,0,60,6,1244.4277863015323,479928.0019240709
plasma,0,61,6,1244.4277863015297,479928.0019240709
plasma,0,62,6,1244.4277863015275,479928.0019240709
plasma,0,63,6,1244.4277863015252,479928.0019240709
plasma,0,64,6,1244.427786301523,479928.0019240709
plasma,0,65,6,1244.4277863015207,479928.0019240709
plasma,0,66,6,1244.4277863015184,479928.0019240709
plasma,0,67,6,1244.4277863015163,479928.0019240709
plasma,0,68,6,1244.427786301514,479928.0019240709
plasma,0,69,6,1244.427786301512,479928.0019240709
plasma,0,70,6,1244.42778630151,479928.0019240709
plasma,0,71,6,1244.427786301508,479928.0019240709
plasma,0,72,6,1244.4277863015059,479928.0019240709
plasma,0,73,6,1244.427786301504,479928.0019240709
plasma,0,74,6,1244.4277863015022,479928.0019240709
plasma,0,75,6,1244.4277863015006,479928.0019240709
plasma,0,76,6,1244.427786301499,479928.0019240709
plasma,0,77,6,1244.4277863014977,479928.0019240709
plasma,0,78,6,1244.4277863014963,479928.0019240709
plasma,0,79,6,1244.4277863014952,479928.0019240709
plasma,0,80,6,1244.427786301494,479928.0019240709
plasma,0,81,6,1244.4277863014931,479928.0019240709
plasma,0,82,6,1244.4277863014922,479928.0019240709
plasma,0,83,6,1244.4277863014916,479928.0019240709
plasma,0,84,6,1244.4277863014909,479928.0019240709
plasma,0,85,6,1244.4277863014906,479928.0019240709
plasma,0,86,6,1244.4277863014902,479928.0019240709
plasma,0,87,6,1244.4277863014902,479928.0019240709
plasma,0,88,6,1244.4277863014902,479928.0019240709
plasma,0,89,6,1244.4277863014902,479928.0019240709
plasma,0,90,6,1244.4277863014906,479928.0019240709
plasma,0,91,6,1244.4277863014909,479928.0019240709
plasma,0,92,6,1244.4277863014916,479928.0019240709
plasma,0,93,6,1244.4277863014922,479928.0019240709
plasma,0,94,6,1244.4277863014931,479928.0019240709
plasma,0,95,6,1244.427786301494,479928.0019240709
plasma,0,96,6,1244.4277863014952,479928.0019240709
plasma,0,97,6,1244.4277863014963,479928.0019240709
plasma,0,98,6,1244.4277863014977,479928.0019240709
plasma,0,99,6,1244.427786301499,479928.0019240709
plasma,0,100,6,1244.4277863015006,479928.0019240709
plasma,0,101,6,1244.4277863015022,479928.0019240709
plasma,0,102,6,1244.427786301504,479928.0019240709
plasma,0,103,6,1244.4277863015059,479928.0019240709
plasma,0,104,6,1244.427786301508,479928.0019240709
plasma,0,105,6,1244.42778630151,479928.0019240709
plasma,0,106,6,1244.427786301512,479928.0019240709
plasma,0,107,6,1244.427786301514,479928.0019240709
plasma,0,108,6,1244.4277863015163,479928.0019240709
plasma,0,109,6,1244.4277863015184,479928.0019240709
plasma,0,110,6,1244.4277863015207,479928.0019240709
plasma,0,111,6,1244.427786301523,479928.0019240709
plasma,0,112,6,1244.4277863015252,479928.0019240709
plasma,0,113,6,1244.4277863015275,479928.0019240709
plasma,0,114,6,1244.4277863015297,479928.0019240709
plasma,0,115,6,1244.4277863015323,479928.0019240709
plasma,0,116,6,1244.4277863015343,479928.0019240709
plasma,0,117,6,1244.4277863015366,479928.0019240709
plasma,0,118,6,1244.4277863015384,479928.0019240709
plasma,0,119,6,1244.4277863015407,479928.0019240709
plasma,0,120,6,1244.427786301543,479928.0019240709
plasma,0,121,6,1244.4277863015448,479928.0019240709
plasma,0,122,6,1244.4277863015468,479928.0019240709
plasma,0,123,6,1244.4277863015484,479928.0019240709
plasma,0,124,6,1244.4277863015504,479928.0019240709
plasma,0,125,6,1244.427786301552,479928.0019240709
plasma,0,126,6,1244.4277863015534,479928.0019240709
plasma,0,127,6,1244.427786301555,479928.0019240709
plasma,0,128,6,1244.4277863015564,479928.0019240709
plasma,0,129,6,1244.4277863015575,479928.0019240709
plasma,0,130,6,1244.4277863015586,479928.0019240709
plasma,0,131,6,1244.4277863015595,479928.0019240709
plasma,0,132,6,1244.4277863015607,479928.0019240709
plasma,0,133,6,1244.4277863015611,479928.0019240709
plasma,0,134,6,1244.4277863015618,479928.0019240709
plasma,0,135,6,1244.4277863015623,479928.0019240709
plasma,0,136,6,1244.4277863015625,479928.0019240709
plasma,0,137,6,1244.4277863015625,479928.0019240709
plasma,0,138,6,1244.4277863015625,479928.0019240709
plasma,0,139,6,1244.4277863015625,479928.0019240709
plasma,0,140,6,1244.4277863015623,479928.0019240709
plasma,0,141,6,1244.4277863015618,479928.0019240709
plasma,0,142,6,1244.4277863015611,479928.0019240709
plasma,0,143,6,1244.4277863015607,479928.0019240709
plasma,0,144,6,1244.4277863015595,479928.0019240709
plasma,0,145,6,1244.4277863015586,479928.0019240709
plasma,0,146,6,1244.4277863015575,479928.0019240709
plasma,0,147,6,1244.4277863015564,479928.0019240709
plasma,0,148,6,1244.427786301555,479928.0019240709
plasma,0,149,6,1244.4277863015534,479928.0019240709
