domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,10,1244.4277863015006,479928.0019240709
plasma,0,1,10,1244.427786301499,479928.0019240709
plasma,0,2,10,1244.4277863014977,479928.0019240709
plasma,0,3,10,1244.4277863014963,479928.0019240709
plasma,0,4,10,1244.4277863014952,479928.0019240709
plasma,0,5,10,1244.427786301494,479928.0019240709
plasma,0,6,10,1244.4277863014931,479928.0019240709
plasma,0,7,10,1244.4277863014922,479928.0019240709
plasma,0,8,10,1244.4277863014916,479928.0019240709
plasma,0,9,10,1244.4277863014909,479928.0019240709
plasma,0,10,10,1244.4277863014906,479928.0019240709
plasma,0,11,10,1244.4277863014902,479928.0019240709
plasma,0,12,10,1244.4277863014902,479928.0019240709
plasma,0,13,10,1244.4277863014902,479928.0019240709
plasma,0,14,10,1244.4277863014902,479928.0019240709
plasma,0,15,10,1244.4277863014906,479928.0019240709
plasma,0,16,10,1244.4277863014909,479928.0019240709
plasma,0,17,10,1244.4277863014916,479928.0019240709
plasma,0,18,10,1244.4277863014922,479928.0019240709
plasma,0,19,10,1244.4277863014931,479928.0019240709
plasma,0,20,10,1244.427786301494,479928.0019240709
plasma,0,21,10,1244.4277863014952,479928.0019240709
plasma,0,22,10,1244.4277863014963,479928.0019240709
plasma,0,23,10,1244.4277863014977,479928.0019240709
plasma,0,24,10,1244.427786301499,479928.0019240709
plasma,0,25,10,1244.4277863015006,479928.0019240709
plasma,0,26,10,1244.4277863015022,479928.0019240709
plasma,0,27,10,1244.427786301504,479928.0019240709
plasma,0,28,10,1244.4277863015059,479928.0019240709
plasma,0,29,10,1244.427786301508,479928.0019240709
plasma,0,30,10,1244.42778630151,479928.0019240709
plasma,0,31,10,1244.427786301512,479928.0019240709
plasma,0,32,10,1244.427786301514,479928.0019240709
plasma,0,33,10,1244.4277863015163,479928.0019240709
plasma,0,34,10,1244.4277863015184,479928.0019240709
plasma,0,35,10,1244.4277863015207,479928.0019240709
plasma,0,36,10,1244.427786301523,479928.0019240709
plasma,0,37,10,1244.4277863015252,479928.0019240709
plasma,0,38,10,1244.4277863015275,479928.0019240709
plasma,0,39,10,1244.4277863015297,479928.0019240709
plasma,0,40,10,1244.4277863015323,479928.0019240709
plasma,0,41,10,1244.4277863015343,479928.0019240709
plasma,0,42,10,1244.4277863015366,479928.0019240709
plasma,0,43,10,1244.4277863015384,479928.0019240709
plasma,0,44,10,1244.4277863015407,479928.0019240709
plasma,0,45,10,1244.427786301543,479928.0019240709
plasma,0,46,10,1244.4277863015448,479928.0019240709
plasma,0,47,10,1244.4277863015468,479928.0019240709
plasma,0,48,10,1244.4277863015484,479928.0019240709
plasma,0,49,10,1244.4277863015504,479928.0019240709
plasma,0,50,10,1244.427786301552,479928.0019240709
plasma,0,51,10,1244.4277863015534,479928.0019240709
plasma,0,52,10,1244.427786301555,479928.0019240709
plasma,0,53,10,1244.4277863015564,479928.0019240709
plasma,0,54,10,1244.4277863015575,479928.0019240709
plasma,0,55,10,1244.4277863015586,479928.0019240709
plasma,0,56,10,1244.4277863015595,479928.0019240709
plasma,0,57,10,1244.4277863015607,479928.0019240709
plasma,0,58,10,1244.4277863015611,479928.0019240709
plasma,0,59,10,1244.4277863015618,479928.0019240709
plasma,0,60,10,1244.4277863015623,479928.0019240709
plasma,0,61,10,1244.4277863015625,479928.0019240709
plasma,0,62,10,1244.4277863015625,479928.0019240709
plasma,0,63,10,1244.4277863015625,479928.0019240709
plasma,0,64,10,1244.4277863015625,479928.0019240709
plasma,0,65,10,1244.4277863015623,479928.0019240709
plasma,0,66,10,1244.4277863015618,479928.0019240709
plasma,0,67,10,1244.4277863015611,479928.0019240709
plasma,0,68,10,1244.4277863015607,479928.0019240709
plasma,0,69,10,1244.4277863015595,479928.0019240709
plasma,0,70,10,1244.4277863015586,479928.0019240709
plasma,0,71,10,1244.4277863015575,479928.0019240709
plasma,0,72,10,1244.4277863015564,479928.0019240709
plasma,0,73,10,1244.427786301555,479928.0019240709
plasma,0,74,10,1244.4277863015534,479928.0019240709
plasma,0,75,10,1244.427786301552,479928.0019240709
plasma,0,76,10,1244.4277863015504,479928.0019240709
plasma,0,77,10,1244.4277863015484,479928.0019240709
plasma,0,78,10,1244.4277863015468,479928.0019240709
plasma,0,79,10,1244.4277863015448,479928.0019240709
plasma,0,80,10,1244.427786301543,479928.0019240709
plasma,0,81,10,1244.4277863015407,479928.0019240709
plasma,0,82,10,1244.4277863015384,479928.0019240709
plasma,0,83,10,1244.4277863015366,479928.0019240709
plasma,0,84,10,1244.4277863015343,479928.0019240709
plasma,0,85,10,1244.4277863015323,479928.0019240709
plasma,0,86,10,1244.4277863015297,479928.0019240709
plasma,0,87,10,1244.4277863015275,479928.0019240709
plasma,0,88,10,1244.4277863015252,479928.0019240709
plasma,0,89,10,1244.427786301523,479928.0019240709
plasma,0,90,10,1244.4277863015207,479928.0019240709
plasma,0,91,10,1244.4277863015184,479928.0019240709
plasma,0,92,10,1244.4277863015163,479928.0019240709
plasma,0,93,10,1244.427786301514,479928.0019240709
plasma,0,94,10,1244.427786301512,479928.0019240709
plasma,0,95,10,1244.42778630151,479928.0019240709
plasma,0,96,10,1244.427786301508,479928.0019240709
plasma,0,97,10,1244.4277863015059,479928.0019240709
plasma,0,98,10,1244.427786301504,479928.0019240709
plasma,0,99,10,1244.4277863015022,479928.0019240709
plasma,0,100,10,1244.4277863015006,479928.0019240709
plasma,0,101,10,1244.427786301499,479928.0019240709
plasma,0,102,10,1244.4277863014977,479928.0019240709
plasma,0,103,10,1244.4277863014963,479928.0019240709
plasma,0,104,10,1244.4277863014952,479928.0019240709
plasma,0,105,10,1244.427786301494,479928.0019240709
plasma,0,106,10,1244.4277863014931,479928.0019240709
plasma,0,107,10,1244.4277863014922,479928.0019240709
plasma,0,108,10,1244.4277863014916,479928.0019240709
plasma,0,109,10,1244.4277863014909,479928.0019240709
plasma,0,110,10,1244.4277863014906,479928.0019240709
plasma,0,111,10,1244.4277863014902,479928.0019240709
plasma,0,112,10,1244.4277863014902,479928.0019240709
plasma,0,113,10,1244.4277863014902,479928.0019240709
plasma,0,114,10,1244.4277863014902,479928.0019240709
plasma,0,115,10,1244.4277863014906,479928.0019240709
plasma,0,116,10,1244.4277863014909,479928.0019240709
plasma,0,117,10,1244.4277863014916,479928.0019240709
plasma,0,118,10,1244.4277863014922,479928.0019240709
plasma,0,119,10,1244.4277863014931,479928.0019240709
plasma,0,120,10,1244.427786301494,479928.0019240709
plasma,0,121,10,1244.4277863014952,479928.0019240709
plasma,0,122,10,1244.4277863014963,479928.0019240709
plasma,0,123,10,1244.4277863014977,479928.0019240709
plasma,0,124,10,1244.427786301499,479928.0019240709
plasma,0,125,10,1244.4277863015006,479928.0019240709
plasma,0,126,10,1244.4277863015022,479928.0019240709
plasma,0,127,10,1244.427786301504,479928.0019240709
plasma,0,128,10,1244.4277863015059,479928.0019240709
plasma,0,129,10,1244.427786301508,479928.0019240709
plasma,0,130,10,1244.42778630151,479928.0019240709
plasma,0,131,10,1244.427786301512,479928.0019240709
plasma,0,132,10,1244.427786301514,479928.0019240709
plasma,0,133,10,1244.4277863015163,479928.0019240709
plasma,0,134,10,1244.4277863015184,479928.0019240709
plasma,0,135,10,1244.4277863015207,479928.0019240709
plasma,0,136,10,1244.427786301523,479928.0019240709
plasma,0,137,10,1244.4277863015252,479928.0019240709
plasma,0,138,10,1244.4277863015275,479928.0019240709
plasma,0,139,10,1244.4277863015297,479928.0019240709
plasma,0,140,10,1244.4277863015323,479928.0019240709
plasma,0,141,10,1244.4277863015343,479928.0019240709
plasma,0,142,10,1244.4277863015366,479928.0019240709
plasma,0,143,10,1244.4277863015384,479928.0019240709
plasma,0,144,10,1244.4277863015407,479928.0019240709
plasma,0,145,10,1244.427786301543,479928.0019240709
plasma,0,146,10,1244.4277863015448,479928.0019240709
plasma,0,147,10,1244.4277863015468,479928.0019240709
plasma,0,148,10,1244.4277863015484,479928.0019240709
plasma,0,149,10,1244.4277863015504,479928.0019240709
plasma,0,150,10,1244.427786301552,479928.0019240709
plasma,0,151,10,1244.4277863015534,479928.0019240709
plasma,0,152,10,1244.427786301555,479928.0019240709
plasma,0,153,10,1244.4277863015564,479928.0019240709
plasma,0,154,10,1244.4277863015575,479928.0019240709
plasma,0,155,10,1244.4277863015586,479928.0019240709
plasma,0,156,10,1244.4277863015595,479928.0019240709
plasma,0,157,10,1244.4277863015607,479928.0019240709
plasma,0,158,10,1244.4277863015611,479928.0019240709
plasma,0,159,10,1244.4277863015618,479928.0019240709
plasma,0,160,10,1244.4277863015623,479928.0019240709
plasma,0,161,10,1244.4277863015625,479928.0019240709
plasma,0,162,10,1244.4277863015625,479928.0019240709
plasma,0,163,10,1244.4277863015625,479928.0019240709
plasma,0,164,10,1244.4277863015625,479928.0019240709
plasma,0,165,10,1244.4277863015623,479928.0019240709
plasma,0,166,10,1244.4277863015618,479928.0019240709
plasma,0,167,10,1244.4277863015611,479928.0019240709
plasma,0,168,10,1244.4277863015607,479928.0019240709
plasma,0,169,10,1244.4277863015595,479928.0019240709
plasma,0,170,10,1244.4277863015586,479928.0019240709
plasma,0,171,10,1244.4277863015575,479928.0019240709
plasma,0,172,10,1244.4277863015564,479928.0019240709
plasma,0,173,10,1244.427786301555,479928.0019240709
plasma,0,174,10,1244.4277863015534,479928.0019240709
plasma,0,175,10,1244.427786301552,479928.0019240709
plasma,0,176,10,1244.4277863015504,479928.0019240709
plasma,0,177,10,1244.4277863015484,479928.0019240709
plasma,0,178,10,1244.4277863015468,479928.0019240709
plasma,0,179,10,1244.4277863015448,479928.0019240709
plasma,0,180,10,1244.427786301543,479928.0019240709
plasma,0,181,10,1244.4277863015407,479928.0019240709
plasma,0,182,10,1244.4277863015384,479928.0019240709
plasma,0,183,10,1244.4277863015366,479928.0019240709
plasma,0,184,10,1244.4277863015343,479928.0019240709
plasma,0,185,10,1244.4277863015323,479928.0019240709
plasma,0,186,10,1244.4277863015297,479928.0019240709
plasma,0,187,10,1244.4277863015275,479928.0019240709
plasma,0,188,10,1244.4277863015252,479928.0019240709
plasma,0,189,10,1244.427786301523,479928.0019240709
plasma,0,190,10,1244.4277863015207,479928.0019240709
plasma,0,191,10,1244.4277863015184,479928.0019240709
plasma,0,192,10,1244.4277863015163,479928.0019240709
plasma,0,193,10,1244.427786301514,479928.0019240709
plasma,0,194,10,1244.427786301512,479928.0019240709
plasma,0,195,10,1244.42778630151,479928.0019240709
plasma,0,196,10,1244.427786301508,479928.0019240709
plasma,0,197,10,1244.4277863015059,479928.0019240709
plasma,0,198,10,1244.427786301504,479928.0019240709
plasma,0,199,10,1244.4277863015022,479928.0019240709
plasma,1,0,10,1243.6811669774152,479712.0290298529
plasma,1,1,10,1243.681166977409,479712.0290298529
plasma,1,2,10,1243.6811669774033,479712.0290298529
plasma,1,3,10,1243.681166977398,479712.0290298529
plasma,1,4,10,1243.6811669773936,479712.0290298529
plasma,1,5,10,1243.6811669773892,479712.0290298529
plasma,1,6,10,1243.6811669773854,479712.0290298529
plasma,1,7,10,1243.6811669773822,479712.0290298529
plasma,1,8,10,1243.6811669773795,479712.0290298529
plasma,1,9,10,1243.6811669773772,479712.0290298529
plasma,1,10,10,1243.6811669773756,479712.0290298529
plasma,1,11,10,1243.6811669773745,479712.0290298529
plasma,1,12,10,1243.6811669773738,479712.0290298529
plasma,1,13,10,1243.6811669773738,479712.0290298529
plasma,1,14,10,1243.6811669773745,479712.0290298529
plasma,1,15,10,1243.6811669773756,479712.0290298529
plasma,1,16,10,1243.6811669773772,479712.0290298529
plasma,1,17,10,1243.6811669773795,479712.0290298529
plasma,1,18,10,1243.6811669773822,479712.0290298529
plasma,1,19,10,1243.6811669773854,479712.0290298529
plasma,1,20,10,1243.6811669773892,479712.0290298529
plasma,1,21,10,1243.6811669773936,479712.0290298529
plasma,1,22,10,1243.681166977398,479712.0290298529
plasma,1,23,10,1243.6811669774033,479712.0290298529
plasma,1,24,10,1243.681166977409,479712.0290298529
plasma,1,25,10,1243.6811669774152,479712.0290298529
plasma,1,26,10,1243.6811669774215,479712.0290298529
plasma,1,27,10,1243.6811669774283,479712.0290298529
plasma,1,28,10,1243.6811669774356,479712.0290298529
plasma,1,29,10,1243.6811669774431,479712.0290298529
plasma,1,30,10,1243.6811669774509,479712.0290298529
plasma,1,31,10,1243.6811669774588,479712.0290298529
plasma,1,32,10,1243.6811669774672,479712.0290298529
plasma,1,33,10,1243.6811669774756,479712.0290298529
plasma,1,34,10,1243.6811669774843,479712.0290298529
plasma,1,35,10,1243.681166977493,479712.0290298529
plasma,1,36,10,1243.6811669775018,479712.0290298529
plasma,1,37,10,1243.6811669775107,479712.0290298529
plasma,1,38,10,1243.6811669775193,479712.0290298529
plasma,1,39,10,1243.6811669775282,479712.0290298529
plasma,1,40,10,1243.681166977537,479712.0290298529
plasma,1,41,10,1243.681166977546,479712.0290298529
plasma,1,42,10,1243.6811669775545,479712.0290298529
plasma,1,43,10,1243.6811669775627,479712.0290298529
plasma,1,44,10,1243.6811669775711,479712.0290298529
plasma,1,45,10,1243.681166977579,479712.0290298529
plasma,1,46,10,1243.6811669775868,479712.0290298529
plasma,1,47,10,1243.6811669775943,479712.0290298529
plasma,1,48,10,1243.6811669776014,479712.0290298529
plasma,1,49,10,1243.6811669776084,479712.0290298529
plasma,1,50,10,1243.6811669776146,479712.0290298529
plasma,1,51,10,1243.6811669776207,479712.0290298529
plasma,1,52,10,1243.6811669776266,479712.0290298529
plasma,1,53,10,1243.6811669776318,479712.0290298529
plasma,1,54,10,1243.6811669776364,479712.0290298529
plasma,1,55,10,1243.6811669776407,479712.0290298529
plasma,1,56,10,1243.6811669776446,479712.0290298529
plasma,1,57,10,1243.6811669776478,479712.0290298529
plasma,1,58,10,1243.6811669776505,479712.0290298529
plasma,1,59,10,1243.6811669776528,479712.0290298529
plasma,1,60,10,1243.6811669776544,479712.0290298529
plasma,1,61,10,1243.6811669776555,479712.0290298529
plasma,1,62,10,1243.6811669776562,479712.0290298529
plasma,1,63,10,1243.6811669776562,479712.0290298529
plasma,1,64,10,1243.6811669776555,479712.0290298529
plasma,1,65,10,1243.6811669776544,479712.0290298529
plasma,1,66,10,1243.6811669776528,479712.0290298529
plasma,1,67,10,1243.6811669776505,479712.0290298529
plasma,1,68,10,1243.6811669776478,479712.0290298529
plasma,1,69,10,1243.6811669776446,479712.0290298529
plasma,1,70,10,1243.6811669776407,479712.0290298529
plasma,1,71,10,1243.6811669776364,479712.0290298529
plasma,1,72,10,1243.6811669776318,479712.0290298529
plasma,1,73,10,1243.6811669776266,479712.0290298529
plasma,1,74,10,1243.6811669776207,479712.0290298529
plasma,1,75,10,1243.6811669776146,479712.0290298529
plasma,1,76,10,1243.6811669776084,479712.0290298529
plasma,1,77,10,1243.6811669776014,479712.0290298529
plasma,1,78,10,1243.6811669775943,479712.0290298529
plasma,1,79,10,1243.6811669775868,479712.0290298529
plasma,1,80,10,1243.681166977579,479712.0290298529
plasma,1,81,10,1243.6811669775711,479712.0290298529
plasma,1,82,10,1243.6811669775627,479712.0290298529
plasma,1,83,10,1243.6811669775545,479712.0290298529
plasma,1,84,10,1243.681166977546,479712.0290298529
plasma,1,85,10,1243.681166977537,479712.0290298529
plasma,1,86,10,1243.6811669775282,479712.0290298529
plasma,1,87,10,1243.6811669775193,479712.0290298529
plasma,1,88,10,1243.6811669775107,479712.0290298529
plasma,1,89,10,1243.6811669775018,479712.0290298529
plasma,1,90,10,1243.681166977493,479712.0290298529
plasma,1,91,10,1243.6811669774843,479712.0290298529
plasma,1,92,10,1243.6811669774756,479712.0290298529
plasma,1,93,10,1243.6811669774672,479712.0290298529
plasma,1,94,10,1243.6811669774588,479712.0290298529
plasma,1,95,10,1243.6811669774509,479712.0290298529
plasma,1,96,10,1243.6811669774431,479712.0290298529
plasma,1,97,10,1243.6811669774356,479712.0290298529
plasma,1,98,10,1243.6811669774283,479712.0290298529
plasma,1,99,10,1243.6811669774215,479712.0290298529
plasma,1,100,10,1243.6811669774152,479712.0290298529
plasma,1,101,10,1243.681166977409,479712.0290298529
plasma,1,102,10,1243.6811669774033,479712.0290298529
plasma,1,103,10,1243.681166977398,479712.0290298529
plasma,1,104,10,1243.6811669773936,479712.0290298529
plasma,1,105,10,1243.6811669773892,479712.0290298529
plasma,1,106,10,1243.6811669773854,479712.0290298529
plasma,1,107,10,1243.6811669773822,479712.0290298529
plasma,1,108,10,1243.6811669773795,479712.0290298529
plasma,1,109,10,1243.6811669773772,479712.0290298529
plasma,1,110,10,1243.6811669773756,479712.0290298529
plasma,1,111,10,1243.6811669773745,479712.0290298529
plasma,1,112,10,1243.6811669773738,479712.0290298529
plasma,1,113,10,1243.6811669773738,479712.0290298529
plasma,1,114,10,1243.6811669773745,479712.0290298529
plasma,1,115,10,1243.6811669773756,479712.0290298529
plasma,1,116,10,1243.6811669773772,479712.0290298529
plasma,1,117,10,1243.6811669773795,479712.0290298529
plasma,1,118,10,1243.6811669773822,479712.0290298529
plasma,1,119,10,1243.6811669773854,479712.0290298529
plasma,1,120,10,1243.6811669773892,479712.0290298529
plasma,1,121,10,1243.6811669773936,479712.0290298529
plasma,1,122,10,1243.681166977398,479712.0290298529
plasma,1,123,10,1243.6811669774033,479712.0290298529
plasma,1,124,10,1243.681166977409,479712.0290298529
plasma,1,125,10,1243.6811669774152,479712.0290298529
plasma,1,126,10,1243.6811669774215,479712.0290298529
plasma,1,127,10,1243.6811669774283,479712.0290298529
plasma,1,128,10,1243.6811669774356,479712.0290298529
plasma,1,129,10,1243.6811669774431,479712.0290298529
plasma,1,130,10,1243.6811669774509,479712.0290298529
plasma,1,131,10,1243.6811669774588,479712.0290298529
plasma,1,132,10,1243.6811669774672,479712.0290298529
plasma,1,133,10,1243.6811669774756,479712.0290298529
plasma,1,134,10,1243.6811669774843,479712.0290298529
plasma,1,135,10,1243.681166977493,479712.0290298529
plasma,1,136,10,1243.6811669775018,479712.0290298529
plasma,1,137,10,1243.6811669775107,479712.0290298529
plasma,1,138,10,1243.6811669775193,479712.0290298529
plasma,1,139,10,1243.6811669775282,479712.0290298529
plasma,1,140,10,1243.681166977537,479712.0290298529
plasma,1,141,10,1243.681166977546,479712.0290298529
plasma,1,142,10,1243.6811669775545,479712.0290298529
plasma,1,143,10,1243.6811669775627,479712.0290298529
plasma,1,144,10,1243.6811669775711,479712.0290298529
plasma,1,145,10,1243.681166977579,479712.0290298529
plasma,1,146,10,1243.6811669775868,479712.0290298529
plasma,1,147,10,1243.6811669775943,479712.0290298529
plasma,1,148,10,1243.6811669776014,479712.0290298529
plasma,1,149,10,1243.6811669776084,479712.0290298529
plasma,1,150,10,1243.6811669776146,479712.0290298529
plasma,1,151,10,1243.6811669776207,479712.0290298529
plasma,1,152,10,1243.6811669776266,479712.0290298529
plasma,1,153,10,1243.6811669776318,479712.0290298529
plasma,1,154,10,1243.6811669776364,479712.0290298529
plasma,1,155,10,1243.6811669776407,479712.0290298529
plasma,1,156,10,1243.6811669776446,479712.0290298529
plasma,1,157,10,1243.6811669776478,479712.0290298529
plasma,1,158,10,1243.6811669776505,479712.0290298529
plasma,1,159,10,1243.6811669776528,479712.0290298529
plasma,1,160,10,1243.6811669776544,479712.0290298529
plasma,1,161,10,1243.6811669776555,479712.0290298529
plasma,1,162,10,1243.6811669776562,479712.0290298529
plasma,1,163,10,1243.6811669776562,479712.0290298529
plasma,1,164,10,1243.6811669776555,479712.0290298529
plasma,1,165,10,1243.6811669776544,479712.0290298529
