domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,11,7528.349402044003,911863.203514328
plasma,0,1,11,7528.349402043997,911863.203514328
plasma,0,2,11,7528.349402043991,911863.203514328
plasma,0,3,11,7528.349402043987,911863.203514328
plasma,0,4,11,7528.34940204398,911863.203514328
plasma,0,5,11,7528.349402043976,911863.203514328
plasma,0,6,11,7528.34940204397,911863.203514328
plasma,0,7,11,7528.349402043966,911863.203514328
plasma,0,8,11,7528.349402043962,911863.203514328
plasma,0,9,11,7528.3494020439575,911863.203514328
plasma,0,10,11,7528.349402043955,911863.203514328
plasma,0,11,11,7528.349402043951,911863.203514328
plasma,0,12,11,7528.3494020439475,911863.203514328
plasma,0,13,11,7528.349402043945,911863.203514328
plasma,0,14,11,7528.349402043944,911863.203514328
plasma,0,15,11,7528.349402043942,911863.203514328
plasma,0,16,11,7528.34940204394,911863.203514328
plasma,0,17,11,7528.349402043939,911863.203514328
plasma,0,18,11,7528.349402043938,911863.203514328
plasma,0,19,11,7528.349402043938,911863.203514328
plasma,0,20,11,7528.349402043939,911863.203514328
plasma,0,21,11,7528.34940204394,911863.203514328
plasma,0,22,11,7528.349402043941,911863.203514328
plasma,0,23,11,7528.349402043943,911863.203514328
plasma,0,24,11,7528.349402043945,911863.203514328
plasma,0,25,11,7528.349402043947,911863.203514328
plasma,0,26,11,7528.349402043949,911863.203514328
plasma,0,27,11,7528.349402043953,911863.203514328
plasma,0,28,11,7528.349402043956,911863.203514328
plasma,0,29,11,7528.349402043959,911863.203514328
plasma,0,30,11,7528.349402043964,911863.203514328
plasma,0,31,11,7528.3494020439675,911863.203514328
plasma,0,32,11,7528.349402043973,911863.203514328
plasma,0,33,11,7528.3494020439775,911863.203514328
plasma,0,34,11,7528.349402043983,911863.203514328
plasma,0,35,11,7528.349402043988,911863.203514328
plasma,0,36,11,7528.349402043995,911863.203514328
plasma,0,37,11,7528.349402044,911863.203514328
plasma,0,38,11,7528.349402044007,911863.203514328
plasma,0,39,11,7528.349402044012,911863.203514328
plasma,0,40,11,7528.3494020440185,911863.203514328
plasma,0,41,11,7528.349402044026,911863.203514328
plasma,0,42,11,7528.349402044031,911863.203514328
plasma,0,43,11,7528.349402044038,911863.203514328
plasma,0,44,11,7528.349402044045,911863.203514328
plasma,0,45,11,7528.349402044051,911863.203514328
plasma,0,46,11,7528.3494020440585,911863.203514328
plasma,0,47,11,7528.349402044065,911863.203514328
plasma,0,48,11,7528.349402044069,911863.203514328
plasma,0,49,11,7528.349402044077,911863.203514328
