domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,11,1679.8018077314064,551917.2021984167
plasma,0,1,11,1679.8018077314039,551917.2021984167
plasma,0,2,11,1679.8018077314011,551917.2021984167
plasma,0,3,11,1679.8018077313989,551917.2021984167
plasma,0,4,11,1679.8018077313966,551917.2021984167
plasma,0,5,11,1679.8018077313943,551917.2021984167
plasma,0,6,11,1679.8018077313923,551917.2021984167
plasma,0,7,11,1679.8018077313905,551917.2021984167
plasma,0,8,11,1679.8018077313886,551917.2021984167
plasma,0,9,11,1679.8018077313868,551917.2021984167
plasma,0,10,11,1679.8018077313855,551917.2021984167
plasma,0,11,11,1679.8018077313839,551917.2021984167
plasma,0,12,11,1679.8018077313827,551917.2021984167
plasma,0,13,11,1679.8018077313816,551917.2021984167
plasma,0,14,11,1679.8018077313807,551917.2021984167
plasma,0,15,11,1679.80180773138,551917.2021984167
plasma,0,16,11,1679.8018077313793,551917.2021984167
plasma,0,17,11,1679.801807731379,551917.2021984167
plasma,0,18,11,1679.8018077313789,551917.2021984167
plasma,0,19,11,1679.8018077313786,551917.2021984167
plasma,0,20,11,1679.8018077313789,551917.2021984167
plasma,0,21,11,1679.8018077313793,551917.2021984167
plasma,0,22,11,1679.8018077313795,551917.2021984167
plasma,0,23,11,1679.8018077313804,551917.2021984167
plasma,0,24,11,1679.8018077313811,551917.2021984167
plasma,0,25,11,1679.8018077313823,551917.2021984167
plasma,0,26,11,1679.8018077313834,551917.2021984167
plasma,0,27,11,1679.8018077313845,551917.2021984167
plasma,0,28,11,1679.8018077313861,551917.2021984167
plasma,0,29,11,1679.8018077313877,551917.2021984167
plasma,0,30,11,1679.8018077313895,551917.2021984167
plasma,0,31,11,1679.8018077313914,551917.2021984167
plasma,0,32,11,1679.8018077313934,551917.2021984167
plasma,0,33,11,1679.8018077313955,551917.2021984167
plasma,0,34,11,1679.8018077313977,551917.2021984167
plasma,0,35,11,1679.8018077314,551917.2021984167
plasma,0,36,11,1679.8018077314025,551917.2021984167
plasma,0,37,11,1679.801807731405,551917.2021984167
plasma,0,38,11,1679.8018077314075,551917.2021984167
plasma,0,39,11,1679.8018077314105,551917.2021984167
plasma,0,40,11,1679.801807731413,551917.2021984167
plasma,0,41,11,1679.8018077314157,551917.2021984167
plasma,0,42,11,1679.8018077314186,551917.2021984167
plasma,0,43,11,1679.8018077314214,551917.2021984167
plasma,0,44,11,1679.801807731424,551917.2021984167
plasma,0,45,11,1679.8018077314268,551917.2021984167
plasma,0,46,11,1679.8018077314298,551917.2021984167
plasma,0,47,11,1679.8018077314323,551917.2021984167
plasma,0,48,11,1679.8018077314352,551917.2021984167
plasma,0,49,11,1679.801807731438,551917.2021984167
plasma,0,50,11,1679.8018077314405,551917.2021984167
plasma,0,51,11,1679.8018077314432,551917.2021984167
plasma,0,52,11,1679.8018077314455,551917.2021984167
plasma,0,53,11,1679.801807731448,551917.2021984167
plasma,0,54,11,1679.8018077314503,551917.2021984167
plasma,0,55,11,1679.8018077314525,551917.2021984167
plasma,0,56,11,1679.8018077314543,551917.2021984167
plasma,0,57,11,1679.8018077314566,551917.2021984167
plasma,0,58,11,1679.8018077314582,551917.2021984167
plasma,0,59,11,1679.80180773146,551917.2021984167
plasma,0,60,11,1679.8018077314614,551917.2021984167
plasma,0,61,11,1679.801807731463,551917.2021984167
plasma,0,62,11,1679.8018077314641,551917.2021984167
plasma,0,63,11,1679.8018077314653,551917.2021984167
plasma,0,64,11,1679.8018077314664,551917.2021984167
plasma,0,65,11,1679.8018077314666,551917.2021984167
plasma,0,66,11,1679.8018077314675,551917.2021984167
plasma,0,67,11,1679.8018077314678,551917.2021984167
plasma,0,68,11,1679.8018077314682,551917.2021984167
plasma,0,69,11,1679.8018077314682,551917.2021984167
plasma,0,70,11,1679.8018077314678,551917.2021984167
plasma,0,71,11,1679.8018077314678,551917.2021984167
plasma,0,72,11,1679.801807731467,551917.2021984167
plasma,0,73,11,1679.8018077314666,551917.2021984167
plasma,0,74,11,1679.8018077314655,551917.2021984167
plasma,0,75,11,1679.8018077314648,551917.2021984167
plasma,0,76,11,1679.8018077314637,551917.2021984167
plasma,0,77,11,1679.8018077314623,551917.2021984167
plasma,0,78,11,1679.8018077314607,551917.2021984167
plasma,0,79,11,1679.8018077314591,551917.2021984167
plasma,0,80,11,1679.8018077314573,551917.2021984167
plasma,0,81,11,1679.8018077314555,551917.2021984167
plasma,0,82,11,1679.8018077314537,551917.2021984167
plasma,0,83,11,1679.8018077314514,551917.2021984167
plasma,0,84,11,1679.8018077314491,551917.2021984167
plasma,0,85,11,1679.8018077314468,551917.2021984167
plasma,0,86,11,1679.8018077314443,551917.2021984167
plasma,0,87,11,1679.8018077314416,551917.2021984167
plasma,0,88,11,1679.801807731439,551917.2021984167
plasma,0,89,11,1679.8018077314364,551917.2021984167
plasma,0,90,11,1679.8018077314339,551917.2021984167
plasma,0,91,11,1679.8018077314312,551917.2021984167
plasma,0,92,11,1679.8018077314282,551917.2021984167
plasma,0,93,11,1679.8018077314257,551917.2021984167
plasma,0,94,11,1679.8018077314227,551917.2021984167
plasma,0,95,11,1679.8018077314198,551917.2021984167
plasma,0,96,11,1679.801807731417,551917.2021984167
plasma,0,97,11,1679.8018077314143,551917.2021984167
plasma,0,98,11,1679.8018077314116,551917.2021984167
plasma,0,99,11,1679.8018077314089,551917.2021984167
plasma,0,100,11,1679.8018077314064,551917.2021984167
plasma,0,101,11,1679.8018077314039,551917.2021984167
plasma,0,102,11,1679.8018077314011,551917.2021984167
plasma,0,103,11,1679.8018077313989,551917.2021984167
plasma,0,104,11,1679.8018077313966,551917.2021984167
plasma,0,105,11,1679.8018077313943,551917.2021984167
plasma,0,106,11,1679.8018077313923,551917.2021984167
plasma,0,107,11,1679.8018077313905,551917.2021984167
plasma,0,108,11,1679.8018077313886,551917.2021984167
plasma,0,109,11,1679.8018077313868,551917.2021984167
plasma,0,110,11,1679.8018077313855,551917.2021984167
