domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,11,1244.4277863015125,479928.0019240709
plasma,0,1,11,1244.4277863015104,479928.0019240709
plasma,0,2,11,1244.4277863015084,479928.0019240709
plasma,0,3,11,1244.4277863015066,479928.0019240709
plasma,0,4,11,1244.4277863015045,479928.0019240709
plasma,0,5,11,1244.4277863015027,479928.0019240709
plasma,0,6,11,1244.427786301501,479928.0019240709
plasma,0,7,11,1244.4277863014995,479928.0019240709
plasma,0,8,11,1244.427786301498,479928.0019240709
plasma,0,9,11,1244.4277863014966,479928.0019240709
plasma,0,10,11,1244.4277863014954,479928.0019240709
plasma,0,11,11,1244.4277863014943,479928.0019240709
plasma,0,12,11,1244.4277863014934,479928.0019240709
plasma,0,13,11,1244.4277863014925,479928.0019240709
plasma,0,14,11,1244.4277863014916,479928.0019240709
plasma,0,15,11,1244.427786301491,479928.0019240709
plasma,0,16,11,1244.4277863014906,479928.0019240709
plasma,0,17,11,1244.4277863014902,479928.0019240709
plasma,0,18,11,1244.4277863014902,479928.0019240709
plasma,0,19,11,1244.42778630149,479928.0019240709
plasma,0,20,11,1244.4277863014902,479928.0019240709
plasma,0,21,11,1244.4277863014904,479928.0019240709
plasma,0,22,11,1244.4277863014909,479928.0019240709
plasma,0,23,11,1244.4277863014913,479928.0019240709
plasma,0,24,11,1244.427786301492,479928.0019240709
plasma,0,25,11,1244.4277863014927,479928.0019240709
plasma,0,26,11,1244.4277863014938,479928.0019240709
plasma,0,27,11,1244.4277863014947,479928.0019240709
plasma,0,28,11,1244.427786301496,479928.0019240709
plasma,0,29,11,1244.4277863014972,479928.0019240709
plasma,0,30,11,1244.4277863014986,479928.0019240709
plasma,0,31,11,1244.4277863015002,479928.0019240709
plasma,0,32,11,1244.4277863015018,479928.0019240709
plasma,0,33,11,1244.4277863015036,479928.0019240709
plasma,0,34,11,1244.4277863015054,479928.0019240709
plasma,0,35,11,1244.4277863015075,479928.0019240709
plasma,0,36,11,1244.4277863015093,479928.0019240709
plasma,0,37,11,1244.4277863015113,479928.0019240709
plasma,0,38,11,1244.4277863015134,479928.0019240709
plasma,0,39,11,1244.4277863015157,479928.0019240709
plasma,0,40,11,1244.427786301518,479928.0019240709
plasma,0,41,11,1244.4277863015202,479928.0019240709
plasma,0,42,11,1244.4277863015222,479928.0019240709
plasma,0,43,11,1244.4277863015247,479928.0019240709
plasma,0,44,11,1244.4277863015268,479928.0019240709
plasma,0,45,11,1244.427786301529,479928.0019240709
plasma,0,46,11,1244.4277863015313,479928.0019240709
plasma,0,47,11,1244.4277863015338,479928.0019240709
plasma,0,48,11,1244.4277863015361,479928.0019240709
plasma,0,49,11,1244.4277863015382,479928.0019240709
plasma,0,50,11,1244.4277863015402,479928.0019240709
plasma,0,51,11,1244.4277863015423,479928.0019240709
plasma,0,52,11,1244.4277863015443,479928.0019240709
plasma,0,53,11,1244.4277863015461,479928.0019240709
plasma,0,54,11,1244.4277863015482,479928.0019240709
plasma,0,55,11,1244.4277863015498,479928.0019240709
plasma,0,56,11,1244.4277863015516,479928.0019240709
plasma,0,57,11,1244.4277863015532,479928.0019240709
plasma,0,58,11,1244.4277863015545,479928.0019240709
plasma,0,59,11,1244.427786301556,479928.0019240709
plasma,0,60,11,1244.4277863015573,479928.0019240709
plasma,0,61,11,1244.4277863015584,479928.0019240709
plasma,0,62,11,1244.4277863015595,479928.0019240709
plasma,0,63,11,1244.4277863015602,479928.0019240709
