domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,15,10162.208746858796,983852.4037663466
plasma,0,1,15,10162.208746858794,983852.4037663466
plasma,0,2,15,10162.20874685879,983852.4037663466
plasma,0,3,15,10162.208746858787,983852.4037663466
plasma,0,4,15,10162.208746858783,983852.4037663466
plasma,0,5,15,10162.208746858778,983852.4037663466
plasma,0,6,15,10162.208746858774,983852.4037663466
plasma,0,7,15,10162.208746858767,983852.4037663466
plasma,0,8,15,10162.208746858763,983852.4037663466
plasma,0,9,15,10162.208746858756,983852.4037663466
plasma,0,10,15,10162.20874685875,983852.4037663466
plasma,0,11,15,10162.208746858745,983852.4037663466
plasma,0,12,15,10162.208746858738,983852.4037663466
plasma,0,13,15,10162.20874685873,983852.4037663466
plasma,0,14,15,10162.208746858725,983852.4037663466
plasma,0,15,15,10162.208746858718,983852.4037663466
plasma,0,16,15,10162.20874685871,983852.4037663466
plasma,0,17,15,10162.208746858703,983852.4037663466
plasma,0,18,15,10162.208746858694,983852.4037663466
plasma,0,19,15,10162.208746858689,983852.4037663466
plasma,0,20,15,10162.208746858681,983852.4037663466
plasma,0,21,15,10162.208746858674,983852.4037663466
plasma,0,22,15,10162.208746858667,983852.4037663466
plasma,0,23,15,10162.20874685866,983852.4037663466
plasma,0,24,15,10162.208746858654,983852.4037663466
plasma,0,25,15,10162.208746858647,983852.4037663466
plasma,0,26,15,10162.20874685864,983852.4037663466
plasma,0,27,15,10162.208746858634,983852.4037663466
plasma,0,28,15,10162.208746858627,983852.4037663466
plasma,0,29,15,10162.208746858621,983852.4037663466
plasma,0,30,15,10162.208746858616,983852.4037663466
plasma,0,31,15,10162.20874685861,983852.4037663466
plasma,0,32,15,10162.208746858605,983852.4037663466
plasma,0,33,15,10162.208746858601,983852.4037663466
plasma,0,34,15,10162.208746858598,983852.4037663466
plasma,0,35,15,10162.208746858592,983852.4037663466
plasma,0,36,15,10162.208746858589,983852.4037663466
plasma,0,37,15,10162.208746858585,983852.4037663466
plasma,0,38,15,10162.208746858583,983852.4037663466
plasma,0,39,15,10162.208746858581,983852.4037663466
plasma,0,40,15,10162.20874685858,983852.4037663466
plasma,0,41,15,10162.208746858578,983852.4037663466
plasma,0,42,15,10162.208746858576,983852.4037663466
plasma,0,43,15,10162.208746858576,983852.4037663466
plasma,0,44,15,10162.208746858576,983852.4037663466
plasma,0,45,15,10162.208746858576,983852.4037663466
plasma,0,46,15,10162.208746858576,983852.4037663466
plasma,0,47,15,10162.208746858578,983852.4037663466
plasma,0,48,15,10162.20874685858,983852.4037663466
plasma,0,49,15,10162.208746858581,983852.4037663466
plasma,0,50,15,10162.208746858585,983852.4037663466
plasma,0,51,15,10162.208746858589,983852.4037663466
plasma,0,52,15,10162.20874685859,983852.4037663466
plasma,0,53,15,10162.208746858594,983852.4037663466
plasma,0,54,15,10162.2087468586,983852.4037663466
plasma,0,55,15,10162.208746858603,983852.4037663466
plasma,0,56,15,10162.208746858609,983852.4037663466
plasma,0,57,15,10162.208746858614,983852.4037663466
plasma,0,58,15,10162.208746858618,983852.4037663466
plasma,0,59,15,10162.208746858623,983852.4037663466
plasma,0,60,15,10162.20874685863,983852.4037663466
plasma,0,61,15,10162.208746858636,983852.4037663466
plasma,0,62,15,10162.208746858643,983852.4037663466
plasma,0,63,15,10162.20874685865,983852.4037663466
plasma,0,64,15,10162.208746858656,983852.4037663466
plasma,0,65,15,10162.208746858663,983852.4037663466
plasma,0,66,15,10162.20874685867,983852.4037663466
plasma,0,67,15,10162.208746858678,983852.4037663466
plasma,0,68,15,10162.208746858685,983852.4037663466
plasma,0,69,15,10162.208746858692,983852.4037663466
plasma,0,70,15,10162.2087468587,983852.4037663466
plasma,0,71,15,10162.208746858707,983852.4037663466
plasma,0,72,15,10162.208746858712,983852.4037663466
plasma,0,73,15,10162.20874685872,983852.4037663466
plasma,0,74,15,10162.208746858727,983852.4037663466
plasma,0,75,15,10162.208746858734,983852.4037663466
plasma,0,76,15,10162.20874685874,983852.4037663466
plasma,0,77,15,10162.208746858747,983852.4037663466
plasma,0,78,15,10162.208746858754,983852.4037663466
plasma,0,79,15,10162.20874685876,983852.4037663466
plasma,0,80,15,10162.208746858765,983852.4037663466
plasma,0,81,15,10162.208746858769,983852.4037663466
plasma,0,82,15,10162.208746858776,983852.4037663466
plasma,0,83,15,10162.208746858782,983852.4037663466
plasma,0,84,15,10162.208746858785,983852.4037663466
plasma,0,85,15,10162.208746858787,983852.4037663466
plasma,0,86,15,10162.208746858792,983852.4037663466
plasma,0,87,15,10162.208746858794,983852.4037663466
plasma,0,88,15,10162.2087468588,983852.4037663466
plasma,0,89,15,10162.208746858802,983852.4037663466
plasma,0,90,15,10162.208746858802,983852.4037663466
plasma,0,91,15,10162.208746858803,983852.4037663466
plasma,0,92,15,10162.208746858805,983852.4037663466
plasma,0,93,15,10162.208746858805,983852.4037663466
plasma,0,94,15,10162.208746858805,983852.4037663466
plasma,0,95,15,10162.208746858805,983852.4037663466
plasma,0,96,15,10162.208746858803,983852.4037663466
plasma,0,97,15,10162.208746858803,983852.4037663466
plasma,0,98,15,10162.208746858802,983852.4037663466
plasma,0,99,15,10162.2087468588,983852.4037663466
plasma,0,100,15,10162.208746858796,983852.4037663466
plasma,0,101,15,10162.208746858794,983852.4037663466
plasma,0,102,15,10162.20874685879,983852.4037663466
plasma,0,103,15,10162.208746858787,983852.4037663466
plasma,0,104,15,10162.208746858783,983852.4037663466
plasma,0,105,15,10162.208746858778,983852.4037663466
plasma,0,106,15,10162.208746858774,983852.4037663466
plasma,0,107,15,10162.208746858767,983852.4037663466
plasma,0,108,15,10162.208746858763,983852.4037663466
plasma,0,109,15,10162.208746858756,983852.4037663466
plasma,0,110,15,10162.20874685875,983852.4037663466
plasma,0,111,15,10162.208746858745,983852.4037663466
plasma,0,112,15,10162.208746858738,983852.4037663466
plasma,0,113,15,10162.20874685873,983852.4037663466
plasma,0,114,15,10162.208746858725,983852.4037663466
plasma,0,115,15,10162.208746858718,983852.4037663466
plasma,0,116,15,10162.20874685871,983852.4037663466
plasma,0,117,15,10162.208746858703,983852.4037663466
plasma,0,118,15,10162.208746858694,983852.4037663466
plasma,0,119,15,10162.208746858689,983852.4037663466
plasma,0,120,15,10162.208746858681,983852.4037663466
plasma,0,121,15,10162.208746858674,983852.4037663466
plasma,0,122,15,10162.208746858667,983852.4037663466
plasma,0,123,15,10162.20874685866,983852.4037663466
plasma,0,124,15,10162.208746858654,983852.4037663466
plasma,0,125,15,10162.208746858647,983852.4037663466
plasma,0,126,15,10162.20874685864,983852.4037663466
plasma,0,127,15,10162.208746858634,983852.4037663466
plasma,0,128,15,10162.208746858627,983852.4037663466
plasma,0,129,15,10162.208746858621,983852.4037663466
plasma,0,130,15,10162.208746858616,983852.4037663466
plasma,0,131,15,10162.20874685861,983852.4037663466
plasma,0,132,15,10162.208746858605,983852.4037663466
plasma,0,133,15,10162.208746858601,983852.4037663466
plasma,0,134,15,10162.208746858598,983852.4037663466
plasma,0,135,15,10162.208746858592,983852.4037663466
plasma,0,136,15,10162.208746858589,983852.4037663466
plasma,0,137,15,10162.208746858585,983852.4037663466
plasma,0,138,15,10162.208746858583,983852.4037663466
plasma,0,139,15,10162.208746858581,983852.4037663466
plasma,0,140,15,10162.20874685858,983852.4037663466
plasma,0,141,15,10162.208746858578,983852.4037663466
plasma,0,142,15,10162.208746858576,983852.4037663466
plasma,0,143,15,10162.208746858576,983852.4037663466
plasma,0,144,15,10162.208746858576,983852.4037663466
plasma,0,145,15,10162.208746858576,983852.4037663466
plasma,0,146,15,10162.208746858576,983852.4037663466
plasma,0,147,15,10162.208746858578,983852.4037663466
plasma,0,148,15,10162.20874685858,983852.4037663466
plasma,0,149,15,10162.208746858581,983852.4037663466
plasma,0,150,15,10162.208746858585,983852.4037663466
plasma,0,151,15,10162.208746858589,983852.4037663466
plasma,0,152,15,10162.20874685859,983852.4037663466
plasma,0,153,15,10162.208746858594,983852.4037663466
plasma,0,154,15,10162.2087468586,983852.4037663466
plasma,0,155,15,10162.208746858603,983852.4037663466
plasma,0,156,15,10162.208746858609,983852.4037663466
plasma,0,157,15,10162.208746858614,983852.4037663466
plasma,0,158,15,10162.208746858618,983852.4037663466
plasma,0,159,15,10162.208746858623,983852.4037663466
plasma,0,160,15,10162.20874685863,983852.4037663466
plasma,0,161,15,10162.208746858636,983852.4037663466
plasma,0,162,15,10162.208746858643,983852.4037663466
plasma,0,163,15,10162.20874685865,983852.4037663466
plasma,0,164,15,10162.208746858656,983852.4037663466
plasma,0,165,15,10162.208746858663,983852.4037663466
plasma,0,166,15,10162.20874685867,983852.4037663466
plasma,0,167,15,10162.208746858678,983852.4037663466
plasma,0,168,15,10162.208746858685,983852.4037663466
plasma,0,169,15,10162.208746858692,983852.4037663466
plasma,0,170,15,10162.2087468587,983852.4037663466
plasma,0,171,15,10162.208746858707,983852.4037663466
plasma,0,172,15,10162.208746858712,983852.4037663466
plasma,0,173,15,10162.20874685872,983852.4037663466
plasma,0,174,15,10162.208746858727,983852.4037663466
plasma,0,175,15,10162.208746858734,983852.4037663466
plasma,0,176,15,10162.20874685874,983852.4037663466
plasma,0,177,15,10162.208746858747,983852.4037663466
plasma,0,178,15,10162.208746858754,983852.4037663466
plasma,0,179,15,10162.20874685876,983852.4037663466
plasma,0,180,15,10162.208746858765,983852.4037663466
plasma,0,181,15,10162.208746858769,983852.4037663466
plasma,0,182,15,10162.208746858776,983852.4037663466
plasma,0,183,15,10162.208746858782,983852.4037663466
plasma,0,184,15,10162.208746858785,983852.4037663466
plasma,0,185,15,10162.208746858787,983852.4037663466
plasma,0,186,15,10162.208746858792,983852.4037663466
plasma,0,187,15,10162.208746858794,983852.4037663466
plasma,0,188,15,10162.2087468588,983852.4037663466
plasma,0,189,15,10162.208746858802,983852.4037663466
plasma,0,190,15,10162.208746858802,983852.4037663466
plasma,0,191,15,10162.208746858803,983852.4037663466
plasma,0,192,15,10162.208746858805,983852.4037663466
plasma,0,193,15,10162.208746858805,983852.4037663466
plasma,0,194,15,10162.208746858805,983852.4037663466
plasma,0,195,15,10162.208746858805,983852.4037663466
plasma,0,196,15,10162.208746858803,983852.4037663466
plasma,0,197,15,10162.208746858803,983852.4037663466
plasma,0,198,15,10162.208746858802,983852.4037663466
plasma,0,199,15,10162.2087468588,983852.4037663466
plasma,1,0,15,10156.111726599222,983409.6591841151
plasma,1,1,15,10156.11172659921,983409.6591841151
plasma,1,2,15,10156.111726599196,983409.6591841151
plasma,1,3,15,10156.111726599183,983409.6591841151
plasma,1,4,15,10156.111726599165,983409.6591841151
plasma,1,5,15,10156.111726599149,983409.6591841151
plasma,1,6,15,10156.111726599129,983409.6591841151
plasma,1,7,15,10156.111726599109,983409.6591841151
plasma,1,8,15,10156.111726599089,983409.6591841151
plasma,1,9,15,10156.111726599065,983409.6591841151
plasma,1,10,15,10156.111726599042,983409.6591841151
plasma,1,11,15,10156.111726599018,983409.6591841151
plasma,1,12,15,10156.111726598994,983409.6591841151
plasma,1,13,15,10156.111726598967,983409.6591841151
plasma,1,14,15,10156.11172659894,983409.6591841151
plasma,1,15,15,10156.111726598912,983409.6591841151
plasma,1,16,15,10156.111726598885,983409.6591841151
plasma,1,17,15,10156.111726598858,983409.6591841151
plasma,1,18,15,10156.111726598829,983409.6591841151
plasma,1,19,15,10156.111726598801,983409.6591841151
plasma,1,20,15,10156.111726598774,983409.6591841151
plasma,1,21,15,10156.111726598745,983409.6591841151
plasma,1,22,15,10156.111726598718,983409.6591841151
plasma,1,23,15,10156.11172659869,983409.6591841151
plasma,1,24,15,10156.111726598665,983409.6591841151
plasma,1,25,15,10156.111726598638,983409.6591841151
plasma,1,26,15,10156.111726598612,983409.6591841151
plasma,1,27,15,10156.111726598589,983409.6591841151
plasma,1,28,15,10156.111726598563,983409.6591841151
plasma,1,29,15,10156.11172659854,983409.6591841151
plasma,1,30,15,10156.11172659852,983409.6591841151
plasma,1,31,15,10156.111726598498,983409.6591841151
plasma,1,32,15,10156.111726598478,983409.6591841151
plasma,1,33,15,10156.11172659846,983409.6591841151
plasma,1,34,15,10156.111726598443,983409.6591841151
plasma,1,35,15,10156.111726598427,983409.6591841151
plasma,1,36,15,10156.111726598414,983409.6591841151
plasma,1,37,15,10156.111726598401,983409.6591841151
plasma,1,38,15,10156.11172659839,983409.6591841151
plasma,1,39,15,10156.111726598381,983409.6591841151
plasma,1,40,15,10156.111726598374,983409.6591841151
plasma,1,41,15,10156.111726598368,983409.6591841151
plasma,1,42,15,10156.111726598365,983409.6591841151
plasma,1,43,15,10156.111726598363,983409.6591841151
plasma,1,44,15,10156.111726598363,983409.6591841151
plasma,1,45,15,10156.111726598363,983409.6591841151
plasma,1,46,15,10156.111726598367,983409.6591841151
plasma,1,47,15,10156.11172659837,983409.6591841151
plasma,1,48,15,10156.111726598378,983409.6591841151
plasma,1,49,15,10156.111726598387,983409.6591841151
plasma,1,50,15,10156.111726598396,983409.6591841151
plasma,1,51,15,10156.111726598407,983409.6591841151
plasma,1,52,15,10156.111726598421,983409.6591841151
plasma,1,53,15,10156.111726598436,983409.6591841151
plasma,1,54,15,10156.11172659845,983409.6591841151
plasma,1,55,15,10156.111726598469,983409.6591841151
plasma,1,56,15,10156.111726598487,983409.6591841151
plasma,1,57,15,10156.111726598507,983409.6591841151
plasma,1,58,15,10156.111726598529,983409.6591841151
plasma,1,59,15,10156.111726598552,983409.6591841151
plasma,1,60,15,10156.111726598576,983409.6591841151
plasma,1,61,15,10156.1117265986,983409.6591841151
plasma,1,62,15,10156.111726598625,983409.6591841151
plasma,1,63,15,10156.11172659865,983409.6591841151
plasma,1,64,15,10156.111726598678,983409.6591841151
plasma,1,65,15,10156.111726598705,983409.6591841151
plasma,1,66,15,10156.111726598732,983409.6591841151
plasma,1,67,15,10156.11172659876,983409.6591841151
plasma,1,68,15,10156.111726598787,983409.6591841151
plasma,1,69,15,10156.111726598816,983409.6591841151
plasma,1,70,15,10156.111726598845,983409.6591841151
plasma,1,71,15,10156.111726598872,983409.6591841151
plasma,1,72,15,10156.1117265989,983409.6591841151
plasma,1,73,15,10156.111726598925,983409.6591841151
plasma,1,74,15,10156.111726598952,983409.6591841151
plasma,1,75,15,10156.11172659898,983409.6591841151
plasma,1,76,15,10156.111726599005,983409.6591841151
plasma,1,77,15,10156.111726599029,983409.6591841151
plasma,1,78,15,10156.111726599054,983409.6591841151
plasma,1,79,15,10156.111726599078,983409.6591841151
plasma,1,80,15,10156.1117265991,983409.6591841151
plasma,1,81,15,10156.11172659912,983409.6591841151
plasma,1,82,15,10156.11172659914,983409.6591841151
