domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,2,5577.138408692608,839874.0032585883
plasma,0,1,2,5577.138408692612,839874.0032585883
plasma,0,2,2,5577.1384086926155,839874.0032585883
plasma,0,3,2,5577.138408692619,839874.0032585883
plasma,0,4,2,5577.138408692623,839874.0032585883
plasma,0,5,2,5577.1384086926255,839874.0032585883
plasma,0,6,2,5577.138408692628,839874.0032585883
plasma,0,7,2,5577.138408692629,839874.0032585883
plasma,0,8,2,5577.138408692632,839874.0032585883
plasma,0,9,2,5577.138408692633,839874.0032585883
plasma,0,10,2,5577.138408692634,839874.0032585883
plasma,0,11,2,5577.1384086926355,839874.0032585883
plasma,0,12,2,5577.1384086926355,839874.0032585883
plasma,0,13,2,5577.1384086926355,839874.0032585883
plasma,0,14,2,5577.1384086926355,839874.0032585883
plasma,0,15,2,5577.138408692634,839874.0032585883
plasma,0,16,2,5577.138408692633,839874.0032585883
plasma,0,17,2,5577.138408692632,839874.0032585883
plasma,0,18,2,5577.138408692629,839874.0032585883
plasma,0,19,2,5577.138408692628,839874.0032585883
plasma,0,20,2,5577.1384086926255,839874.0032585883
plasma,0,21,2,5577.138408692623,839874.0032585883
plasma,0,22,2,5577.138408692619,839874.0032585883
plasma,0,23,2,5577.1384086926155,839874.0032585883
plasma,0,24,2,5577.138408692612,839874.0032585883
plasma,0,25,2,5577.138408692608,839874.0032585883
plasma,0,26,2,5577.138408692605,839874.0032585883
plasma,0,27,2,5577.138408692599,839874.0032585883
plasma,0,28,2,5577.1384086925955,839874.0032585883
plasma,0,29,2,5577.138408692591,839874.0032585883
plasma,0,30,2,5577.1384086925855,839874.0032585883
plasma,0,31,2,5577.138408692579,839874.0032585883
plasma,0,32,2,5577.138408692575,839874.0032585883
plasma,0,33,2,5577.13840869257,839874.0032585883
plasma,0,34,2,5577.138408692564,839874.0032585883
plasma,0,35,2,5577.138408692558,839874.0032585883
plasma,0,36,2,5577.138408692553,839874.0032585883
plasma,0,37,2,5577.138408692546,839874.0032585883
plasma,0,38,2,5577.138408692541,839874.0032585883
plasma,0,39,2,5577.1384086925345,839874.0032585883
plasma,0,40,2,5577.138408692529,839874.0032585883
plasma,0,41,2,5577.138408692524,839874.0032585883
plasma,0,42,2,5577.138408692518,839874.0032585883
plasma,0,43,2,5577.138408692513,839874.0032585883
plasma,0,44,2,5577.138408692507,839874.0032585883
plasma,0,45,2,5577.138408692502,839874.0032585883
plasma,0,46,2,5577.138408692497,839874.0032585883
plasma,0,47,2,5577.138408692492,839874.0032585883
plasma,0,48,2,5577.138408692487,839874.0032585883
plasma,0,49,2,5577.138408692483,839874.0032585883
plasma,0,50,2,5577.138408692479,839874.0032585883
plasma,0,51,2,5577.1384086924745,839874.0032585883
plasma,0,52,2,5577.138408692471,839874.0032585883
plasma,0,53,2,5577.138408692468,839874.0032585883
plasma,0,54,2,5577.138408692465,839874.0032585883
plasma,0,55,2,5577.138408692462,839874.0032585883
plasma,0,56,2,5577.138408692459,839874.0032585883
plasma,0,57,2,5577.138408692457,839874.0032585883
plasma,0,58,2,5577.138408692455,839874.0032585883
plasma,0,59,2,5577.1384086924545,839874.0032585883
plasma,0,60,2,5577.138408692454,839874.0032585883
plasma,0,61,2,5577.138408692453,839874.0032585883
plasma,0,62,2,5577.138408692452,839874.0032585883
plasma,0,63,2,5577.138408692452,839874.0032585883
plasma,0,64,2,5577.138408692453,839874.0032585883
plasma,0,65,2,5577.138408692454,839874.0032585883
plasma,0,66,2,5577.1384086924545,839874.0032585883
plasma,0,67,2,5577.138408692455,839874.0032585883
plasma,0,68,2,5577.138408692457,839874.0032585883
plasma,0,69,2,5577.138408692459,839874.0032585883
plasma,0,70,2,5577.138408692462,839874.0032585883
plasma,0,71,2,5577.138408692465,839874.0032585883
plasma,0,72,2,5577.138408692468,839874.0032585883
plasma,0,73,2,5577.138408692471,839874.0032585883
plasma,0,74,2,5577.1384086924745,839874.0032585883
plasma,0,75,2,5577.138408692479,839874.0032585883
plasma,0,76,2,5577.138408692483,839874.0032585883
plasma,0,77,2,5577.138408692487,839874.0032585883
plasma,0,78,2,5577.138408692492,839874.0032585883
plasma,0,79,2,5577.138408692497,839874.0032585883
plasma,0,80,2,5577.138408692502,839874.0032585883
plasma,0,81,2,5577.138408692507,839874.0032585883
plasma,0,82,2,5577.138408692513,839874.0032585883
plasma,0,83,2,5577.138408692518,839874.0032585883
plasma,0,84,2,5577.138408692524,839874.0032585883
plasma,0,85,2,5577.138408692529,839874.0032585883
plasma,0,86,2,5577.1384086925345,839874.0032585883
plasma,0,87,2,5577.138408692541,839874.0032585883
plasma,0,88,2,5577.138408692546,839874.0032585883
plasma,0,89,2,5577.138408692553,839874.0032585883
plasma,0,90,2,5577.138408692558,839874.0032585883
plasma,0,91,2,5577.138408692564,839874.0032585883
plasma,0,92,2,5577.13840869257,839874.0032585883
plasma,0,93,2,5577.138408692575,839874.0032585883
plasma,0,94,2,5577.138408692579,839874.0032585883
plasma,0,95,2,5577.1384086925855,839874.0032585883
plasma,0,96,2,5577.138408692591,839874.0032585883
plasma,0,97,2,5577.1384086925955,839874.0032585883
plasma,0,98,2,5577.138408692599,839874.0032585883
plasma,0,99,2,5577.138408692605,839874.0032585883
plasma,0,100,2,5577.138408692608,839874.0032585883
plasma,0,101,2,5577.138408692612,839874.0032585883
plasma,0,102,2,5577.1384086926155,839874.0032585883
plasma,0,103,2,5577.138408692619,839874.0032585883
plasma,0,104,2,5577.138408692623,839874.0032585883
plasma,0,105,2,5577.1384086926255,839874.0032585883
plasma,0,106,2,5577.138408692628,839874.0032585883
plasma,0,107,2,5577.138408692629,839874.0032585883
plasma,0,108,2,5577.138408692632,839874.0032585883
plasma,0,109,2,5577.138408692633,839874.0032585883
plasma,0,110,2,5577.138408692634,839874.0032585883
plasma,0,111,2,5577.1384086926355,839874.0032585883
plasma,0,112,2,5577.1384086926355,839874.0032585883
plasma,0,113,2,5577.1384086926355,839874.0032585883
plasma,0,114,2,5577.1384086926355,839874.0032585883
plasma,0,115,2,5577.138408692634,839874.0032585883
plasma,0,116,2,5577.138408692633,839874.0032585883
plasma,0,117,2,5577.138408692632,839874.0032585883
plasma,0,118,2,5577.138408692629,839874.0032585883
plasma,0,119,2,5577.138408692628,839874.0032585883
plasma,0,120,2,5577.1384086926255,839874.0032585883
plasma,0,121,2,5577.138408692623,839874.0032585883
plasma,0,122,2,5577.138408692619,839874.0032585883
plasma,0,123,2,5577.1384086926155,839874.0032585883
plasma,0,124,2,5577.138408692612,839874.0032585883
plasma,0,125,2,5577.138408692608,839874.0032585883
plasma,0,126,2,5577.138408692605,839874.0032585883
plasma,0,127,2,5577.138408692599,839874.0032585883
plasma,0,128,2,5577.1384086925955,839874.0032585883
plasma,0,129,2,5577.138408692591,839874.0032585883
plasma,0,130,2,5577.1384086925855,839874.0032585883
plasma,0,131,2,5577.138408692579,839874.0032585883
plasma,0,132,2,5577.138408692575,839874.0032585883
plasma,0,133,2,5577.13840869257,839874.0032585883
plasma,0,134,2,5577.138408692564,839874.0032585883
plasma,0,135,2,5577.138408692558,839874.0032585883
plasma,0,136,2,5577.138408692553,839874.0032585883
plasma,0,137,2,5577.138408692546,839874.0032585883
plasma,0,138,2,5577.138408692541,839874.0032585883
plasma,0,139,2,5577.1384086925345,839874.0032585883
plasma,0,140,2,5577.138408692529,839874.0032585883
plasma,0,141,2,5577.138408692524,839874.0032585883
plasma,0,142,2,5577.138408692518,839874.0032585883
plasma,0,143,2,5577.138408692513,839874.0032585883
plasma,0,144,2,5577.138408692507,839874.0032585883
plasma,0,145,2,5577.138408692502,839874.0032585883
plasma,0,146,2,5577.138408692497,839874.0032585883
plasma,0,147,2,5577.138408692492,839874.0032585883
plasma,0,148,2,5577.138408692487,839874.0032585883
plasma,0,149,2,5577.138408692483,839874.0032585883
plasma,0,150,2,5577.138408692479,839874.0032585883
plasma,0,151,2,5577.1384086924745,839874.0032585883
plasma,0,152,2,5577.138408692471,839874.0032585883
plasma,0,153,2,5577.138408692468,839874.0032585883
plasma,0,154,2,5577.138408692465,839874.0032585883
plasma,0,155,2,5577.138408692462,839874.0032585883
plasma,0,156,2,5577.138408692459,839874.0032585883
plasma,0,157,2,5577.138408692457,839874.0032585883
plasma,0,158,2,5577.138408692455,839874.0032585883
plasma,0,159,2,5577.1384086924545,839874.0032585883
plasma,0,160,2,5577.138408692454,839874.0032585883
plasma,0,161,2,5577.138408692453,839874.0032585883
plasma,0,162,2,5577.138408692452,839874.0032585883
plasma,0,163,2,5577.138408692452,839874.0032585883
plasma,0,164,2,5577.138408692453,839874.0032585883
plasma,0,165,2,5577.138408692454,839874.0032585883
plasma,0,166,2,5577.1384086924545,839874.0032585883
plasma,0,167,2,5577.138408692455,839874.0032585883
plasma,0,168,2,5577.138408692457,839874.0032585883
plasma,0,169,2,5577.138408692459,839874.0032585883
plasma,0,170,2,5577.138408692462,839874.0032585883
plasma,0,171,2,5577.138408692465,839874.0032585883
plasma,0,172,2,5577.138408692468,839874.0032585883
plasma,0,173,2,5577.138408692471,839874.0032585883
plasma,0,174,2,5577.1384086924745,839874.0032585883
plasma,0,175,2,5577.138408692479,839874.0032585883
plasma,0,176,2,5577.138408692483,839874.0032585883
plasma,0,177,2,5577.138408692487,839874.0032585883
plasma,0,178,2,5577.138408692492,839874.0032585883
plasma,0,179,2,5577.138408692497,839874.0032585883
plasma,0,180,2,5577.138408692502,839874.0032585883
plasma,0,181,2,5577.138408692507,839874.0032585883
plasma,0,182,2,5577.138408692513,839874.0032585883
plasma,0,183,2,5577.138408692518,839874.0032585883
plasma,0,184,2,5577.138408692524,839874.0032585883
plasma,0,185,2,5577.138408692529,839874.0032585883
plasma,0,186,2,5577.1384086925345,839874.0032585883
plasma,0,187,2,5577.138408692541,839874.0032585883
plasma,0,188,2,5577.138408692546,839874.0032585883
plasma,0,189,2,5577.138408692553,839874.0032585883
plasma,0,190,2,5577.138408692558,839874.0032585883
plasma,0,191,2,5577.138408692564,839874.0032585883
plasma,0,192,2,5577.13840869257,839874.0032585883
plasma,0,193,2,5577.138408692575,839874.0032585883
plasma,0,194,2,5577.138408692579,839874.0032585883
plasma,0,195,2,5577.1384086925855,839874.0032585883
plasma,0,196,2,5577.138408692591,839874.0032585883
plasma,0,197,2,5577.1384086925955,839874.0032585883
plasma,0,198,2,5577.138408692599,839874.0032585883
plasma,0,199,2,5577.138408692605,839874.0032585883
plasma,1,0,2,5573.7922930286695,839496.0506028015
plasma,1,1,2,5573.792293028686,839496.0506028015
plasma,1,2,2,5573.7922930286995,839496.0506028015
plasma,1,3,2,5573.792293028713,839496.0506028015
plasma,1,4,2,5573.792293028725,839496.0506028015
plasma,1,5,2,5573.792293028735,839496.0506028015
plasma,1,6,2,5573.792293028745,839496.0506028015
plasma,1,7,2,5573.792293028754,839496.0506028015
plasma,1,8,2,5573.7922930287605,839496.0506028015
plasma,1,9,2,5573.792293028766,839496.0506028015
plasma,1,10,2,5573.79229302877,839496.0506028015
plasma,1,11,2,5573.792293028772,839496.0506028015
plasma,1,12,2,5573.792293028774,839496.0506028015
plasma,1,13,2,5573.792293028774,839496.0506028015
plasma,1,14,2,5573.792293028772,839496.0506028015
plasma,1,15,2,5573.79229302877,839496.0506028015
plasma,1,16,2,5573.792293028766,839496.0506028015
plasma,1,17,2,5573.7922930287605,839496.0506028015
plasma,1,18,2,5573.792293028754,839496.0506028015
plasma,1,19,2,5573.792293028745,839496.0506028015
plasma,1,20,2,5573.792293028735,839496.0506028015
plasma,1,21,2,5573.792293028725,839496.0506028015
plasma,1,22,2,5573.792293028713,839496.0506028015
plasma,1,23,2,5573.7922930286995,839496.0506028015
plasma,1,24,2,5573.792293028686,839496.0506028015
plasma,1,25,2,5573.7922930286695,839496.0506028015
plasma,1,26,2,5573.792293028654,839496.0506028015
plasma,1,27,2,5573.792293028636,839496.0506028015
plasma,1,28,2,5573.792293028619,839496.0506028015
