domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,6,7528.349402043969,911863.203514328
plasma,0,1,6,7528.349402043975,911863.203514328
plasma,0,2,6,7528.349402043979,911863.203514328
plasma,0,3,6,7528.349402043985,911863.203514328
plasma,0,4,6,7528.34940204399,911863.203514328
plasma,0,5,6,7528.349402043996,911863.203514328
plasma,0,6,6,7528.349402044001,911863.203514328
plasma,0,7,6,7528.349402044008,911863.203514328
plasma,0,8,6,7528.349402044014,911863.203514328
plasma,0,9,6,7528.34940204402,911863.203514328
plasma,0,10,6,7528.349402044027,911863.203514328
plasma,0,11,6,7528.349402044033,911863.203514328
plasma,0,12,6,7528.349402044039,911863.203514328
plasma,0,13,6,7528.349402044047,911863.203514328
plasma,0,14,6,7528.349402044053,911863.203514328
plasma,0,15,6,7528.349402044059,911863.203514328
plasma,0,16,6,7528.349402044067,911863.203514328
plasma,0,17,6,7528.349402044071,911863.203514328
plasma,0,18,6,7528.3494020440785,911863.203514328
plasma,0,19,6,7528.349402044085,911863.203514328
plasma,0,20,6,7528.349402044089,911863.203514328
plasma,0,21,6,7528.349402044097,911863.203514328
plasma,0,22,6,7528.349402044101,911863.203514328
plasma,0,23,6,7528.349402044107,911863.203514328
plasma,0,24,6,7528.349402044111,911863.203514328
plasma,0,25,6,7528.349402044117,911863.203514328
plasma,0,26,6,7528.349402044121,911863.203514328
plasma,0,27,6,7528.349402044125,911863.203514328
plasma,0,28,6,7528.34940204413,911863.203514328
plasma,0,29,6,7528.349402044133,911863.203514328
plasma,0,30,6,7528.349402044137,911863.203514328
plasma,0,31,6,7528.3494020441385,911863.203514328
plasma,0,32,6,7528.349402044141,911863.203514328
plasma,0,33,6,7528.349402044143,911863.203514328
plasma,0,34,6,7528.349402044145,911863.203514328
plasma,0,35,6,7528.349402044147,911863.203514328
plasma,0,36,6,7528.349402044147,911863.203514328
plasma,0,37,6,7528.349402044147,911863.203514328
plasma,0,38,6,7528.349402044147,911863.203514328
plasma,0,39,6,7528.349402044147,911863.203514328
plasma,0,40,6,7528.349402044147,911863.203514328
plasma,0,41,6,7528.349402044145,911863.203514328
plasma,0,42,6,7528.349402044143,911863.203514328
plasma,0,43,6,7528.349402044141,911863.203514328
plasma,0,44,6,7528.3494020441385,911863.203514328
plasma,0,45,6,7528.349402044137,911863.203514328
plasma,0,46,6,7528.349402044133,911863.203514328
plasma,0,47,6,7528.34940204413,911863.203514328
plasma,0,48,6,7528.349402044125,911863.203514328
plasma,0,49,6,7528.349402044121,911863.203514328
plasma,0,50,6,7528.349402044117,911863.203514328
plasma,0,51,6,7528.349402044111,911863.203514328
plasma,0,52,6,7528.349402044107,911863.203514328
plasma,0,53,6,7528.349402044101,911863.203514328
plasma,0,54,6,7528.349402044097,911863.203514328
plasma,0,55,6,7528.349402044089,911863.203514328
plasma,0,56,6,7528.349402044085,911863.203514328
plasma,0,57,6,7528.3494020440785,911863.203514328
plasma,0,58,6,7528.349402044071,911863.203514328
plasma,0,59,6,7528.349402044067,911863.203514328
plasma,0,60,6,7528.349402044059,911863.203514328
plasma,0,61,6,7528.349402044053,911863.203514328
plasma,0,62,6,7528.349402044047,911863.203514328
plasma,0,63,6,7528.349402044039,911863.203514328
plasma,0,64,6,7528.349402044033,911863.203514328
plasma,0,65,6,7528.349402044027,911863.203514328
plasma,0,66,6,7528.34940204402,911863.203514328
plasma,0,67,6,7528.349402044014,911863.203514328
plasma,0,68,6,7528.349402044008,911863.203514328
plasma,0,69,6,7528.349402044001,911863.203514328
plasma,0,70,6,7528.349402043996,911863.203514328
plasma,0,71,6,7528.34940204399,911863.203514328
plasma,0,72,6,7528.349402043985,911863.203514328
plasma,0,73,6,7528.349402043979,911863.203514328
plasma,0,74,6,7528.349402043975,911863.203514328
plasma,0,75,6,7528.349402043969,911863.203514328
plasma,0,76,6,7528.349402043965,911863.203514328
plasma,0,77,6,7528.34940204396,911863.203514328
plasma,0,78,6,7528.349402043957,911863.203514328
plasma,0,79,6,7528.349402043954,911863.203514328
plasma,0,80,6,7528.34940204395,911863.203514328
plasma,0,81,6,7528.3494020439475,911863.203514328
plasma,0,82,6,7528.349402043945,911863.203514328
plasma,0,83,6,7528.349402043943,911863.203514328
plasma,0,84,6,7528.349402043941,911863.203514328
plasma,0,85,6,7528.34940204394,911863.203514328
plasma,0,86,6,7528.349402043939,911863.203514328
plasma,0,87,6,7528.349402043938,911863.203514328
plasma,0,88,6,7528.349402043938,911863.203514328
plasma,0,89,6,7528.349402043939,911863.203514328
plasma,0,90,6,7528.34940204394,911863.203514328
plasma,0,91,6,7528.349402043941,911863.203514328
plasma,0,92,6,7528.349402043943,911863.203514328
plasma,0,93,6,7528.349402043945,911863.203514328
plasma,0,94,6,7528.3494020439475,911863.203514328
plasma,0,95,6,7528.34940204395,911863.203514328
plasma,0,96,6,7528.349402043954,911863.203514328
plasma,0,97,6,7528.349402043957,911863.203514328
plasma,0,98,6,7528.34940204396,911863.203514328
plasma,0,99,6,7528.349402043965,911863.203514328
plasma,0,100,6,7528.349402043969,911863.203514328
plasma,0,101,6,7528.349402043975,911863.203514328
plasma,0,102,6,7528.349402043979,911863.203514328
plasma,0,103,6,7528.349402043985,911863.203514328
plasma,0,104,6,7528.34940204399,911863.203514328
plasma,0,105,6,7528.349402043996,911863.203514328
plasma,0,106,6,7528.349402044001,911863.203514328
plasma,0,107,6,7528.349402044008,911863.203514328
plasma,0,108,6,7528.349402044014,911863.203514328
plasma,0,109,6,7528.34940204402,911863.203514328
plasma,0,110,6,7528.349402044027,911863.203514328
plasma,0,111,6,7528.349402044033,911863.203514328
plasma,0,112,6,7528.349402044039,911863.203514328
plasma,0,113,6,7528.349402044047,911863.203514328
plasma,0,114,6,7528.349402044053,911863.203514328
plasma,0,115,6,7528.349402044059,911863.203514328
plasma,0,116,6,7528.349402044067,911863.203514328
plasma,0,117,6,7528.349402044071,911863.203514328
plasma,0,118,6,7528.3494020440785,911863.203514328
plasma,0,119,6,7528.349402044085,911863.203514328
plasma,0,120,6,7528.349402044089,911863.203514328
plasma,0,121,6,7528.349402044097,911863.203514328
plasma,0,122,6,7528.349402044101,911863.203514328
plasma,0,123,6,7528.349402044107,911863.203514328
plasma,0,124,6,7528.349402044111,911863.203514328
plasma,0,125,6,7528.349402044117,911863.203514328
plasma,0,126,6,7528.349402044121,911863.203514328
plasma,0,127,6,7528.349402044125,911863.203514328
plasma,0,128,6,7528.34940204413,911863.203514328
plasma,0,129,6,7528.349402044133,911863.203514328
plasma,0,130,6,7528.349402044137,911863.203514328
plasma,0,131,6,7528.3494020441385,911863.203514328
plasma,0,132,6,7528.349402044141,911863.203514328
plasma,0,133,6,7528.349402044143,911863.203514328
plasma,0,134,6,7528.349402044145,911863.203514328
plasma,0,135,6,7528.349402044147,911863.203514328
plasma,0,136,6,7528.349402044147,911863.203514328
plasma,0,137,6,7528.349402044147,911863.203514328
plasma,0,138,6,7528.349402044147,911863.203514328
plasma,0,139,6,7528.349402044147,911863.203514328
plasma,0,140,6,7528.349402044147,911863.203514328
plasma,0,141,6,7528.349402044145,911863.203514328
plasma,0,142,6,7528.349402044143,911863.203514328
plasma,0,143,6,7528.349402044141,911863.203514328
plasma,0,144,6,7528.3494020441385,911863.203514328
plasma,0,145,6,7528.349402044137,911863.203514328
plasma,0,146,6,7528.349402044133,911863.203514328
plasma,0,147,6,7528.34940204413,911863.203514328
plasma,0,148,6,7528.349402044125,911863.203514328
plasma,0,149,6,7528.349402044121,911863.203514328
plasma,0,150,6,7528.349402044117,911863.203514328
plasma,0,151,6,7528.349402044111,911863.203514328
plasma,0,152,6,7528.349402044107,911863.203514328
plasma,0,153,6,7528.349402044101,911863.203514328
plasma,0,154,6,7528.349402044097,911863.203514328
plasma,0,155,6,7528.349402044089,911863.203514328
plasma,0,156,6,7528.349402044085,911863.203514328
plasma,0,157,6,7528.3494020440785,911863.203514328
plasma,0,158,6,7528.349402044071,911863.203514328
plasma,0,159,6,7528.349402044067,911863.203514328
plasma,0,160,6,7528.349402044059,911863.203514328
plasma,0,161,6,7528.349402044053,911863.203514328
plasma,0,162,6,7528.349402044047,911863.203514328
plasma,0,163,6,7528.349402044039,911863.203514328
plasma,0,164,6,7528.349402044033,911863.203514328
plasma,0,165,6,7528.349402044027,911863.203514328
plasma,0,166,6,7528.34940204402,911863.203514328
plasma,0,167,6,7528.349402044014,911863.203514328
plasma,0,168,6,7528.349402044008,911863.203514328
plasma,0,169,6,7528.349402044001,911863.203514328
plasma,0,170,6,7528.349402043996,911863.203514328
plasma,0,171,6,7528.34940204399,911863.203514328
plasma,0,172,6,7528.349402043985,911863.203514328
plasma,0,173,6,7528.349402043979,911863.203514328
plasma,0,174,6,7528.349402043975,911863.203514328
plasma,0,175,6,7528.349402043969,911863.203514328
plasma,0,176,6,7528.349402043965,911863.203514328
plasma,0,177,6,7528.34940204396,911863.203514328
plasma,0,178,6,7528.349402043957,911863.203514328
plasma,0,179,6,7528.349402043954,911863.203514328
plasma,0,180,6,7528.34940204395,911863.203514328
plasma,0,181,6,7528.3494020439475,911863.203514328
plasma,0,182,6,7528.349402043945,911863.203514328
plasma,0,183,6,7528.349402043943,911863.203514328
plasma,0,184,6,7528.349402043941,911863.203514328
plasma,0,185,6,7528.34940204394,911863.203514328
plasma,0,186,6,7528.349402043939,911863.203514328
plasma,0,187,6,7528.349402043938,911863.203514328
plasma,0,188,6,7528.349402043938,911863.203514328
plasma,0,189,6,7528.349402043939,911863.203514328
plasma,0,190,6,7528.34940204394,911863.203514328
plasma,0,191,6,7528.349402043941,911863.203514328
plasma,0,192,6,7528.349402043943,911863.203514328
plasma,0,193,6,7528.349402043945,911863.203514328
plasma,0,194,6,7528.3494020439475,911863.203514328
plasma,0,195,6,7528.34940204395,911863.203514328
plasma,0,196,6,7528.349402043954,911863.203514328
plasma,0,197,6,7528.349402043957,911863.203514328
plasma,0,198,6,7528.34940204396,911863.203514328
plasma,0,199,6,7528.349402043965,911863.203514328
plasma,1,0,6,7523.832618343369,911452.8548968772
plasma,1,1,6,7523.832618343387,911452.8548968772
plasma,1,2,6,7523.8326183434065,911452.8548968772
plasma,1,3,6,7523.832618343427,911452.8548968772
plasma,1,4,6,7523.832618343449,911452.8548968772
plasma,1,5,6,7523.832618343472,911452.8548968772
plasma,1,6,6,7523.832618343495,911452.8548968772
plasma,1,7,6,7523.832618343517,911452.8548968772
plasma,1,8,6,7523.832618343543,911452.8548968772
plasma,1,9,6,7523.832618343567,911452.8548968772
plasma,1,10,6,7523.832618343592,911452.8548968772
plasma,1,11,6,7523.8326183436175,911452.8548968772
plasma,1,12,6,7523.832618343643,911452.8548968772
plasma,1,13,6,7523.832618343669,911452.8548968772
plasma,1,14,6,7523.832618343694,911452.8548968772
plasma,1,15,6,7523.832618343719,911452.8548968772
plasma,1,16,6,7523.832618343744,911452.8548968772
plasma,1,17,6,7523.832618343769,911452.8548968772
plasma,1,18,6,7523.832618343793,911452.8548968772
plasma,1,19,6,7523.832618343816,911452.8548968772
plasma,1,20,6,7523.832618343839,911452.8548968772
plasma,1,21,6,7523.832618343863,911452.8548968772
plasma,1,22,6,7523.832618343883,911452.8548968772
plasma,1,23,6,7523.832618343905,911452.8548968772
plasma,1,24,6,7523.832618343925,911452.8548968772
plasma,1,25,6,7523.832618343943,911452.8548968772
plasma,1,26,6,7523.832618343959,911452.8548968772
plasma,1,27,6,7523.832618343977,911452.8548968772
plasma,1,28,6,7523.832618343991,911452.8548968772
plasma,1,29,6,7523.832618344005,911452.8548968772
plasma,1,30,6,7523.832618344017,911452.8548968772
plasma,1,31,6,7523.832618344029,911452.8548968772
plasma,1,32,6,7523.832618344037,911452.8548968772
plasma,1,33,6,7523.832618344045,911452.8548968772
plasma,1,34,6,7523.832618344051,911452.8548968772
plasma,1,35,6,7523.832618344057,911452.8548968772
plasma,1,36,6,7523.83261834406,911452.8548968772
plasma,1,37,6,7523.832618344061,911452.8548968772
plasma,1,38,6,7523.832618344061,911452.8548968772
plasma,1,39,6,7523.83261834406,911452.8548968772
plasma,1,40,6,7523.832618344057,911452.8548968772
plasma,1,41,6,7523.832618344051,911452.8548968772
