domain,ir,itheta,iphi,Te,j_phi
plasma,0,0,1,10162.208746858796,983852.4037663466
plasma,0,1,1,10162.2087468588,983852.4037663466
plasma,0,2,1,10162.208746858802,983852.4037663466
plasma,0,3,1,10162.208746858803,983852.4037663466
plasma,0,4,1,10162.208746858803,983852.4037663466
plasma,0,5,1,10162.208746858805,983852.4037663466
plasma,0,6,1,10162.208746858805,983852.4037663466
plasma,0,7,1,10162.208746858805,983852.4037663466
plasma,0,8,1,10162.208746858805,983852.4037663466
plasma,0,9,1,10162.208746858803,983852.4037663466
plasma,0,10,1,10162.208746858802,983852.4037663466
plasma,0,11,1,10162.208746858802,983852.4037663466
plasma,0,12,1,10162.2087468588,983852.4037663466
plasma,0,13,1,10162.208746858794,983852.4037663466
plasma,0,14,1,10162.208746858792,983852.4037663466
plasma,0,15,1,10162.208746858787,983852.4037663466
plasma,0,16,1,10162.208746858785,983852.4037663466
plasma,0,17,1,10162.208746858782,983852.4037663466
plasma,0,18,1,10162.208746858776,983852.4037663466
plasma,0,19,1,10162.208746858769,983852.4037663466
plasma,0,20,1,10162.208746858765,983852.4037663466
plasma,0,21,1,10162.20874685876,983852.4037663466
plasma,0,22,1,10162.208746858754,983852.4037663466
plasma,0,23,1,10162.208746858747,983852.4037663466
plasma,0,24,1,10162.20874685874,983852.4037663466
plasma,0,25,1,10162.208746858734,983852.4037663466
plasma,0,26,1,10162.208746858727,983852.4037663466
plasma,0,27,1,10162.20874685872,983852.4037663466
plasma,0,28,1,10162.208746858712,983852.4037663466
plasma,0,29,1,10162.208746858707,983852.4037663466
plasma,0,30,1,10162.2087468587,983852.4037663466
plasma,0,31,1,10162.208746858692,983852.4037663466
plasma,0,32,1,10162.208746858685,983852.4037663466
plasma,0,33,1,10162.208746858678,983852.4037663466
plasma,0,34,1,10162.20874685867,983852.4037663466
plasma,0,35,1,10162.208746858663,983852.4037663466
plasma,0,36,1,10162.208746858656,983852.4037663466
plasma,0,37,1,10162.20874685865,983852.4037663466
plasma,0,38,1,10162.208746858643,983852.4037663466
plasma,0,39,1,10162.208746858636,983852.4037663466
plasma,0,40,1,10162.20874685863,983852.4037663466
plasma,0,41,1,10162.208746858623,983852.4037663466
plasma,0,42,1,10162.208746858618,983852.4037663466
plasma,0,43,1,10162.208746858614,983852.4037663466
plasma,0,44,1,10162.208746858609,983852.4037663466
plasma,0,45,1,10162.208746858603,983852.4037663466
plasma,0,46,1,10162.2087468586,983852.4037663466
plasma,0,47,1,10162.208746858594,983852.4037663466
plasma,0,48,1,10162.20874685859,983852.4037663466
plasma,0,49,1,10162.208746858589,983852.4037663466
plasma,0,50,1,10162.208746858585,983852.4037663466
plasma,0,51,1,10162.208746858581,983852.4037663466
plasma,0,52,1,10162.20874685858,983852.4037663466
plasma,0,53,1,10162.208746858578,983852.4037663466
plasma,0,54,1,10162.208746858576,983852.4037663466
plasma,0,55,1,10162.208746858576,983852.4037663466
plasma,0,56,1,10162.208746858576,983852.4037663466
plasma,0,57,1,10162.208746858576,983852.4037663466
plasma,0,58,1,10162.208746858576,983852.4037663466
plasma,0,59,1,10162.208746858578,983852.4037663466
plasma,0,60,1,10162.20874685858,983852.4037663466
plasma,0,61,1,10162.208746858581,983852.4037663466
plasma,0,62,1,10162.208746858583,983852.4037663466
plasma,0,63,1,10162.208746858585,983852.4037663466
plasma,0,64,1,10162.208746858589,983852.4037663466
plasma,0,65,1,10162.208746858592,983852.4037663466
plasma,0,66,1,10162.208746858598,983852.4037663466
plasma,0,67,1,10162.208746858601,983852.4037663466
plasma,0,68,1,10162.208746858605,983852.4037663466
plasma,0,69,1,10162.20874685861,983852.4037663466
plasma,0,70,1,10162.208746858616,983852.4037663466
plasma,0,71,1,10162.208746858621,983852.4037663466
plasma,0,72,1,10162.208746858627,983852.4037663466
plasma,0,73,1,10162.208746858634,983852.4037663466
plasma,0,74,1,10162.20874685864,983852.4037663466
plasma,0,75,1,10162.208746858647,983852.4037663466
plasma,0,76,1,10162.208746858654,983852.4037663466
plasma,0,77,1,10162.20874685866,983852.4037663466
plasma,0,78,1,10162.208746858667,983852.4037663466
plasma,0,79,1,10162.208746858674,983852.4037663466
plasma,0,80,1,10162.208746858681,983852.4037663466
plasma,0,81,1,10162.208746858689,983852.4037663466
plasma,0,82,1,10162.208746858694,983852.4037663466
plasma,0,83,1,10162.208746858703,983852.4037663466
plasma,0,84,1,10162.20874685871,983852.4037663466
plasma,0,85,1,10162.208746858718,983852.4037663466
plasma,0,86,1,10162.208746858725,983852.4037663466
plasma,0,87,1,10162.20874685873,983852.4037663466
plasma,0,88,1,10162.208746858738,983852.4037663466
plasma,0,89,1,10162.208746858745,983852.4037663466
plasma,0,90,1,10162.20874685875,983852.4037663466
plasma,0,91,1,10162.208746858756,983852.4037663466
plasma,0,92,1,10162.208746858763,983852.4037663466
plasma,0,93,1,10162.208746858767,983852.4037663466
plasma,0,94,1,10162.208746858774,983852.4037663466
plasma,0,95,1,10162.208746858778,983852.4037663466
plasma,0,96,1,10162.208746858783,983852.4037663466
plasma,0,97,1,10162.208746858787,983852.4037663466
plasma,0,98,1,10162.20874685879,983852.4037663466
plasma,0,99,1,10162.208746858794,983852.4037663466
plasma,0,100,1,10162.208746858796,983852.4037663466
plasma,0,101,1,10162.2087468588,983852.4037663466
plasma,0,102,1,10162.208746858802,983852.4037663466
plasma,0,103,1,10162.208746858803,983852.4037663466
plasma,0,104,1,10162.208746858803,983852.4037663466
plasma,0,105,1,10162.208746858805,983852.4037663466
plasma,0,106,1,10162.208746858805,983852.4037663466
plasma,0,107,1,10162.208746858805,983852.4037663466
plasma,0,108,1,10162.208746858805,983852.4037663466
plasma,0,109,1,10162.208746858803,983852.4037663466
plasma,0,110,1,10162.208746858802,983852.4037663466
plasma,0,111,1,10162.208746858802,983852.4037663466
plasma,0,112,1,10162.2087468588,983852.4037663466
plasma,0,113,1,10162.208746858794,983852.4037663466
plasma,0,114,1,10162.208746858792,983852.4037663466
plasma,0,115,1,10162.208746858787,983852.4037663466
plasma,0,116,1,10162.208746858785,983852.4037663466
plasma,0,117,1,10162.208746858782,983852.4037663466
plasma,0,118,1,10162.208746858776,983852.4037663466
plasma,0,119,1,10162.208746858769,983852.4037663466
plasma,0,120,1,10162.208746858765,983852.4037663466
plasma,0,121,1,10162.20874685876,983852.4037663466
plasma,0,122,1,10162.208746858754,983852.4037663466
plasma,0,123,1,10162.208746858747,983852.4037663466
plasma,0,124,1,10162.20874685874,983852.4037663466
plasma,0,125,1,10162.208746858734,983852.4037663466
plasma,0,126,1,10162.208746858727,983852.4037663466
plasma,0,127,1,10162.20874685872,983852.4037663466
plasma,0,128,1,10162.208746858712,983852.4037663466
plasma,0,129,1,10162.208746858707,983852.4037663466
plasma,0,130,1,10162.2087468587,983852.4037663466
