domain,i,j,value1,value2
plasma,2,19,7511.3518,910318.6512
plasma,2,20,7511.3518,910318.6512
plasma,2,21,7511.3518,910318.6512
plasma,2,22,7511.3518,910318.6512
plasma,2,23,7511.3518,910318.6512
plasma,2,24,7511.3518,910318.6512
plasma,2,25,7511.3518,910318.6512
plasma,2,26,7511.3518,910318.6512
plasma,2,27,7511.3518,910318.6512
plasma,2,28,7511.3518,910318.6512
plasma,2,29,7511.3518,910318.6512
plasma,2,30,7511.3518,910318.6512
plasma,2,31,7511.3518,910318.6512
plasma,2,32,7511.3518,910318.6512
plasma,2,33,7511.3518,910318.6512
plasma,2,34,7511.3518,910318.6512
plasma,2,35,7511.3518,910318.6512
plasma,2,36,7511.3518,910318.6512
plasma,2,37,7511.3518,910318.6512
plasma,2,38,7511.3518,910318.6512
plasma,2,39,7511.3518,910318.6512
plasma,2,40,7511.3518,910318.6512
plasma,2,41,7511.3518,910318.6512
plasma,2,42,7511.3518,910318.6512
plasma,2,43,7511.3518,910318.6512
plasma,2,44,7511.3518,910318.6512
plasma,2,45,7511.3518,910318.6512
plasma,2,46,7511.3518,910318.6512
plasma,2,47,7511.3518,910318.6512
plasma,2,48,7511.3518,910318.6512
plasma,2,49,7511.3518,910318.6512
plasma,2,50,7511.3518,910318.6512
plasma,2,51,7511.3518,910318.6512
plasma,2,52,7511.3518,910318.6512
plasma,2,53,7511.3518,910318.6512
plasma,2,54,7511.3518,910318.6512
plasma,2,55,7511.3518,910318.6512
plasma,2,56,7511.3518,910318.6512
plasma,2,57,7511.3518,910318.6512
plasma,2,58,7511.3518,910318.6512
plasma,2,59,7511.3518,910318.6512
plasma,2,60,7511.3518,910318.6512
plasma,2,61,7511.3518,910318.6512
plasma,2,62,7511.3518,910318.6512
plasma,2,63,7511.3518,910318.6512
plasma,2,64,7511.3518,910318.6512
plasma,2,65,7511.3518,910318.6512
plasma,2,66,7511.3518,910318.6512
plasma,2,67,7511.3518,910318.6512
plasma,2,68,7511.3518,910318.6512
plasma,2,69,7511.3518,910318.6512
plasma,2,70,7511.3518,910318.6512
plasma,2,71,7511.3518,910318.6512
plasma,2,72,7511.3518,910318.6512
plasma,2,73,7511.3518,910318.6512
plasma,2,74,7511.3518,910318.6512
plasma,2,75,7511.3518,910318.6512
plasma,2,76,7511.3518,910318.6512
plasma,2,77,7511.3518,910318.6512
plasma,2,78,7511.3518,910318.6512
plasma,2,79,7511.3518,910318.6512
plasma,2,80,7511.3518,910318.6512
plasma,2,81,7511.3518,910318.6512
plasma,2,82,7511.3518,910318.6512
plasma,2,83,7511.3518,910318.6512
plasma,2,84,7511.3518,910318.6512
plasma,2,85,7511.3518,910318.6512
plasma,2,86,7511.3518,910318.6512
plasma,2,87,7511.3518,910318.6512
plasma,2,88,7511.3518,910318.6512
plasma,2,89,7511.3518,910318.6512
plasma,2,90,7511.3518,910318.6512
plasma,2,91,7511.3518,910318.6512
plasma,2,92,7511.3518,910318.6512
plasma,2,93,7511.3518,910318.6512
plasma,2,94,7511.3518,910318.6512
plasma,2,95,7511.3518,910318.6512
plasma,2,96,7511.3518,910318.6512
plasma,2,97,7511.3518,910318.6512
plasma,2,98,7511.3518,910318.6512
plasma,2,99,7511.3518,910318.6512
plasma,2,100,7511.3518,910318.6512
plasma,2,101,7511.3518,910318.6512
plasma,2,102,7511.3518,910318.6512
plasma,2,103,7511.3518,910318.6512
plasma,2,104,7511.3518,910318.6512
plasma,2,105,7511.3518,910318.6512
plasma,2,106,7511.3518,910318.6512
plasma,2,107,7511.3518,910318.6512
plasma,2,108,7511.3518,910318.6512
plasma,2,109,7511.3518,910318.6512
plasma,2,110,7511.3518,910318.6512
plasma,2,111,7511.3518,910318.6512
plasma,2,112,7511.3518,910318.6512
plasma,2,113,7511.3518,910318.6512
plasma,2,114,7511.3518,910318.6512
plasma,2,115,7511.3518,910318.6512
plasma,2,116,7511.3518,910318.6512
plasma,2,117,7511.3518,910318.6512
plasma,2,118,7511.3518,910318.6512
plasma,2,119,7511.3518,910318.6512
plasma,2,120,7511.3518,910318.6512
plasma,2,121,7511.3518,910318.6512
plasma,2,122,7511.3518,910318.6512
plasma,2,123,7511.3518,910318.6512
plasma,2,124,7511.3518,910318.6512
plasma,2,125,7511.3518,910318.6512
plasma,2,126,7511.3518,910318.6512
plasma,2,127,7511.3518,910318.6512
plasma,2,128,7511.3518,910318.6512
plasma,2,129,7511.3518,910318.6512
plasma,2,130,7511.3518,910318.6512
plasma,2,131,7511.3518,910318.6512
plasma,2,132,7511.3518,910318.6512
plasma,2,133,7511.3518,910318.6512
plasma,2,134,7511.3518,910318.6512
plasma,2,135,7511.3518,910318.6512
plasma,2,136,7511.3518,910318.6512
plasma,2,137,7511.3518,910318.6512
plasma,2,138,7511.3518,910318.6512
plasma,2,139,7511.3518,910318.6512
plasma,2,140,7511.3518,910318.6512
plasma,2,141,7511.3518,910318.6512
plasma,2,142,7511.3518,910318.6512
plasma,2,143,7511.3518,910318.6512
plasma,2,144,7511.3518,910318.6512
plasma,2,145,7511.3518,910318.6512
plasma,2,146,7511.3518,910318.6512
plasma,2,147,7511.3518,910318.6512
plasma,2,148,7511.3518,910318.6512
plasma,2,149,7511.3518,910318.6512
plasma,2,150,7511.3518,910318.6512
plasma,2,151,7511.3518,910318.6512
plasma,2,152,7511.3518,910318.6512
plasma,2,153,7511.3518,910318.6512
plasma,2,154,7511.3518,910318.6512
plasma,2,155,7511.3518,910318.6512
plasma,2,156,7511.3518,910318.6512
plasma,2,157,7511.3518,910318.6512
plasma,2,158,7511.3518,910318.6512
plasma,2,159,7511.3518,910318.6512
plasma,2,160,7511.3518,910318.6512
plasma,2,161,7511.3518,910318.6512
plasma,2,162,7511.3518,910318.6512
plasma,2,163,7511.3518,910318.6512
plasma,2,164,7511.3518,910318.6512
plasma,2,165,7511.3518,910318.6512
plasma,2,166,7511.3518,910318.6512
plasma,2,167,7511.3518,910318.6512
plasma,2,168,7511.3518,910318.6512
plasma,2,169,7511.3518,910318.6512
plasma,2,170,7511.3518,910318.6512
plasma,2,171,7511.3518,910318.6512
plasma,2,172,7511.3518,910318.6512
plasma,2,173,7511.3518,910318.6512
plasma,2,174,7511.3518,910318.6512
plasma,2,175,7511.3518,910318.6512
plasma,2,176,7511.3518,910318.6512
plasma,2,177,7511.3518,910318.6512
plasma,2,178,7511.3518,910318.6512
plasma,2,179,7511.3518,910318.6512
plasma,3,0,7495.7795,908902.8562
plasma,3,1,7495.7795,908902.8562
plasma,3,2,7495.7795,908902.8562
plasma,3,3,7495.7795,908902.8562
plasma,3,4,7495.7795,908902.8562
plasma,3,5,7495.7795,908902.8562
plasma,3,6,7495.7795,908902.8562
plasma,3,7,7495.7795,908902.8562
plasma,3,8,7495.7795,908902.8562
plasma,3,9,7495.7795,908902.8562
plasma,3,10,7495.7795,908902.8562
plasma,3,11,7495.7795,908902.8562
plasma,3,12,7495.7795,908902.8562
plasma,3,13,7495.7795,908902.8562
plasma,3,14,7495.7795,908902.8562
plasma,3,15,7495.7795,908902.8562
plasma,3,16,7495.7795,908902.8562
plasma,3,17,7495.7795,908902.8562
plasma,3,18,7495.7795,908902.8562
plasma,3,19,7495.7795,908902.8562
plasma,3,20,7495.7795,908902.8562
plasma,3,21,7495.7795,908902.8562
plasma,3,22,7495.7795,908902.8562
plasma,3,23,7495.7795,908902.8562
plasma,3,24,7495.7795,908902.8562
plasma,3,25,7495.7795,908902.8562
plasma,3,26,7495.7795,908902.8562
plasma,3,27,7495.7795,908902.8562
plasma,3,28,7495.7795,908902.8562
plasma,3,29,7495.7795,908902.8562
plasma,3,30,7495.7795,908902.8562
plasma,3,31,7495.7795,908902.8562
plasma,3,32,7495.7795,908902.8562
plasma,3,33,7495.7795,908902.8562
plasma,3,34,7495.7795,908902.8562
plasma,3,35,7495.7795,908902.8562
plasma,3,36,7495.7795,908902.8562
plasma,3,37,7495.7795,908902.8562
plasma,3,38,7495.7795,908902.8562
plasma,3,39,7495.7795,908902.8562
plasma,3,40,7495.7795,908902.8562
plasma,3,41,7495.7795,908902.8562
plasma,3,42,7495.7795,908902.8562
plasma,3,43,7495.7795,908902.8562
plasma,3,44,7495.7795,908902.8562
plasma,3,45,7495.7795,908902.8562
plasma,3,46,7495.7795,908902.8562
plasma,3,47,7495.7795,908902.8562
plasma,3,48,7495.7795,908902.8562
plasma,3,49,7495.7795,908902.8562
plasma,3,50,7495.7795,908902.8562
plasma,3,51,7495.7795,908902.8562
plasma,3,52,7495.7795,908902.8562
plasma,3,53,7495.7795,908902.8562
plasma,3,54,7495.7795,908902.8562
plasma,3,55,7495.7795,908902.8562
plasma,3,56,7495.7795,908902.8562
plasma,3,57,7495.7795,908902.8562
plasma,3,58,7495.7795,908902.8562
plasma,3,59,7495.7795,908902.8562
plasma,3,60,7495.7795,908902.8562
plasma,3,61,7495.7795,908902.8562
plasma,3,62,7495.7795,908902.8562
plasma,3,63,7495.7795,908902.8562
plasma,3,64,7495.7795,908902.8562
plasma,3,65,7495.7795,908902.8562
plasma,3,66,7495.7795,908902.8562
plasma,3,67,7495.7795,908902.8562
plasma,3,68,7495.7795,908902.8562
plasma,3,69,7495.7795,908902.8562
plasma,3,70,7495.7795,908902.8562
plasma,3,71,7495.7795,908902.8562
plasma,3,72,7495.7795,908902.8562
plasma,3,73,7495.7795,908902.8562
plasma,3,74,7495.7795,908902.8562
plasma,3,75,7495.7795,908902.8562
plasma,3,76,7495.7795,908902.8562
plasma,3,77,7495.7795,908902.8562
plasma,3,78,7495.7795,908902.8562
plasma,3,79,7495.7795,908902.8562
plasma,3,80,7495.7795,908902.8562
plasma,3,81,7495.7795,908902.8562
plasma,3,82,7495.7795,908902.8562
plasma,3,83,7495.7795,908902.8562
plasma,3,84,7495.7795,908902.8562
plasma,3,85,7495.7795,908902.8562
plasma,3,86,7495.7795,908902.8562
plasma,3,87,7495.7795,908902.8562
plasma,3,88,7495.7795,908902.8562
plasma,3,89,7495.7795,908902.8562
plasma,3,90,7495.7795,908902.8562
plasma,3,91,7495.7795,908902.8562
plasma,3,92,7495.7795,908902.8562
plasma,3,93,7495.7795,908902.8562
plasma,3,94,7495.7795,908902.8562
plasma,3,95,7495.7795,908902.8562
plasma,3,96,7495.7795,908902.8562
plasma,3,97,7495.7795,908902.8562
plasma,3,98,7495.7795,908902.8562
plasma,3,99,7495.7795,908902.8562
plasma,3,100,7495.7795,908902.8562
plasma,3,101,7495.7795,908902.8562
plasma,3,102,7495.7795,908902.8562
plasma,3,103,7495.7795,908902.8562
plasma,3,104,7495.7795,908902.8562
plasma,3,105,7495.7795,908902.8562
plasma,3,106,7495.7795,908902.8562
plasma,3,107,7495.7795,908902.8562
plasma,3,108,7495.7795,908902.8562
plasma,3,109,7495.7795,908902.8562
plasma,3,110,7495.7795,908902.8562
plasma,3,111,7495.7795,908902.8562
plasma,3,112,7495.7795,908902.8562
plasma,3,113,7495.7795,908902.8562
plasma,3,114,7495.7795,908902.8562
plasma,3,115,7495.7795,908902.8562
plasma,3,116,7495.7795,908902.8562
plasma,3,117,7495.7795,908902.8562
plasma,3,118,7495.7795,908902.8562
plasma,3,119,7495.7795,908902.8562
plasma,3,120,7495.7795,908902.8562
plasma,3,121,7495.7795,908902.8562
plasma,3,122,7495.7795,908902.8562
plasma,3,123,7495.7795,908902.8562
plasma,3,124,7495.7795,908902.8562
plasma,3,125,7495.7795,908902.8562
plasma,3,126,7495.7795,908902.8562
plasma,3,127,7495.7795,908902.8562
plasma,3,128,7495.7795,908902.8562
plasma,3,129,7495.7795,908902.8562
plasma,3,130,7495.7795,908902.8562
plasma,3,131,7495.7795,908902.8562
plasma,3,132,7495.7795,908902.8562
plasma,3,133,7495.7795,908902.8562
plasma,3,134,7495.7795,908902.8562
plasma,3,135,7495.7795,908902.8562
plasma,3,136,7495.7795,908902.8562
plasma,3,137,7495.7795,908902.8562
plasma,3,138,7495.7795,908902.8562
plasma,3,139,7495.7795,908902.8562
plasma,3,140,7495.7795,908902.8562
plasma,3,141,7495.7795,908902.8562
plasma,3,142,7495.7795,908902.8562
plasma,3,143,7495.7795,908902.8562
plasma,3,144,7495.7795,908902.8562
plasma,3,145,7495.7795,908902.8562
plasma,3,146,7495.7795,908902.8562
plasma,3,147,7495.7795,908902.8562
plasma,3,148,7495.7795,908902.8562
plasma,3,149,7495.7795,908902.8562
plasma,3,150,7495.7795,908902.8562
plasma,3,151,7495.7795,908902.8562
plasma,3,152,7495.7795,908902.8562
plasma,3,153,7495.7795,908902.8562
plasma,3,154,7495.7795,908902.8562
plasma,3,155,7495.7795,908902.8562
plasma,3,156,7495.7795,908902.8562
plasma,3,157,7495.7795,908902.8562
