domain,i,j,value1,value2
plasma,0,102,10162.2087,983852.4038
plasma,0,103,10162.2087,983852.4038
plasma,0,104,10162.2087,983852.4038
plasma,0,105,10162.2087,983852.4038
plasma,0,106,10162.2087,983852.4038
plasma,0,107,10162.2087,983852.4038
plasma,0,108,10162.2087,983852.4038
plasma,0,109,10162.2087,983852.4038
plasma,0,110,10162.2087,983852.4038
plasma,0,111,10162.2087,983852.4038
plasma,0,112,10162.2087,983852.4038
plasma,0,113,10162.2087,983852.4038
plasma,0,114,10162.2087,983852.4038
plasma,0,115,10162.2087,983852.4038
plasma,0,116,10162.2087,983852.4038
plasma,0,117,10162.2087,983852.4038
plasma,0,118,10162.2087,983852.4038
plasma,0,119,10162.2087,983852.4038
plasma,0,120,10162.2087,983852.4038
plasma,0,121,10162.2087,983852.4038
plasma,0,122,10162.2087,983852.4038
plasma,0,123,10162.2087,983852.4038
plasma,0,124,10162.2087,983852.4038
plasma,0,125,10162.2087,983852.4038
plasma,0,126,10162.2087,983852.4038
plasma,0,127,10162.2087,983852.4038
plasma,0,128,10162.2087,983852.4038
plasma,0,129,10162.2087,983852.4038
plasma,0,130,10162.2087,983852.4038
plasma,0,131,10162.2087,983852.4038
plasma,0,132,10162.2087,983852.4038
plasma,0,133,10162.2087,983852.4038
plasma,0,134,10162.2087,983852.4038
plasma,0,135,10162.2087,983852.4038
plasma,0,136,10162.2087,983852.4038
plasma,0,137,10162.2087,983852.4038
plasma,0,138,10162.2087,983852.4038
plasma,0,139,10162.2087,983852.4038
plasma,0,140,10162.2087,983852.4038
plasma,0,141,10162.2087,983852.4038
plasma,0,142,10162.2087,983852.4038
plasma,0,143,10162.2087,983852.4038
plasma,0,144,10162.2087,983852.4038
plasma,0,145,10162.2087,983852.4038
plasma,0,146,10162.2087,983852.4038
plasma,0,147,10162.2087,983852.4038
plasma,0,148,10162.2087,983852.4038
plasma,0,149,10162.2087,983852.4038
plasma,0,150,10162.2087,983852.4038
plasma,0,151,10162.2087,983852.4038
plasma,0,152,10162.2087,983852.4038
plasma,0,153,10162.2087,983852.4038
plasma,0,154,10162.2087,983852.4038
plasma,0,155,10162.2087,983852.4038
plasma,0,156,10162.2087,983852.4038
plasma,0,157,10162.2087,983852.4038
plasma,0,158,10162.2087,983852.4038
plasma,0,159,10162.2087,983852.4038
plasma,0,160,10162.2087,983852.4038
plasma,0,161,10162.2087,983852.4038
plasma,0,162,10162.2087,983852.4038
plasma,0,163,10162.2087,983852.4038
plasma,0,164,10162.2087,983852.4038
plasma,0,165,10162.2087,983852.4038
plasma,0,166,10162.2087,983852.4038
plasma,0,167,10162.2087,983852.4038
plasma,0,168,10162.2087,983852.4038
plasma,0,169,10162.2087,983852.4038
plasma,0,170,10162.2087,983852.4038
plasma,0,171,10162.2087,983852.4038
plasma,0,172,10162.2087,983852.4038
plasma,0,173,10162.2087,983852.4038
plasma,0,174,10162.2087,983852.4038
plasma,0,175,10162.2087,983852.4038
plasma,0,176,10162.2087,983852.4038
plasma,0,177,10162.2087,983852.4038
plasma,0,178,10162.2087,983852.4038
plasma,0,179,10162.2087,983852.4038
plasma,1,0,10153.9238,983250.7669
plasma,1,1,10153.9238,983250.7669
plasma,1,2,10153.9238,983250.7669
plasma,1,3,10153.9238,983250.7669
plasma,1,4,10153.9238,983250.7669
plasma,1,5,10153.9238,983250.7669
plasma,1,6,10153.9238,983250.7669
plasma,1,7,10153.9238,983250.7669
plasma,1,8,10153.9238,983250.7669
plasma,1,9,10153.9238,983250.7669
plasma,1,10,10153.9238,983250.7669
plasma,1,11,10153.9238,983250.7669
plasma,1,12,10153.9238,983250.7669
plasma,1,13,10153.9238,983250.7669
plasma,1,14,10153.9238,983250.7669
plasma,1,15,10153.9238,983250.7669
plasma,1,16,10153.9238,983250.7669
plasma,1,17,10153.9238,983250.7669
plasma,1,18,10153.9238,983250.7669
plasma,1,19,10153.9238,983250.7669
plasma,1,20,10153.9238,983250.7669
plasma,1,21,10153.9238,983250.7669
plasma,1,22,10153.9238,983250.7669
plasma,1,23,10153.9238,983250.7669
plasma,1,24,10153.9238,983250.7669
plasma,1,25,10153.9238,983250.7669
plasma,1,26,10153.9238,983250.7669
plasma,1,27,10153.9238,983250.7669
plasma,1,28,10153.9238,983250.7669
plasma,1,29,10153.9238,983250.7669
plasma,1,30,10153.9238,983250.7669
plasma,1,31,10153.9238,983250.7669
plasma,1,32,10153.9238,983250.7669
plasma,1,33,10153.9238,983250.7669
plasma,1,34,10153.9238,983250.7669
plasma,1,35,10153.9238,983250.7669
plasma,1,36,10153.9238,983250.7669
plasma,1,37,10153.9238,983250.7669
plasma,1,38,10153.9238,983250.7669
plasma,1,39,10153.9238,983250.7669
plasma,1,40,10153.9238,983250.7669
plasma,1,41,10153.9238,983250.7669
plasma,1,42,10153.9238,983250.7669
plasma,1,43,10153.9238,983250.7669
plasma,1,44,10153.9238,983250.7669
plasma,1,45,10153.9238,983250.7669
plasma,1,46,10153.9238,983250.7669
plasma,1,47,10153.9238,983250.7669
plasma,1,48,10153.9238,983250.7669
plasma,1,49,10153.9238,983250.7669
plasma,1,50,10153.9238,983250.7669
plasma,1,51,10153.9238,983250.7669
plasma,1,52,10153.9238,983250.7669
plasma,1,53,10153.9238,983250.7669
plasma,1,54,10153.9238,983250.7669
plasma,1,55,10153.9238,983250.7669
plasma,1,56,10153.9238,983250.7669
plasma,1,57,10153.9238,983250.7669
plasma,1,58,10153.9238,983250.7669
plasma,1,59,10153.9238,983250.7669
plasma,1,60,10153.9238,983250.7669
plasma,1,61,10153.9238,983250.7669
plasma,1,62,10153.9238,983250.7669
plasma,1,63,10153.9238,983250.7669
plasma,1,64,10153.9238,983250.7669
plasma,1,65,10153.9238,983250.7669
plasma,1,66,10153.9238,983250.7669
plasma,1,67,10153.9238,983250.7669
plasma,1,68,10153.9238,983250.7669
plasma,1,69,10153.9238,983250.7669
plasma,1,70,10153.9238,983250.7669
plasma,1,71,10153.9238,983250.7669
plasma,1,72,10153.9238,983250.7669
plasma,1,73,10153.9238,983250.7669
plasma,1,74,10153.9238,983250.7669
plasma,1,75,10153.9238,983250.7669
plasma,1,76,10153.9238,983250.7669
plasma,1,77,10153.9238,983250.7669
plasma,1,78,10153.9238,983250.7669
plasma,1,79,10153.9238,983250.7669
plasma,1,80,10153.9238,983250.7669
plasma,1,81,10153.9238,983250.7669
plasma,1,82,10153.9238,983250.7669
plasma,1,83,10153.9238,983250.7669
plasma,1,84,10153.9238,983250.7669
plasma,1,85,10153.9238,983250.7669
plasma,1,86,10153.9238,983250.7669
plasma,1,87,10153.9238,983250.7669
plasma,1,88,10153.9238,983250.7669
plasma,1,89,10153.9238,983250.7669
plasma,1,90,10153.9238,983250.7669
plasma,1,91,10153.9238,983250.7669
plasma,1,92,10153.9238,983250.7669
plasma,1,93,10153.9238,983250.7669
plasma,1,94,10153.9238,983250.7669
plasma,1,95,10153.9238,983250.7669
plasma,1,96,10153.9238,983250.7669
plasma,1,97,10153.9238,983250.7669
plasma,1,98,10153.9238,983250.7669
plasma,1,99,10153.9238,983250.7669
plasma,1,100,10153.9238,983250.7669
plasma,1,101,10153.9238,983250.7669
plasma,1,102,10153.9238,983250.7669
plasma,1,103,10153.9238,983250.7669
plasma,1,104,10153.9238,983250.7669
plasma,1,105,10153.9238,983250.7669
plasma,1,106,10153.9238,983250.7669
plasma,1,107,10153.9238,983250.7669
plasma,1,108,10153.9238,983250.7669
plasma,1,109,10153.9238,983250.7669
plasma,1,110,10153.9238,983250.7669
plasma,1,111,10153.9238,983250.7669
plasma,1,112,10153.9238,983250.7669
plasma,1,113,10153.9238,983250.7669
plasma,1,114,10153.9238,983250.7669
plasma,1,115,10153.9238,983250.7669
plasma,1,116,10153.9238,983250.7669
plasma,1,117,10153.9238,983250.7669
plasma,1,118,10153.9238,983250.7669
plasma,1,119,10153.9238,983250.7669
plasma,1,120,10153.9238,983250.7669
plasma,1,121,10153.9238,983250.7669
plasma,1,122,10153.9238,983250.7669
plasma,1,123,10153.9238,983250.7669
plasma,1,124,10153.9238,983250.7669
plasma,1,125,10153.9238,983250.7669
plasma,1,126,10153.9238,983250.7669
plasma,1,127,10153.9238,983250.7669
plasma,1,128,10153.9238,983250.7669
plasma,1,129,10153.9238,983250.7669
plasma,1,130,10153.9238,983250.7669
plasma,1,131,10153.9238,983250.7669
plasma,1,132,10153.9238,983250.7669
plasma,1,133,10153.9238,983250.7669
plasma,1,134,10153.9238,983250.7669
plasma,1,135,10153.9238,983250.7669
plasma,1,136,10153.9238,983250.7669
plasma,1,137,10153.9238,983250.7669
plasma,1,138,10153.9238,983250.7669
plasma,1,139,10153.9238,983250.7669
plasma,1,140,10153.9238,983250.7669
plasma,1,141,10153.9238,983250.7669
plasma,1,142,10153.9238,983250.7669
plasma,1,143,10153.9238,983250.7669
plasma,1,144,10153.9238,983250.7669
plasma,1,145,10153.9238,983250.7669
plasma,1,146,10153.9238,983250.7669
plasma,1,147,10153.9238,983250.7669
plasma,1,148,10153.9238,983250.7669
plasma,1,149,10153.9238,983250.7669
plasma,1,150,10153.9238,983250.7669
plasma,1,151,10153.9238,983250.7669
plasma,1,152,10153.9238,983250.7669
plasma,1,153,10153.9238,983250.7669
plasma,1,154,10153.9238,983250.7669
plasma,1,155,10153.9238,983250.7669
plasma,1,156,10153.9238,983250.7669
plasma,1,157,10153.9238,983250.7669
plasma,1,158,10153.9238,983250.7669
plasma,1,159,10153.9238,983250.7669
plasma,1,160,10153.9238,983250.7669
plasma,1,161,10153.9238,983250.7669
plasma,1,162,10153.9238,983250.7669
plasma,1,163,10153.9238,983250.7669
plasma,1,164,10153.9238,983250.7669
plasma,1,165,10153.9238,983250.7669
plasma,1,166,10153.9238,983250.7669
plasma,1,167,10153.9238,983250.7669
plasma,1,168,10153.9238,983250.7669
plasma,1,169,10153.9238,983250.7669
plasma,1,170,10153.9238,983250.7669
plasma,1,171,10153.9238,983250.7669
plasma,1,172,10153.9238,983250.7669
plasma,1,173,10153.9238,983250.7669
plasma,1,174,10153.9238,983250.7669
plasma,1,175,10153.9238,983250.7669
plasma,1,176,10153.9238,983250.7669
plasma,1,177,10153.9238,983250.7669
plasma,1,178,10153.9238,983250.7669
plasma,1,179,10153.9238,983250.7669
plasma,2,0,10139.2643,982185.9131
plasma,2,1,10139.2643,982185.9131
plasma,2,2,10139.2643,982185.9131
plasma,2,3,10139.2643,982185.9131
plasma,2,4,10139.2643,982185.9131
plasma,2,5,10139.2643,982185.9131
plasma,2,6,10139.2643,982185.9131
plasma,2,7,10139.2643,982185.9131
plasma,2,8,10139.2643,982185.9131
plasma,2,9,10139.2643,982185.9131
plasma,2,10,10139.2643,982185.9131
plasma,2,11,10139.2643,982185.9131
plasma,2,12,10139.2643,982185.9131
plasma,2,13,10139.2643,982185.9131
plasma,2,14,10139.2643,982185.9131
plasma,2,15,10139.2643,982185.9131
plasma,2,16,10139.2643,982185.9131
plasma,2,17,10139.2643,982185.9131
plasma,2,18,10139.2643,982185.9131
plasma,2,19,10139.2643,982185.9131
plasma,2,20,10139.2643,982185.9131
plasma,2,21,10139.2643,982185.9131
plasma,2,22,10139.2643,982185.9131
plasma,2,23,10139.2643,982185.9131
plasma,2,24,10139.2643,982185.9131
plasma,2,25,10139.2643,982185.9131
plasma,2,26,10139.2643,982185.9131
plasma,2,27,10139.2643,982185.9131
plasma,2,28,10139.2643,982185.9131
plasma,2,29,10139.2643,982185.9131
plasma,2,30,10139.2643,982185.9131
plasma,2,31,10139.2643,982185.9131
plasma,2,32,10139.2643,982185.9131
plasma,2,33,10139.2643,982185.9131
plasma,2,34,10139.2643,982185.9131
plasma,2,35,10139.2643,982185.9131
plasma,2,36,10139.2643,982185.9131
plasma,2,37,10139.2643,982185.9131
plasma,2,38,10139.2643,982185.9131
plasma,2,39,10139.2643,982185.9131
plasma,2,40,10139.2643,982185.9131
plasma,2,41,10139.2643,982185.9131
plasma,2,42,10139.2643,982185.9131
plasma,2,43,10139.2643,982185.9131
plasma,2,44,10139.2643,982185.9131
plasma,2,45,10139.2643,982185.9131
plasma,2,46,10139.2643,982185.9131
plasma,2,47,10139.2643,982185.9131
plasma,2,48,10139.2643,982185.9131
plasma,2,49,10139.2643,982185.9131
plasma,2,50,10139.2643,982185.9131
plasma,2,51,10139.2643,982185.9131
plasma,2,52,10139.2643,982185.9131
plasma,2,53,10139.2643,982185.9131
plasma,2,54,10139.2643,982185.9131
plasma,2,55,10139.2643,982185.9131
plasma,2,56,10139.2643,982185.9131
plasma,2,57,10139.2643,982185.9131
plasma,2,58,10139.2643,982185.9131
plasma,2,59,10139.2643,982185.9131
plasma,2,60,10139.2643,982185.9131
plasma,2,61,10139.2643,982185.9131
plasma,2,62,10139.2643,982185.9131
plasma,2,63,10139.2643,982185.9131
plasma,2,64,10139.2643,982185.9131
plasma,2,65,10139.2643,982185.9131
plasma,2,66,10139.2643,982185.9131
plasma,2,67,10139.2643,982185.9131
plasma,2,68,10139.2643,982185.9131
plasma,2,69,10139.2643,982185.9131
plasma,2,70,10139.2643,982185.9131
plasma,2,71,10139.2643,982185.9131
plasma,2,72,10139.2643,982185.9131
plasma,2,73,10139.2643,982185.9131
plasma,2,74,10139.2643,982185.9131
plasma,2,75,10139.2643,982185.9131
plasma,2,76,10139.2643,982185.9131
plasma,2,77,10139.2643,982185.9131
plasma,2,78,10139.2643,982185.9131
plasma,2,79,10139.2643,982185.9131
plasma,2,80,10139.2643,982185.9131
plasma,2,81,10139.2643,982185.9131
plasma,2,82,10139.2643,982185.9131
plasma,2,83,10139.2643,982185.9131
plasma,2,84,10139.2643,982185.9131
plasma,2,85,10139.2643,982185.9131
plasma,2,86,10139.2643,982185.9131
plasma,2,87,10139.2643,982185.9131
plasma,2,88,10139.2643,982185.9131
plasma,2,89,10139.2643,982185.9131
plasma,2,90,10139.2643,982185.9131
plasma,2,91,10139.2643,982185.9131
plasma,2,92,10139.2643,982185.9131
plasma,2,93,10139.2643,982185.9131
plasma,2,94,10139.2643,982185.9131
plasma,2,95,10139.2643,982185.9131
plasma,2,96,10139.2643,982185.9131
plasma,2,97,10139.2643,982185.9131
plasma,2,98,10139.2643,982185.9131
plasma,2,99,10139.2643,982185.9131
plasma,2,100,10139.2643,982185.9131
plasma,2,101,10139.2643,982185.9131
plasma,2,102,10139.2643,982185.9131
plasma,2,103,10139.2643,982185.9131
plasma,2,104,10139.2643,982185.9131
plasma,2,105,10139.2643,982185.9131
plasma,2,106,10139.2643,982185.9131
plasma,2,107,10139.2643,982185.9131
plasma,2,108,10139.2643,982185.9131
plasma,2,109,10139.2643,982185.9131
plasma,2,110,10139.2643,982185.9131
plasma,2,111,10139.2643,982185.9131
plasma,2,112,10139.2643,982185.9131
plasma,2,113,10139.2643,982185.9131
plasma,2,114,10139.2643,982185.9131
plasma,2,115,10139.2643,982185.9131
plasma,2,116,10139.2643,982185.9131
plasma,2,117,10139.2643,982185.9131
plasma,2,118,10139.2643,982185.9131
plasma,2,119,10139.2643,982185.9131
plasma,2,120,10139.2643,982185.9131
plasma,2,121,10139.2643,982185.9131
plasma,2,122,10139.2643,982185.9131
plasma,2,123,10139.2643,982185.9131
plasma,2,124,10139.2643,982185.9131
plasma,2,125,10139.2643,982185.9131
plasma,2,126,10139.2643,982185.9131
plasma,2,127,10139.2643,982185.9131
plasma,2,128,10139.2643,982185.9131
plasma,2,129,10139.2643,982185.9131
plasma,2,130,10139.2643,982185.9131
plasma,2,131,10139.2643,982185.9131
plasma,2,132,10139.2643,982185.9131
plasma,2,133,10139.2643,982185.9131
plasma,2,134,10139.2643,982185.9131
plasma,2,135,10139.2643,982185.9131
plasma,2,136,10139.2643,982185.9131
plasma,2,137,10139.2643,982185.9131
plasma,2,138,10139.2643,982185.9131
plasma,2,139,10139.2643,982185.9131
plasma,2,140,10139.2643,982185.9131
plasma,2,141,10139.2643,982185.9131
plasma,2,142,10139.2643,982185.9131
plasma,2,143,10139.2643,982185.9131
plasma,2,144,10139.2643,982185.9131
plasma,2,145,10139.2643,982185.9131
plasma,2,146,10139.2643,982185.9131
plasma,2,147,10139.2643,982185.9131
plasma,2,148,10139.2643,982185.9131
plasma,2,149,10139.2643,982185.9131
plasma,2,150,10139.2643,982185.9131
plasma,2,151,10139.2643,982185.9131
plasma,2,152,10139.2643,982185.9131
plasma,2,153,10139.2643,982185.9131
plasma,2,154,10139.2643,982185.9131
plasma,2,155,10139.2643,982185.9131
plasma,2,156,10139.2643,982185.9131
plasma,2,157,10139.2643,982185.9131
plasma,2,158,10139.2643,982185.9131
plasma,2,159,10139.2643,982185.9131
plasma,2,160,10139.2643,982185.9131
plasma,2,161,10139.2643,982185.9131
plasma,2,162,10139.2643,982185.9131
plasma,2,163,10139.2643,982185.9131
plasma,2,164,10139.2643,982185.9131
plasma,2,165,10139.2643,982185.9131
plasma,2,166,10139.2643,982185.9131
plasma,2,167,10139.2643,982185.9131
plasma,2,168,10139.2643,982185.9131
plasma,2,169,10139.2643,982185.9131
plasma,2,170,10139.2643,982185.9131
plasma,2,171,10139.2643,982185.9131
plasma,2,172,10139.2643,982185.9131
plasma,2,173,10139.2643,982185.9131
plasma,2,174,10139.2643,982185.9131
plasma,2,175,10139.2643,982185.9131
plasma,2,176,10139.2643,982185.9131
plasma,2,177,10139.2643,982185.9131
plasma,2,178,10139.2643,982185.9131
plasma,2,179,10139.2643,982185.9131
plasma,3,0,10118.2440,980658.3446
plasma,3,1,10118.2440,980658.3446
plasma,3,2,10118.2440,980658.3446
plasma,3,3,10118.2440,980658.3446
plasma,3,4,10118.2440,980658.3446
plasma,3,5,10118.2440,980658.3446
plasma,3,6,10118.2440,980658.3446
plasma,3,7,10118.2440,980658.3446
plasma,3,8,10118.2440,980658.3446
plasma,3,9,10118.2440,980658.3446
plasma,3,10,10118.2440,980658.3446
plasma,3,11,10118.2440,980658.3446
plasma,3,12,10118.2440,980658.3446
plasma,3,13,10118.2440,980658.3446
plasma,3,14,10118.2440,980658.3446
plasma,3,15,10118.2440,980658.3446
plasma,3,16,10118.2440,980658.3446
plasma,3,17,10118.2440,980658.3446
plasma,3,18,10118.2440,980658.3446
plasma,3,19,10118.2440,980658.3446
plasma,3,20,10118.2440,980658.3446
plasma,3,21,10118.2440,980658.3446
plasma,3,22,10118.2440,980658.3446
plasma,3,23,10118.2440,980658.3446
plasma,3,24,10118.2440,980658.3446
plasma,3,25,10118.2440,980658.3446
plasma,3,26,10118.2440,980658.3446
plasma,3,27,10118.2440,980658.3446
plasma,3,28,10118.2440,980658.3446
plasma,3,29,10118.2440,980658.3446
plasma,3,30,10118.2440,980658.3446
plasma,3,31,10118.2440,980658.3446
plasma,3,32,10118.2440,980658.3446
plasma,3,33,10118.2440,980658.3446
plasma,3,34,10118.2440,980658.3446
plasma,3,35,10118.2440,980658.3446
plasma,3,36,10118.2440,980658.3446
plasma,3,37,10118.2440,980658.3446
plasma,3,38,10118.2440,980658.3446
plasma,3,39,10118.2440,980658.3446
plasma,3,40,10118.2440,980658.3446
plasma,3,41,10118.2440,980658.3446
plasma,3,42,10118.2440,980658.3446
plasma,3,43,10118.2440,980658.3446
plasma,3,44,10118.2440,980658.3446
plasma,3,45,10118.2440,980658.3446
plasma,3,46,10118.2440,980658.3446
plasma,3,47,10118.2440,980658.3446
plasma,3,48,10118.2440,980658.3446
plasma,3,49,10118.2440,980658.3446
plasma,3,50,10118.2440,980658.3446
plasma,3,51,10118.2440,980658.3446
plasma,3,52,10118.2440,980658.3446
plasma,3,53,10118.2440,980658.3446
plasma,3,54,10118.2440,980658.3446
plasma,3,55,10118.2440,980658.3446
plasma,3,56,10118.2440,980658.3446
plasma,3,57,10118.2440,980658.3446
plasma,3,58,10118.2440,980658.3446
plasma,3,59,10118.2440,980658.3446
plasma,3,60,10118.2440,980658.3446
plasma,3,61,10118.2440,980658.3446
plasma,3,62,10118.2440,980658.3446
plasma,3,63,10118.2440,980658.3446
plasma,3,64,10118.2440,980658.3446
plasma,3,65,10118.2440,980658.3446
plasma,3,66,10118.2440,980658.3446
plasma,3,67,10118.2440,980658.3446
plasma,3,68,10118.2440,980658.3446
plasma,3,69,10118.2440,980658.3446
plasma,3,70,10118.2440,980658.3446
plasma,3,71,10118.2440,980658.3446
plasma,3,72,10118.2440,980658.3446
plasma,3,73,10118.2440,980658.3446
plasma,3,74,10118.2440,980658.3446
plasma,3,75,10118.2440,980658.3446
plasma,3,76,10118.2440,980658.3446
plasma,3,77,10118.2440,980658.3446
plasma,3,78,10118.2440,980658.3446
plasma,3,79,10118.2440,980658.3446
plasma,3,80,10118.2440,980658.3446
plasma,3,81,10118.2440,980658.3446
plasma,3,82,10118.2440,980658.3446
plasma,3,83,10118.2440,980658.3446
plasma,3,84,10118.2440,980658.3446
plasma,3,85,10118.2440,980658.3446
plasma,3,86,10118.2440,980658.3446
plasma,3,87,10118.2440,980658.3446
plasma,3,88,10118.2440,980658.3446
plasma,3,89,10118.2440,980658.3446
plasma,3,90,10118.2440,980658.3446
plasma,3,91,10118.2440,980658.3446
plasma,3,92,10118.2440,980658.3446
plasma,3,93,10118.2440,980658.3446
plasma,3,94,10118.2440,980658.3446
plasma,3,95,10118.2440,980658.3446
plasma,3,96,10118.2440,980658.3446
plasma,3,97,10118.2440,980658.3446
plasma,3,98,10118.2440,980658.3446
plasma,3,99,10118.2440,980658.3446
plasma,3,100,10118.2440,980658.3446
plasma,3,101,10118.2440,980658.3446
plasma,3,102,10118.2440,980658.3446
plasma,3,103,10118.2440,980658.3446
plasma,3,104,10118.2440,980658.3446
plasma,3,105,10118.2440,980658.3446
plasma,3,106,10118.2440,980658.3446
plasma,3,107,10118.2440,980658.3446
plasma,3,108,10118.2440,980658.3446
plasma,3,109,10118.2440,980658.3446
plasma,3,110,10118.2440,980658.3446
plasma,3,111,10118.2440,980658.3446
plasma,3,112,10118.2440,980658.3446
plasma,3,113,10118.2440,980658.3446
plasma,3,114,10118.2440,980658.3446
plasma,3,115,10118.2440,980658.3446
plasma,3,116,10118.2440,980658.3446
plasma,3,117,10118.2440,980658.3446
plasma,3,118,10118.2440,980658.3446
plasma,3,119,10118.2440,980658.3446
plasma,3,120,10118.2440,980658.3446
plasma,3,121,10118.2440,980658.3446
plasma,3,122,10118.2440,980658.3446
plasma,3,123,10118.2440,980658.3446
plasma,3,124,10118.2440,980658.3446
plasma,3,125,10118.2440,980658.3446
plasma,3,126,10118.2440,980658.3446
plasma,3,127,10118.2440,980658.3446
plasma,3,128,10118.2440,980658.3446
plasma,3,129,10118.2440,980658.3446
plasma,3,130,10118.2440,980658.3446
plasma,3,131,10118.2440,980658.3446
plasma,3,132,10118.2440,980658.3446
plasma,3,133,10118.2440,980658.3446
plasma,3,134,10118.2440,980658.3446
plasma,3,135,10118.2440,980658.3446
plasma,3,136,10118.2440,980658.3446
plasma,3,137,10118.2440,980658.3446
plasma,3,138,10118.2440,980658.3446
plasma,3,139,10118.2440,980658.3446
plasma,3,140,10118.2440,980658.3446
plasma,3,141,10118.2440,980658.3446
plasma,3,142,10118.2440,980658.3446
plasma,3,143,10118.2440,980658.3446
plasma,3,144,10118.2440,980658.3446
plasma,3,145,10118.2440,980658.3446
plasma,3,146,10118.2440,980658.3446
plasma,3,147,10118.2440,980658.3446
plasma,3,148,10118.2440,980658.3446
plasma,3,149,10118.2440,980658.3446
plasma,3,150,10118.2440,980658.3446
plasma,3,151,10118.2440,980658.3446
plasma,3,152,10118.2440,980658.3446
plasma,3,153,10118.2440,980658.3446
plasma,3,154,10118.2440,980658.3446
plasma,3,155,10118.2440,980658.3446
plasma,3,156,10118.2440,980658.3446
plasma,3,157,10118.2440,980658.3446
