domain,i,j,value1,value2
plasma,10,162,24092.8548,1167192.3601
plasma,10,163,24092.8548,1167192.3601
plasma,10,164,24092.8548,1167192.3601
plasma,10,165,24092.8549,1167192.3601
plasma,10,166,24092.8549,1167192.3601
plasma,10,167,24092.8549,1167192.3601
plasma,10,168,24092.8549,1167192.3601
plasma,10,169,24092.8549,1167192.3601
plasma,10,170,24092.8549,1167192.3601
plasma,10,171,24092.8549,1167192.3601
plasma,10,172,24092.8549,1167192.3601
plasma,10,173,24092.8549,1167192.3601
plasma,10,174,24092.8550,1167192.3601
plasma,10,175,24092.8550,1167192.3601
plasma,10,176,24092.8550,1167192.3601
plasma,10,177,24092.8550,1167192.3601
plasma,10,178,24092.8550,1167192.3601
plasma,10,179,24092.8550,1167192.3601
plasma,11,0,23918.9932,1160869.4983
plasma,11,1,23918.9932,1160869.4983
plasma,11,2,23918.9932,1160869.4983
plasma,11,3,23918.9932,1160869.4983
plasma,11,4,23918.9931,1160869.4983
plasma,11,5,23918.9931,1160869.4983
plasma,11,6,23918.9931,1160869.4983
plasma,11,7,23918.9931,1160869.4983
plasma,11,8,23918.9931,1160869.4983
plasma,11,9,23918.9930,1160869.4983
plasma,11,10,23918.9930,1160869.4983
plasma,11,11,23918.9930,1160869.4983
plasma,11,12,23918.9929,1160869.4983
plasma,11,13,23918.9929,1160869.4983
plasma,11,14,23918.9928,1160869.4983
plasma,11,15,23918.9928,1160869.4983
plasma,11,16,23918.9927,1160869.4983
plasma,11,17,23918.9927,1160869.4983
plasma,11,18,23918.9926,1160869.4983
plasma,11,19,23918.9926,1160869.4983
plasma,11,20,23918.9925,1160869.4983
plasma,11,21,23918.9925,1160869.4983
plasma,11,22,23918.9924,1160869.4983
plasma,11,23,23918.9924,1160869.4983
plasma,11,24,23918.9923,1160869.4983
plasma,11,25,23918.9923,1160869.4983
plasma,11,26,23918.9922,1160869.4983
plasma,11,27,23918.9922,1160869.4983
plasma,11,28,23918.9921,1160869.4983
plasma,11,29,23918.9921,1160869.4983
plasma,11,30,23918.9920,1160869.4983
plasma,11,31,23918.9920,1160869.4983
plasma,11,32,23918.9919,1160869.4983
plasma,11,33,23918.9919,1160869.4983
plasma,11,34,23918.9919,1160869.4983
plasma,11,35,23918.9918,1160869.4983
plasma,11,36,23918.9918,1160869.4983
plasma,11,37,23918.9918,1160869.4983
plasma,11,38,23918.9917,1160869.4983
plasma,11,39,23918.9917,1160869.4983
plasma,11,40,23918.9917,1160869.4983
plasma,11,41,23918.9917,1160869.4983
plasma,11,42,23918.9917,1160869.4983
plasma,11,43,23918.9917,1160869.4983
plasma,11,44,23918.9917,1160869.4983
plasma,11,45,23918.9916,1160869.4983
plasma,11,46,23918.9917,1160869.4983
plasma,11,47,23918.9917,1160869.4983
plasma,11,48,23918.9917,1160869.4983
plasma,11,49,23918.9917,1160869.4983
plasma,11,50,23918.9917,1160869.4983
plasma,11,51,23918.9917,1160869.4983
plasma,11,52,23918.9917,1160869.4983
plasma,11,53,23918.9918,1160869.4983
plasma,11,54,23918.9918,1160869.4983
plasma,11,55,23918.9918,1160869.4983
plasma,11,56,23918.9919,1160869.4983
plasma,11,57,23918.9919,1160869.4983
plasma,11,58,23918.9919,1160869.4983
plasma,11,59,23918.9920,1160869.4983
plasma,11,60,23918.9920,1160869.4983
plasma,11,61,23918.9921,1160869.4983
plasma,11,62,23918.9921,1160869.4983
plasma,11,63,23918.9922,1160869.4983
plasma,11,64,23918.9922,1160869.4983
plasma,11,65,23918.9923,1160869.4983
plasma,11,66,23918.9923,1160869.4983
plasma,11,67,23918.9924,1160869.4983
plasma,11,68,23918.9924,1160869.4983
plasma,11,69,23918.9925,1160869.4983
plasma,11,70,23918.9925,1160869.4983
plasma,11,71,23918.9926,1160869.4983
plasma,11,72,23918.9926,1160869.4983
plasma,11,73,23918.9927,1160869.4983
plasma,11,74,23918.9927,1160869.4983
plasma,11,75,23918.9928,1160869.4983
plasma,11,76,23918.9928,1160869.4983
plasma,11,77,23918.9929,1160869.4983
plasma,11,78,23918.9929,1160869.4983
plasma,11,79,23918.9930,1160869.4983
plasma,11,80,23918.9930,1160869.4983
plasma,11,81,23918.9930,1160869.4983
plasma,11,82,23918.9931,1160869.4983
plasma,11,83,23918.9931,1160869.4983
plasma,11,84,23918.9931,1160869.4983
plasma,11,85,23918.9931,1160869.4983
plasma,11,86,23918.9931,1160869.4983
plasma,11,87,23918.9932,1160869.4983
plasma,11,88,23918.9932,1160869.4983
plasma,11,89,23918.9932,1160869.4983
plasma,11,90,23918.9932,1160869.4983
plasma,11,91,23918.9932,1160869.4983
plasma,11,92,23918.9932,1160869.4983
plasma,11,93,23918.9932,1160869.4983
plasma,11,94,23918.9931,1160869.4983
plasma,11,95,23918.9931,1160869.4983
plasma,11,96,23918.9931,1160869.4983
plasma,11,97,23918.9931,1160869.4983
plasma,11,98,23918.9931,1160869.4983
plasma,11,99,23918.9930,1160869.4983
plasma,11,100,23918.9930,1160869.4983
plasma,11,101,23918.9930,1160869.4983
plasma,11,102,23918.9929,1160869.4983
plasma,11,103,23918.9929,1160869.4983
plasma,11,104,23918.9928,1160869.4983
plasma,11,105,23918.9928,1160869.4983
plasma,11,106,23918.9927,1160869.4983
plasma,11,107,23918.9927,1160869.4983
plasma,11,108,23918.9926,1160869.4983
plasma,11,109,23918.9926,1160869.4983
plasma,11,110,23918.9925,1160869.4983
plasma,11,111,23918.9925,1160869.4983
plasma,11,112,23918.9924,1160869.4983
plasma,11,113,23918.9924,1160869.4983
plasma,11,114,23918.9923,1160869.4983
plasma,11,115,23918.9923,1160869.4983
plasma,11,116,23918.9922,1160869.4983
plasma,11,117,23918.9922,1160869.4983
plasma,11,118,23918.9921,1160869.4983
plasma,11,119,23918.9921,1160869.4983
plasma,11,120,23918.9920,1160869.4983
plasma,11,121,23918.9920,1160869.4983
plasma,11,122,23918.9919,1160869.4983
plasma,11,123,23918.9919,1160869.4983
plasma,11,124,23918.9919,1160869.4983
plasma,11,125,23918.9918,1160869.4983
plasma,11,126,23918.9918,1160869.4983
plasma,11,127,23918.9918,1160869.4983
plasma,11,128,23918.9917,1160869.4983
plasma,11,129,23918.9917,1160869.4983
plasma,11,130,23918.9917,1160869.4983
plasma,11,131,23918.9917,1160869.4983
plasma,11,132,23918.9917,1160869.4983
plasma,11,133,23918.9917,1160869.4983
plasma,11,134,23918.9917,1160869.4983
plasma,11,135,23918.9916,1160869.4983
plasma,11,136,23918.9917,1160869.4983
plasma,11,137,23918.9917,1160869.4983
plasma,11,138,23918.9917,1160869.4983
plasma,11,139,23918.9917,1160869.4983
plasma,11,140,23918.9917,1160869.4983
plasma,11,141,23918.9917,1160869.4983
plasma,11,142,23918.9917,1160869.4983
plasma,11,143,23918.9918,1160869.4983
plasma,11,144,23918.9918,1160869.4983
plasma,11,145,23918.9918,1160869.4983
plasma,11,146,23918.9919,1160869.4983
plasma,11,147,23918.9919,1160869.4983
plasma,11,148,23918.9919,1160869.4983
plasma,11,149,23918.9920,1160869.4983
plasma,11,150,23918.9920,1160869.4983
plasma,11,151,23918.9921,1160869.4983
plasma,11,152,23918.9921,1160869.4983
plasma,11,153,23918.9922,1160869.4983
plasma,11,154,23918.9922,1160869.4983
plasma,11,155,23918.9923,1160869.4983
plasma,11,156,23918.9923,1160869.4983
plasma,11,157,23918.9924,1160869.4983
plasma,11,158,23918.9924,1160869.4983
plasma,11,159,23918.9925,1160869.4983
plasma,11,160,23918.9925,1160869.4983
plasma,11,161,23918.9926,1160869.4983
plasma,11,162,23918.9926,1160869.4983
plasma,11,163,23918.9927,1160869.4983
plasma,11,164,23918.9927,1160869.4983
plasma,11,165,23918.9928,1160869.4983
plasma,11,166,23918.9928,1160869.4983
plasma,11,167,23918.9929,1160869.4983
plasma,11,168,23918.9929,1160869.4983
plasma,11,169,23918.9930,1160869.4983
plasma,11,170,23918.9930,1160869.4983
plasma,11,171,23918.9930,1160869.4983
plasma,11,172,23918.9931,1160869.4983
plasma,11,173,23918.9931,1160869.4983
plasma,11,174,23918.9931,1160869.4983
plasma,11,175,23918.9931,1160869.4983
plasma,11,176,23918.9931,1160869.4983
plasma,11,177,23918.9932,1160869.4983
plasma,11,178,23918.9932,1160869.4983
plasma,11,179,23918.9932,1160869.4983
plasma,12,0,23730.4594,1154000.0168
plasma,12,1,23730.4593,1154000.0168
plasma,12,2,23730.4593,1154000.0168
plasma,12,3,23730.4593,1154000.0168
plasma,12,4,23730.4593,1154000.0168
plasma,12,5,23730.4592,1154000.0168
plasma,12,6,23730.4591,1154000.0168
plasma,12,7,23730.4591,1154000.0168
plasma,12,8,23730.4590,1154000.0168
plasma,12,9,23730.4589,1154000.0168
plasma,12,10,23730.4588,1154000.0168
plasma,12,11,23730.4587,1154000.0168
plasma,12,12,23730.4586,1154000.0168
plasma,12,13,23730.4584,1154000.0168
plasma,12,14,23730.4583,1154000.0168
plasma,12,15,23730.4581,1154000.0168
plasma,12,16,23730.4580,1154000.0168
plasma,12,17,23730.4578,1154000.0168
plasma,12,18,23730.4577,1154000.0168
plasma,12,19,23730.4575,1154000.0168
plasma,12,20,23730.4574,1154000.0168
plasma,12,21,23730.4572,1154000.0168
plasma,12,22,23730.4570,1154000.0168
plasma,12,23,23730.4569,1154000.0168
plasma,12,24,23730.4567,1154000.0168
plasma,12,25,23730.4565,1154000.0168
plasma,12,26,23730.4564,1154000.0168
plasma,12,27,23730.4562,1154000.0168
plasma,12,28,23730.4560,1154000.0168
plasma,12,29,23730.4559,1154000.0168
plasma,12,30,23730.4557,1154000.0168
plasma,12,31,23730.4556,1154000.0168
plasma,12,32,23730.4555,1154000.0168
plasma,12,33,23730.4553,1154000.0168
plasma,12,34,23730.4552,1154000.0168
plasma,12,35,23730.4551,1154000.0168
plasma,12,36,23730.4550,1154000.0168
plasma,12,37,23730.4549,1154000.0168
plasma,12,38,23730.4548,1154000.0168
plasma,12,39,23730.4547,1154000.0168
plasma,12,40,23730.4547,1154000.0168
plasma,12,41,23730.4546,1154000.0168
plasma,12,42,23730.4546,1154000.0168
plasma,12,43,23730.4546,1154000.0168
plasma,12,44,23730.4545,1154000.0168
plasma,12,45,23730.4545,1154000.0168
plasma,12,46,23730.4545,1154000.0168
plasma,12,47,23730.4546,1154000.0168
plasma,12,48,23730.4546,1154000.0168
plasma,12,49,23730.4546,1154000.0168
plasma,12,50,23730.4547,1154000.0168
plasma,12,51,23730.4547,1154000.0168
plasma,12,52,23730.4548,1154000.0168
plasma,12,53,23730.4549,1154000.0168
plasma,12,54,23730.4550,1154000.0168
plasma,12,55,23730.4551,1154000.0168
plasma,12,56,23730.4552,1154000.0168
plasma,12,57,23730.4553,1154000.0168
plasma,12,58,23730.4555,1154000.0168
plasma,12,59,23730.4556,1154000.0168
plasma,12,60,23730.4557,1154000.0168
plasma,12,61,23730.4559,1154000.0168
plasma,12,62,23730.4560,1154000.0168
plasma,12,63,23730.4562,1154000.0168
plasma,12,64,23730.4564,1154000.0168
plasma,12,65,23730.4565,1154000.0168
plasma,12,66,23730.4567,1154000.0168
plasma,12,67,23730.4569,1154000.0168
plasma,12,68,23730.4570,1154000.0168
plasma,12,69,23730.4572,1154000.0168
plasma,12,70,23730.4574,1154000.0168
plasma,12,71,23730.4575,1154000.0168
plasma,12,72,23730.4577,1154000.0168
plasma,12,73,23730.4578,1154000.0168
plasma,12,74,23730.4580,1154000.0168
plasma,12,75,23730.4581,1154000.0168
plasma,12,76,23730.4583,1154000.0168
plasma,12,77,23730.4584,1154000.0168
plasma,12,78,23730.4586,1154000.0168
plasma,12,79,23730.4587,1154000.0168
plasma,12,80,23730.4588,1154000.0168
plasma,12,81,23730.4589,1154000.0168
plasma,12,82,23730.4590,1154000.0168
plasma,12,83,23730.4591,1154000.0168
plasma,12,84,23730.4591,1154000.0168
plasma,12,85,23730.4592,1154000.0168
plasma,12,86,23730.4593,1154000.0168
plasma,12,87,23730.4593,1154000.0168
plasma,12,88,23730.4593,1154000.0168
plasma,12,89,23730.4593,1154000.0168
plasma,12,90,23730.4594,1154000.0168
plasma,12,91,23730.4593,1154000.0168
plasma,12,92,23730.4593,1154000.0168
plasma,12,93,23730.4593,1154000.0168
plasma,12,94,23730.4593,1154000.0168
plasma,12,95,23730.4592,1154000.0168
plasma,12,96,23730.4591,1154000.0168
plasma,12,97,23730.4591,1154000.0168
plasma,12,98,23730.4590,1154000.0168
plasma,12,99,23730.4589,1154000.0168
plasma,12,100,23730.4588,1154000.0168
plasma,12,101,23730.4587,1154000.0168
plasma,12,102,23730.4586,1154000.0168
plasma,12,103,23730.4584,1154000.0168
plasma,12,104,23730.4583,1154000.0168
plasma,12,105,23730.4581,1154000.0168
plasma,12,106,23730.4580,1154000.0168
plasma,12,107,23730.4578,1154000.0168
plasma,12,108,23730.4577,1154000.0168
plasma,12,109,23730.4575,1154000.0168
plasma,12,110,23730.4574,1154000.0168
plasma,12,111,23730.4572,1154000.0168
plasma,12,112,23730.4570,1154000.0168
plasma,12,113,23730.4569,1154000.0168
plasma,12,114,23730.4567,1154000.0168
plasma,12,115,23730.4565,1154000.0168
plasma,12,116,23730.4564,1154000.0168
plasma,12,117,23730.4562,1154000.0168
plasma,12,118,23730.4560,1154000.0168
plasma,12,119,23730.4559,1154000.0168
plasma,12,120,23730.4557,1154000.0168
plasma,12,121,23730.4556,1154000.0168
plasma,12,122,23730.4555,1154000.0168
plasma,12,123,23730.4553,1154000.0168
plasma,12,124,23730.4552,1154000.0168
plasma,12,125,23730.4551,1154000.0168
plasma,12,126,23730.4550,1154000.0168
plasma,12,127,23730.4549,1154000.0168
plasma,12,128,23730.4548,1154000.0168
plasma,12,129,23730.4547,1154000.0168
plasma,12,130,23730.4547,1154000.0168
plasma,12,131,23730.4546,1154000.0168
plasma,12,132,23730.4546,1154000.0168
plasma,12,133,23730.4546,1154000.0168
plasma,12,134,23730.4545,1154000.0168
plasma,12,135,23730.4545,1154000.0168
plasma,12,136,23730.4545,1154000.0168
plasma,12,137,23730.4546,1154000.0168
plasma,12,138,23730.4546,1154000.0168
plasma,12,139,23730.4546,1154000.0168
plasma,12,140,23730.4547,1154000.0168
plasma,12,141,23730.4547,1154000.0168
plasma,12,142,23730.4548,1154000.0168
plasma,12,143,23730.4549,1154000.0168
plasma,12,144,23730.4550,1154000.0168
plasma,12,145,23730.4551,1154000.0168
plasma,12,146,23730.4552,1154000.0168
plasma,12,147,23730.4553,1154000.0168
plasma,12,148,23730.4555,1154000.0168
plasma,12,149,23730.4556,1154000.0168
plasma,12,150,23730.4557,1154000.0168
plasma,12,151,23730.4559,1154000.0168
plasma,12,152,23730.4560,1154000.0168
plasma,12,153,23730.4562,1154000.0168
plasma,12,154,23730.4564,1154000.0168
plasma,12,155,23730.4565,1154000.0168
plasma,12,156,23730.4567,1154000.0168
plasma,12,157,23730.4569,1154000.0168
plasma,12,158,23730.4570,1154000.0168
plasma,12,159,23730.4572,1154000.0168
plasma,12,160,23730.4574,1154000.0168
plasma,12,161,23730.4575,1154000.0168
plasma,12,162,23730.4577,1154000.0168
plasma,12,163,23730.4578,1154000.0168
plasma,12,164,23730.4580,1154000.0168
plasma,12,165,23730.4581,1154000.0168
plasma,12,166,23730.4583,1154000.0168
plasma,12,167,23730.4584,1154000.0168
plasma,12,168,23730.4586,1154000.0168
plasma,12,169,23730.4587,1154000.0168
plasma,12,170,23730.4588,1154000.0168
plasma,12,171,23730.4589,1154000.0168
plasma,12,172,23730.4590,1154000.0168
plasma,12,173,23730.4591,1154000.0168
plasma,12,174,23730.4591,1154000.0168
plasma,12,175,23730.4592,1154000.0168
plasma,12,176,23730.4593,1154000.0168
plasma,12,177,23730.4593,1154000.0168
plasma,12,178,23730.4593,1154000.0168
plasma,12,179,23730.4593,1154000.0168
plasma,13,0,23527.4376,1146587.2581
plasma,13,1,23527.4375,1146587.2581
plasma,13,2,23527.4375,1146587.2581
plasma,13,3,23527.4374,1146587.2581
plasma,13,4,23527.4373,1146587.2581
plasma,13,5,23527.4371,1146587.2581
plasma,13,6,23527.4369,1146587.2581
plasma,13,7,23527.4367,1146587.2581
plasma,13,8,23527.4365,1146587.2581
plasma,13,9,23527.4362,1146587.2581
plasma,13,10,23527.4359,1146587.2581
plasma,13,11,23527.4355,1146587.2581
plasma,13,12,23527.4352,1146587.2581
plasma,13,13,23527.4348,1146587.2581
plasma,13,14,23527.4344,1146587.2581
plasma,13,15,23527.4339,1146587.2581
plasma,13,16,23527.4335,1146587.2581
plasma,13,17,23527.4330,1146587.2581
plasma,13,18,23527.4325,1146587.2581
plasma,13,19,23527.4321,1146587.2581
plasma,13,20,23527.4316,1146587.2581
plasma,13,21,23527.4311,1146587.2581
plasma,13,22,23527.4306,1146587.2581
plasma,13,23,23527.4300,1146587.2581
plasma,13,24,23527.4295,1146587.2581
plasma,13,25,23527.4290,1146587.2581
plasma,13,26,23527.4285,1146587.2581
plasma,13,27,23527.4281,1146587.2581
plasma,13,28,23527.4276,1146587.2581
plasma,13,29,23527.4271,1146587.2581
plasma,13,30,23527.4267,1146587.2581
plasma,13,31,23527.4262,1146587.2581
plasma,13,32,23527.4258,1146587.2581
plasma,13,33,23527.4254,1146587.2581
plasma,13,34,23527.4251,1146587.2581
plasma,13,35,23527.4247,1146587.2581
plasma,13,36,23527.4244,1146587.2581
plasma,13,37,23527.4242,1146587.2581
plasma,13,38,23527.4239,1146587.2581
plasma,13,39,23527.4237,1146587.2581
plasma,13,40,23527.4235,1146587.2581
plasma,13,41,23527.4233,1146587.2581
plasma,13,42,23527.4232,1146587.2581
plasma,13,43,23527.4231,1146587.2581
plasma,13,44,23527.4231,1146587.2581
plasma,13,45,23527.4230,1146587.2581
plasma,13,46,23527.4231,1146587.2581
plasma,13,47,23527.4231,1146587.2581
plasma,13,48,23527.4232,1146587.2581
plasma,13,49,23527.4233,1146587.2581
plasma,13,50,23527.4235,1146587.2581
plasma,13,51,23527.4237,1146587.2581
plasma,13,52,23527.4239,1146587.2581
plasma,13,53,23527.4242,1146587.2581
plasma,13,54,23527.4244,1146587.2581
plasma,13,55,23527.4247,1146587.2581
plasma,13,56,23527.4251,1146587.2581
plasma,13,57,23527.4254,1146587.2581
plasma,13,58,23527.4258,1146587.2581
plasma,13,59,23527.4262,1146587.2581
plasma,13,60,23527.4267,1146587.2581
plasma,13,61,23527.4271,1146587.2581
plasma,13,62,23527.4276,1146587.2581
plasma,13,63,23527.4281,1146587.2581
plasma,13,64,23527.4285,1146587.2581
plasma,13,65,23527.4290,1146587.2581
plasma,13,66,23527.4295,1146587.2581
plasma,13,67,23527.4300,1146587.2581
plasma,13,68,23527.4306,1146587.2581
plasma,13,69,23527.4311,1146587.2581
plasma,13,70,23527.4316,1146587.2581
plasma,13,71,23527.4321,1146587.2581
plasma,13,72,23527.4325,1146587.2581
plasma,13,73,23527.4330,1146587.2581
plasma,13,74,23527.4335,1146587.2581
plasma,13,75,23527.4339,1146587.2581
plasma,13,76,23527.4344,1146587.2581
plasma,13,77,23527.4348,1146587.2581
plasma,13,78,23527.4352,1146587.2581
plasma,13,79,23527.4355,1146587.2581
plasma,13,80,23527.4359,1146587.2581
plasma,13,81,23527.4362,1146587.2581
plasma,13,82,23527.4365,1146587.2581
plasma,13,83,23527.4367,1146587.2581
plasma,13,84,23527.4369,1146587.2581
plasma,13,85,23527.4371,1146587.2581
plasma,13,86,23527.4373,1146587.2581
plasma,13,87,23527.4374,1146587.2581
plasma,13,88,23527.4375,1146587.2581
plasma,13,89,23527.4375,1146587.2581
plasma,13,90,23527.4376,1146587.2581
plasma,13,91,23527.4375,1146587.2581
plasma,13,92,23527.4375,1146587.2581
plasma,13,93,23527.4374,1146587.2581
plasma,13,94,23527.4373,1146587.2581
plasma,13,95,23527.4371,1146587.2581
plasma,13,96,23527.4369,1146587.2581
plasma,13,97,23527.4367,1146587.2581
plasma,13,98,23527.4365,1146587.2581
plasma,13,99,23527.4362,1146587.2581
plasma,13,100,23527.4359,1146587.2581
plasma,13,101,23527.4355,1146587.2581
plasma,13,102,23527.4352,1146587.2581
plasma,13,103,23527.4348,1146587.2581
plasma,13,104,23527.4344,1146587.2581
plasma,13,105,23527.4339,1146587.2581
plasma,13,106,23527.4335,1146587.2581
plasma,13,107,23527.4330,1146587.2581
plasma,13,108,23527.4325,1146587.2581
plasma,13,109,23527.4321,1146587.2581
plasma,13,110,23527.4316,1146587.2581
plasma,13,111,23527.4311,1146587.2581
plasma,13,112,23527.4306,1146587.2581
plasma,13,113,23527.4300,1146587.2581
plasma,13,114,23527.4295,1146587.2581
plasma,13,115,23527.4290,1146587.2581
plasma,13,116,23527.4285,1146587.2581
plasma,13,117,23527.4281,1146587.2581
plasma,13,118,23527.4276,1146587.2581
plasma,13,119,23527.4271,1146587.2581
plasma,13,120,23527.4267,1146587.2581
plasma,13,121,23527.4262,1146587.2581
plasma,13,122,23527.4258,1146587.2581
plasma,13,123,23527.4254,1146587.2581
plasma,13,124,23527.4251,1146587.2581
plasma,13,125,23527.4247,1146587.2581
plasma,13,126,23527.4244,1146587.2581
plasma,13,127,23527.4242,1146587.2581
plasma,13,128,23527.4239,1146587.2581
plasma,13,129,23527.4237,1146587.2581
plasma,13,130,23527.4235,1146587.2581
plasma,13,131,23527.4233,1146587.2581
plasma,13,132,23527.4232,1146587.2581
plasma,13,133,23527.4231,1146587.2581
plasma,13,134,23527.4231,1146587.2581
plasma,13,135,23527.4230,1146587.2581
plasma,13,136,23527.4231,1146587.2581
plasma,13,137,23527.4231,1146587.2581
plasma,13,138,23527.4232,1146587.2581
plasma,13,139,23527.4233,1146587.2581
plasma,13,140,23527.4235,1146587.2581
plasma,13,141,23527.4237,1146587.2581
plasma,13,142,23527.4239,1146587.2581
plasma,13,143,23527.4242,1146587.2581
plasma,13,144,23527.4244,1146587.2581
plasma,13,145,23527.4247,1146587.2581
plasma,13,146,23527.4251,1146587.2581
plasma,13,147,23527.4254,1146587.2581
plasma,13,148,23527.4258,1146587.2581
plasma,13,149,23527.4262,1146587.2581
plasma,13,150,23527.4267,1146587.2581
plasma,13,151,23527.4271,1146587.2581
plasma,13,152,23527.4276,1146587.2581
plasma,13,153,23527.4281,1146587.2581
plasma,13,154,23527.4285,1146587.2581
plasma,13,155,23527.4290,1146587.2581
plasma,13,156,23527.4295,1146587.2581
plasma,13,157,23527.4300,1146587.2581
plasma,13,158,23527.4306,1146587.2581
plasma,13,159,23527.4311,1146587.2581
plasma,13,160,23527.4316,1146587.2581
plasma,13,161,23527.4321,1146587.2581
plasma,13,162,23527.4325,1146587.2581
plasma,13,163,23527.4330,1146587.2581
plasma,13,164,23527.4335,1146587.2581
plasma,13,165,23527.4339,1146587.2581
plasma,13,166,23527.4344,1146587.2581
plasma,13,167,23527.4348,1146587.2581
plasma,13,168,23527.4352,1146587.2581
plasma,13,169,23527.4355,1146587.2581
plasma,13,170,23527.4359,1146587.2581
plasma,13,171,23527.4362,1146587.2581
plasma,13,172,23527.4365,1146587.2581
plasma,13,173,23527.4367,1146587.2581
plasma,13,174,23527.4369,1146587.2581
plasma,13,175,23527.4371,1146587.2581
plasma,13,176,23527.4373,1146587.2581
plasma,13,177,23527.4374,1146587.2581
plasma,13,178,23527.4375,1146587.2581
plasma,13,179,23527.4375,1146587.2581
plasma,14,0,23310.1300,1138634.8488
plasma,14,1,23310.1300,1138634.8488
plasma,14,2,23310.1298,1138634.8488
plasma,14,3,23310.1296,1138634.8488
plasma,14,4,23310.1292,1138634.8488
plasma,14,5,23310.1288,1138634.8488
plasma,14,6,23310.1282,1138634.8488
plasma,14,7,23310.1276,1138634.8488
plasma,14,8,23310.1269,1138634.8488
plasma,14,9,23310.1261,1138634.8488
plasma,14,10,23310.1252,1138634.8488
plasma,14,11,23310.1242,1138634.8488
plasma,14,12,23310.1232,1138634.8488
plasma,14,13,23310.1220,1138634.8488
plasma,14,14,23310.1209,1138634.8488
plasma,14,15,23310.1196,1138634.8488
plasma,14,16,23310.1184,1138634.8488
plasma,14,17,23310.1170,1138634.8488
plasma,14,18,23310.1157,1138634.8488
plasma,14,19,23310.1143,1138634.8488
plasma,14,20,23310.1129,1138634.8488
plasma,14,21,23310.1114,1138634.8488
plasma,14,22,23310.1100,1138634.8488
plasma,14,23,23310.1085,1138634.8488
plasma,14,24,23310.1071,1138634.8488
plasma,14,25,23310.1057,1138634.8488
plasma,14,26,23310.1043,1138634.8488
plasma,14,27,23310.1029,1138634.8488
plasma,14,28,23310.1015,1138634.8488
plasma,14,29,23310.1002,1138634.8488
plasma,14,30,23310.0989,1138634.8488
plasma,14,31,23310.0977,1138634.8488
plasma,14,32,23310.0965,1138634.8488
plasma,14,33,23310.0954,1138634.8488
plasma,14,34,23310.0943,1138634.8488
plasma,14,35,23310.0934,1138634.8488
plasma,14,36,23310.0925,1138634.8488
plasma,14,37,23310.0917,1138634.8488
plasma,14,38,23310.0909,1138634.8488
plasma,14,39,23310.0903,1138634.8488
plasma,14,40,23310.0898,1138634.8488
plasma,14,41,23310.0893,1138634.8488
plasma,14,42,23310.0890,1138634.8488
plasma,14,43,23310.0887,1138634.8488
plasma,14,44,23310.0886,1138634.8488
plasma,14,45,23310.0885,1138634.8488
plasma,14,46,23310.0886,1138634.8488
plasma,14,47,23310.0887,1138634.8488
plasma,14,48,23310.0890,1138634.8488
plasma,14,49,23310.0893,1138634.8488
plasma,14,50,23310.0898,1138634.8488
plasma,14,51,23310.0903,1138634.8488
plasma,14,52,23310.0909,1138634.8488
plasma,14,53,23310.0917,1138634.8488
plasma,14,54,23310.0925,1138634.8488
plasma,14,55,23310.0934,1138634.8488
plasma,14,56,23310.0943,1138634.8488
plasma,14,57,23310.0954,1138634.8488
plasma,14,58,23310.0965,1138634.8488
plasma,14,59,23310.0977,1138634.8488
plasma,14,60,23310.0989,1138634.8488
plasma,14,61,23310.1002,1138634.8488
plasma,14,62,23310.1015,1138634.8488
plasma,14,63,23310.1029,1138634.8488
plasma,14,64,23310.1043,1138634.8488
plasma,14,65,23310.1057,1138634.8488
plasma,14,66,23310.1071,1138634.8488
plasma,14,67,23310.1085,1138634.8488
plasma,14,68,23310.1100,1138634.8488
plasma,14,69,23310.1114,1138634.8488
plasma,14,70,23310.1129,1138634.8488
plasma,14,71,23310.1143,1138634.8488
plasma,14,72,23310.1157,1138634.8488
plasma,14,73,23310.1170,1138634.8488
plasma,14,74,23310.1184,1138634.8488
plasma,14,75,23310.1196,1138634.8488
plasma,14,76,23310.1209,1138634.8488
plasma,14,77,23310.1220,1138634.8488
plasma,14,78,23310.1232,1138634.8488
plasma,14,79,23310.1242,1138634.8488
plasma,14,80,23310.1252,1138634.8488
plasma,14,81,23310.1261,1138634.8488
plasma,14,82,23310.1269,1138634.8488
plasma,14,83,23310.1276,1138634.8488
plasma,14,84,23310.1282,1138634.8488
plasma,14,85,23310.1288,1138634.8488
plasma,14,86,23310.1292,1138634.8488
plasma,14,87,23310.1296,1138634.8488
plasma,14,88,23310.1298,1138634.8488
plasma,14,89,23310.1300,1138634.8488
plasma,14,90,23310.1300,1138634.8488
plasma,14,91,23310.1300,1138634.8488
plasma,14,92,23310.1298,1138634.8488
plasma,14,93,23310.1296,1138634.8488
plasma,14,94,23310.1292,1138634.8488
plasma,14,95,23310.1288,1138634.8488
plasma,14,96,23310.1282,1138634.8488
plasma,14,97,23310.1276,1138634.8488
plasma,14,98,23310.1269,1138634.8488
plasma,14,99,23310.1261,1138634.8488
plasma,14,100,23310.1252,1138634.8488
plasma,14,101,23310.1242,1138634.8488
plasma,14,102,23310.1232,1138634.8488
plasma,14,103,23310.1220,1138634.8488
plasma,14,104,23310.1209,1138634.8488
plasma,14,105,23310.1196,1138634.8488
plasma,14,106,23310.1184,1138634.8488
plasma,14,107,23310.1170,1138634.8488
