domain,i,j,value1,value2
plasma,0,178,1679.8018,551917.2022
plasma,0,179,1679.8018,551917.2022
plasma,1,0,1678.4323,551579.6987
plasma,1,1,1678.4323,551579.6987
plasma,1,2,1678.4323,551579.6987
plasma,1,3,1678.4323,551579.6987
plasma,1,4,1678.4323,551579.6987
plasma,1,5,1678.4323,551579.6987
plasma,1,6,1678.4323,551579.6987
plasma,1,7,1678.4323,551579.6987
plasma,1,8,1678.4323,551579.6987
plasma,1,9,1678.4323,551579.6987
plasma,1,10,1678.4323,551579.6987
plasma,1,11,1678.4323,551579.6987
plasma,1,12,1678.4323,551579.6987
plasma,1,13,1678.4323,551579.6987
plasma,1,14,1678.4323,551579.6987
plasma,1,15,1678.4323,551579.6987
plasma,1,16,1678.4323,551579.6987
plasma,1,17,1678.4323,551579.6987
plasma,1,18,1678.4323,551579.6987
plasma,1,19,1678.4323,551579.6987
plasma,1,20,1678.4323,551579.6987
plasma,1,21,1678.4323,551579.6987
plasma,1,22,1678.4323,551579.6987
plasma,1,23,1678.4323,551579.6987
plasma,1,24,1678.4323,551579.6987
plasma,1,25,1678.4323,551579.6987
plasma,1,26,1678.4323,551579.6987
plasma,1,27,1678.4323,551579.6987
plasma,1,28,1678.4323,551579.6987
plasma,1,29,1678.4323,551579.6987
plasma,1,30,1678.4323,551579.6987
plasma,1,31,1678.4323,551579.6987
plasma,1,32,1678.4323,551579.6987
plasma,1,33,1678.4323,551579.6987
plasma,1,34,1678.4323,551579.6987
plasma,1,35,1678.4323,551579.6987
plasma,1,36,1678.4323,551579.6987
plasma,1,37,1678.4323,551579.6987
plasma,1,38,1678.4323,551579.6987
plasma,1,39,1678.4323,551579.6987
plasma,1,40,1678.4323,551579.6987
plasma,1,41,1678.4323,551579.6987
plasma,1,42,1678.4323,551579.6987
plasma,1,43,1678.4323,551579.6987
plasma,1,44,1678.4323,551579.6987
plasma,1,45,1678.4323,551579.6987
plasma,1,46,1678.4323,551579.6987
plasma,1,47,1678.4323,551579.6987
plasma,1,48,1678.4323,551579.6987
plasma,1,49,1678.4323,551579.6987
plasma,1,50,1678.4323,551579.6987
plasma,1,51,1678.4323,551579.6987
plasma,1,52,1678.4323,551579.6987
plasma,1,53,1678.4323,551579.6987
plasma,1,54,1678.4323,551579.6987
plasma,1,55,1678.4323,551579.6987
plasma,1,56,1678.4323,551579.6987
plasma,1,57,1678.4323,551579.6987
plasma,1,58,1678.4323,551579.6987
plasma,1,59,1678.4323,551579.6987
plasma,1,60,1678.4323,551579.6987
plasma,1,61,1678.4323,551579.6987
plasma,1,62,1678.4323,551579.6987
plasma,1,63,1678.4323,551579.6987
plasma,1,64,1678.4323,551579.6987
plasma,1,65,1678.4323,551579.6987
plasma,1,66,1678.4323,551579.6987
plasma,1,67,1678.4323,551579.6987
plasma,1,68,1678.4323,551579.6987
plasma,1,69,1678.4323,551579.6987
plasma,1,70,1678.4323,551579.6987
plasma,1,71,1678.4323,551579.6987
plasma,1,72,1678.4323,551579.6987
plasma,1,73,1678.4323,551579.6987
plasma,1,74,1678.4323,551579.6987
plasma,1,75,1678.4323,551579.6987
plasma,1,76,1678.4323,551579.6987
plasma,1,77,1678.4323,551579.6987
plasma,1,78,1678.4323,551579.6987
plasma,1,79,1678.4323,551579.6987
plasma,1,80,1678.4323,551579.6987
plasma,1,81,1678.4323,551579.6987
plasma,1,82,1678.4323,551579.6987
plasma,1,83,1678.4323,551579.6987
plasma,1,84,1678.4323,551579.6987
plasma,1,85,1678.4323,551579.6987
plasma,1,86,1678.4323,551579.6987
plasma,1,87,1678.4323,551579.6987
plasma,1,88,1678.4323,551579.6987
plasma,1,89,1678.4323,551579.6987
plasma,1,90,1678.4323,551579.6987
plasma,1,91,1678.4323,551579.6987
plasma,1,92,1678.4323,551579.6987
plasma,1,93,1678.4323,551579.6987
plasma,1,94,1678.4323,551579.6987
plasma,1,95,1678.4323,551579.6987
plasma,1,96,1678.4323,551579.6987
plasma,1,97,1678.4323,551579.6987
plasma,1,98,1678.4323,551579.6987
plasma,1,99,1678.4323,551579.6987
plasma,1,100,1678.4323,551579.6987
plasma,1,101,1678.4323,551579.6987
plasma,1,102,1678.4323,551579.6987
plasma,1,103,1678.4323,551579.6987
plasma,1,104,1678.4323,551579.6987
plasma,1,105,1678.4323,551579.6987
plasma,1,106,1678.4323,551579.6987
plasma,1,107,1678.4323,551579.6987
plasma,1,108,1678.4323,551579.6987
plasma,1,109,1678.4323,551579.6987
plasma,1,110,1678.4323,551579.6987
plasma,1,111,1678.4323,551579.6987
plasma,1,112,1678.4323,551579.6987
plasma,1,113,1678.4323,551579.6987
plasma,1,114,1678.4323,551579.6987
plasma,1,115,1678.4323,551579.6987
plasma,1,116,1678.4323,551579.6987
plasma,1,117,1678.4323,551579.6987
plasma,1,118,1678.4323,551579.6987
plasma,1,119,1678.4323,551579.6987
plasma,1,120,1678.4323,551579.6987
plasma,1,121,1678.4323,551579.6987
plasma,1,122,1678.4323,551579.6987
plasma,1,123,1678.4323,551579.6987
plasma,1,124,1678.4323,551579.6987
plasma,1,125,1678.4323,551579.6987
plasma,1,126,1678.4323,551579.6987
plasma,1,127,1678.4323,551579.6987
plasma,1,128,1678.4323,551579.6987
plasma,1,129,1678.4323,551579.6987
plasma,1,130,1678.4323,551579.6987
plasma,1,131,1678.4323,551579.6987
plasma,1,132,1678.4323,551579.6987
plasma,1,133,1678.4323,551579.6987
plasma,1,134,1678.4323,551579.6987
plasma,1,135,1678.4323,551579.6987
plasma,1,136,1678.4323,551579.6987
plasma,1,137,1678.4323,551579.6987
plasma,1,138,1678.4323,551579.6987
plasma,1,139,1678.4323,551579.6987
plasma,1,140,1678.4323,551579.6987
plasma,1,141,1678.4323,551579.6987
plasma,1,142,1678.4323,551579.6987
plasma,1,143,1678.4323,551579.6987
plasma,1,144,1678.4323,551579.6987
plasma,1,145,1678.4323,551579.6987
plasma,1,146,1678.4323,551579.6987
plasma,1,147,1678.4323,551579.6987
plasma,1,148,1678.4323,551579.6987
plasma,1,149,1678.4323,551579.6987
plasma,1,150,1678.4323,551579.6987
plasma,1,151,1678.4323,551579.6987
plasma,1,152,1678.4323,551579.6987
plasma,1,153,1678.4323,551579.6987
plasma,1,154,1678.4323,551579.6987
plasma,1,155,1678.4323,551579.6987
plasma,1,156,1678.4323,551579.6987
plasma,1,157,1678.4323,551579.6987
plasma,1,158,1678.4323,551579.6987
plasma,1,159,1678.4323,551579.6987
plasma,1,160,1678.4323,551579.6987
plasma,1,161,1678.4323,551579.6987
plasma,1,162,1678.4323,551579.6987
plasma,1,163,1678.4323,551579.6987
plasma,1,164,1678.4323,551579.6987
plasma,1,165,1678.4323,551579.6987
plasma,1,166,1678.4323,551579.6987
plasma,1,167,1678.4323,551579.6987
plasma,1,168,1678.4323,551579.6987
plasma,1,169,1678.4323,551579.6987
plasma,1,170,1678.4323,551579.6987
plasma,1,171,1678.4323,551579.6987
plasma,1,172,1678.4323,551579.6987
plasma,1,173,1678.4323,551579.6987
plasma,1,174,1678.4323,551579.6987
plasma,1,175,1678.4323,551579.6987
plasma,1,176,1678.4323,551579.6987
plasma,1,177,1678.4323,551579.6987
plasma,1,178,1678.4323,551579.6987
plasma,1,179,1678.4323,551579.6987
plasma,2,0,1676.0091,550982.3419
plasma,2,1,1676.0091,550982.3419
plasma,2,2,1676.0091,550982.3419
plasma,2,3,1676.0091,550982.3419
plasma,2,4,1676.0091,550982.3419
plasma,2,5,1676.0091,550982.3419
plasma,2,6,1676.0091,550982.3419
plasma,2,7,1676.0091,550982.3419
plasma,2,8,1676.0091,550982.3419
plasma,2,9,1676.0091,550982.3419
plasma,2,10,1676.0091,550982.3419
plasma,2,11,1676.0091,550982.3419
plasma,2,12,1676.0091,550982.3419
plasma,2,13,1676.0091,550982.3419
plasma,2,14,1676.0091,550982.3419
plasma,2,15,1676.0091,550982.3419
plasma,2,16,1676.0091,550982.3419
plasma,2,17,1676.0091,550982.3419
plasma,2,18,1676.0091,550982.3419
plasma,2,19,1676.0091,550982.3419
plasma,2,20,1676.0091,550982.3419
plasma,2,21,1676.0091,550982.3419
plasma,2,22,1676.0091,550982.3419
plasma,2,23,1676.0091,550982.3419
plasma,2,24,1676.0091,550982.3419
plasma,2,25,1676.0091,550982.3419
plasma,2,26,1676.0091,550982.3419
plasma,2,27,1676.0091,550982.3419
plasma,2,28,1676.0091,550982.3419
plasma,2,29,1676.0091,550982.3419
plasma,2,30,1676.0091,550982.3419
plasma,2,31,1676.0091,550982.3419
plasma,2,32,1676.0091,550982.3419
plasma,2,33,1676.0091,550982.3419
plasma,2,34,1676.0091,550982.3419
plasma,2,35,1676.0091,550982.3419
plasma,2,36,1676.0091,550982.3419
plasma,2,37,1676.0091,550982.3419
plasma,2,38,1676.0091,550982.3419
plasma,2,39,1676.0091,550982.3419
plasma,2,40,1676.0091,550982.3419
plasma,2,41,1676.0091,550982.3419
plasma,2,42,1676.0091,550982.3419
plasma,2,43,1676.0091,550982.3419
plasma,2,44,1676.0091,550982.3419
plasma,2,45,1676.0091,550982.3419
plasma,2,46,1676.0091,550982.3419
plasma,2,47,1676.0091,550982.3419
plasma,2,48,1676.0091,550982.3419
plasma,2,49,1676.0091,550982.3419
plasma,2,50,1676.0091,550982.3419
plasma,2,51,1676.0091,550982.3419
plasma,2,52,1676.0091,550982.3419
plasma,2,53,1676.0091,550982.3419
plasma,2,54,1676.0091,550982.3419
plasma,2,55,1676.0091,550982.3419
plasma,2,56,1676.0091,550982.3419
plasma,2,57,1676.0091,550982.3419
plasma,2,58,1676.0091,550982.3419
plasma,2,59,1676.0091,550982.3419
plasma,2,60,1676.0091,550982.3419
plasma,2,61,1676.0091,550982.3419
plasma,2,62,1676.0091,550982.3419
plasma,2,63,1676.0091,550982.3419
plasma,2,64,1676.0091,550982.3419
plasma,2,65,1676.0091,550982.3419
plasma,2,66,1676.0091,550982.3419
plasma,2,67,1676.0091,550982.3419
plasma,2,68,1676.0091,550982.3419
plasma,2,69,1676.0091,550982.3419
plasma,2,70,1676.0091,550982.3419
plasma,2,71,1676.0091,550982.3419
plasma,2,72,1676.0091,550982.3419
plasma,2,73,1676.0091,550982.3419
plasma,2,74,1676.0091,550982.3419
plasma,2,75,1676.0091,550982.3419
plasma,2,76,1676.0091,550982.3419
plasma,2,77,1676.0091,550982.3419
plasma,2,78,1676.0091,550982.3419
plasma,2,79,1676.0091,550982.3419
plasma,2,80,1676.0091,550982.3419
plasma,2,81,1676.0091,550982.3419
plasma,2,82,1676.0091,550982.3419
plasma,2,83,1676.0091,550982.3419
plasma,2,84,1676.0091,550982.3419
plasma,2,85,1676.0091,550982.3419
plasma,2,86,1676.0091,550982.3419
plasma,2,87,1676.0091,550982.3419
plasma,2,88,1676.0091,550982.3419
plasma,2,89,1676.0091,550982.3419
plasma,2,90,1676.0091,550982.3419
plasma,2,91,1676.0091,550982.3419
plasma,2,92,1676.0091,550982.3419
plasma,2,93,1676.0091,550982.3419
plasma,2,94,1676.0091,550982.3419
plasma,2,95,1676.0091,550982.3419
plasma,2,96,1676.0091,550982.3419
plasma,2,97,1676.0091,550982.3419
plasma,2,98,1676.0091,550982.3419
plasma,2,99,1676.0091,550982.3419
plasma,2,100,1676.0091,550982.3419
plasma,2,101,1676.0091,550982.3419
plasma,2,102,1676.0091,550982.3419
plasma,2,103,1676.0091,550982.3419
plasma,2,104,1676.0091,550982.3419
plasma,2,105,1676.0091,550982.3419
plasma,2,106,1676.0091,550982.3419
plasma,2,107,1676.0091,550982.3419
plasma,2,108,1676.0091,550982.3419
plasma,2,109,1676.0091,550982.3419
plasma,2,110,1676.0091,550982.3419
plasma,2,111,1676.0091,550982.3419
plasma,2,112,1676.0091,550982.3419
plasma,2,113,1676.0091,550982.3419
plasma,2,114,1676.0091,550982.3419
plasma,2,115,1676.0091,550982.3419
plasma,2,116,1676.0091,550982.3419
plasma,2,117,1676.0091,550982.3419
plasma,2,118,1676.0091,550982.3419
plasma,2,119,1676.0091,550982.3419
plasma,2,120,1676.0091,550982.3419
plasma,2,121,1676.0091,550982.3419
plasma,2,122,1676.0091,550982.3419
plasma,2,123,1676.0091,550982.3419
plasma,2,124,1676.0091,550982.3419
plasma,2,125,1676.0091,550982.3419
plasma,2,126,1676.0091,550982.3419
plasma,2,127,1676.0091,550982.3419
plasma,2,128,1676.0091,550982.3419
plasma,2,129,1676.0091,550982.3419
plasma,2,130,1676.0091,550982.3419
plasma,2,131,1676.0091,550982.3419
plasma,2,132,1676.0091,550982.3419
plasma,2,133,1676.0091,550982.3419
plasma,2,134,1676.0091,550982.3419
plasma,2,135,1676.0091,550982.3419
plasma,2,136,1676.0091,550982.3419
plasma,2,137,1676.0091,550982.3419
plasma,2,138,1676.0091,550982.3419
plasma,2,139,1676.0091,550982.3419
plasma,2,140,1676.0091,550982.3419
plasma,2,141,1676.0091,550982.3419
plasma,2,142,1676.0091,550982.3419
plasma,2,143,1676.0091,550982.3419
plasma,2,144,1676.0091,550982.3419
plasma,2,145,1676.0091,550982.3419
plasma,2,146,1676.0091,550982.3419
plasma,2,147,1676.0091,550982.3419
plasma,2,148,1676.0091,550982.3419
plasma,2,149,1676.0091,550982.3419
plasma,2,150,1676.0091,550982.3419
plasma,2,151,1676.0091,550982.3419
plasma,2,152,1676.0091,550982.3419
plasma,2,153,1676.0091,550982.3419
plasma,2,154,1676.0091,550982.3419
plasma,2,155,1676.0091,550982.3419
plasma,2,156,1676.0091,550982.3419
plasma,2,157,1676.0091,550982.3419
plasma,2,158,1676.0091,550982.3419
plasma,2,159,1676.0091,550982.3419
plasma,2,160,1676.0091,550982.3419
plasma,2,161,1676.0091,550982.3419
plasma,2,162,1676.0091,550982.3419
plasma,2,163,1676.0091,550982.3419
plasma,2,164,1676.0091,550982.3419
plasma,2,165,1676.0091,550982.3419
plasma,2,166,1676.0091,550982.3419
plasma,2,167,1676.0091,550982.3419
plasma,2,168,1676.0091,550982.3419
plasma,2,169,1676.0091,550982.3419
plasma,2,170,1676.0091,550982.3419
plasma,2,171,1676.0091,550982.3419
plasma,2,172,1676.0091,550982.3419
plasma,2,173,1676.0091,550982.3419
plasma,2,174,1676.0091,550982.3419
plasma,2,175,1676.0091,550982.3419
plasma,2,176,1676.0091,550982.3419
plasma,2,177,1676.0091,550982.3419
plasma,2,178,1676.0091,550982.3419
plasma,2,179,1676.0091,550982.3419
plasma,3,0,1672.5345,550125.4136
plasma,3,1,1672.5345,550125.4136
plasma,3,2,1672.5345,550125.4136
plasma,3,3,1672.5345,550125.4136
plasma,3,4,1672.5345,550125.4136
plasma,3,5,1672.5345,550125.4136
plasma,3,6,1672.5345,550125.4136
plasma,3,7,1672.5345,550125.4136
plasma,3,8,1672.5345,550125.4136
plasma,3,9,1672.5345,550125.4136
plasma,3,10,1672.5345,550125.4136
plasma,3,11,1672.5345,550125.4136
plasma,3,12,1672.5345,550125.4136
plasma,3,13,1672.5345,550125.4136
plasma,3,14,1672.5345,550125.4136
plasma,3,15,1672.5345,550125.4136
plasma,3,16,1672.5345,550125.4136
plasma,3,17,1672.5345,550125.4136
plasma,3,18,1672.5345,550125.4136
plasma,3,19,1672.5345,550125.4136
plasma,3,20,1672.5345,550125.4136
plasma,3,21,1672.5345,550125.4136
plasma,3,22,1672.5345,550125.4136
plasma,3,23,1672.5345,550125.4136
plasma,3,24,1672.5345,550125.4136
plasma,3,25,1672.5345,550125.4136
plasma,3,26,1672.5345,550125.4136
plasma,3,27,1672.5345,550125.4136
plasma,3,28,1672.5345,550125.4136
plasma,3,29,1672.5345,550125.4136
plasma,3,30,1672.5345,550125.4136
plasma,3,31,1672.5345,550125.4136
plasma,3,32,1672.5345,550125.4136
plasma,3,33,1672.5345,550125.4136
plasma,3,34,1672.5345,550125.4136
plasma,3,35,1672.5345,550125.4136
plasma,3,36,1672.5345,550125.4136
plasma,3,37,1672.5345,550125.4136
plasma,3,38,1672.5345,550125.4136
plasma,3,39,1672.5345,550125.4136
plasma,3,40,1672.5345,550125.4136
plasma,3,41,1672.5345,550125.4136
plasma,3,42,1672.5345,550125.4136
plasma,3,43,1672.5345,550125.4136
plasma,3,44,1672.5345,550125.4136
plasma,3,45,1672.5345,550125.4136
plasma,3,46,1672.5345,550125.4136
plasma,3,47,1672.5345,550125.4136
plasma,3,48,1672.5345,550125.4136
plasma,3,49,1672.5345,550125.4136
plasma,3,50,1672.5345,550125.4136
plasma,3,51,1672.5345,550125.4136
plasma,3,52,1672.5345,550125.4136
plasma,3,53,1672.5345,550125.4136
plasma,3,54,1672.5345,550125.4136
plasma,3,55,1672.5345,550125.4136
plasma,3,56,1672.5345,550125.4136
plasma,3,57,1672.5345,550125.4136
plasma,3,58,1672.5345,550125.4136
plasma,3,59,1672.5345,550125.4136
plasma,3,60,1672.5345,550125.4136
plasma,3,61,1672.5345,550125.4136
plasma,3,62,1672.5345,550125.4136
plasma,3,63,1672.5345,550125.4136
plasma,3,64,1672.5345,550125.4136
plasma,3,65,1672.5345,550125.4136
plasma,3,66,1672.5345,550125.4136
plasma,3,67,1672.5345,550125.4136
plasma,3,68,1672.5345,550125.4136
plasma,3,69,1672.5345,550125.4136
plasma,3,70,1672.5345,550125.4136
plasma,3,71,1672.5345,550125.4136
plasma,3,72,1672.5345,550125.4136
plasma,3,73,1672.5345,550125.4136
plasma,3,74,1672.5345,550125.4136
plasma,3,75,1672.5345,550125.4136
plasma,3,76,1672.5345,550125.4136
plasma,3,77,1672.5345,550125.4136
plasma,3,78,1672.5345,550125.4136
plasma,3,79,1672.5345,550125.4136
plasma,3,80,1672.5345,550125.4136
plasma,3,81,1672.5345,550125.4136
plasma,3,82,1672.5345,550125.4136
plasma,3,83,1672.5345,550125.4136
plasma,3,84,1672.5345,550125.4136
plasma,3,85,1672.5345,550125.4136
plasma,3,86,1672.5345,550125.4136
plasma,3,87,1672.5345,550125.4136
plasma,3,88,1672.5345,550125.4136
plasma,3,89,1672.5345,550125.4136
plasma,3,90,1672.5345,550125.4136
plasma,3,91,1672.5345,550125.4136
plasma,3,92,1672.5345,550125.4136
plasma,3,93,1672.5345,550125.4136
plasma,3,94,1672.5345,550125.4136
plasma,3,95,1672.5345,550125.4136
plasma,3,96,1672.5345,550125.4136
plasma,3,97,1672.5345,550125.4136
plasma,3,98,1672.5345,550125.4136
plasma,3,99,1672.5345,550125.4136
plasma,3,100,1672.5345,550125.4136
plasma,3,101,1672.5345,550125.4136
plasma,3,102,1672.5345,550125.4136
plasma,3,103,1672.5345,550125.4136
plasma,3,104,1672.5345,550125.4136
plasma,3,105,1672.5345,550125.4136
plasma,3,106,1672.5345,550125.4136
plasma,3,107,1672.5345,550125.4136
plasma,3,108,1672.5345,550125.4136
plasma,3,109,1672.5345,550125.4136
plasma,3,110,1672.5345,550125.4136
plasma,3,111,1672.5345,550125.4136
plasma,3,112,1672.5345,550125.4136
plasma,3,113,1672.5345,550125.4136
plasma,3,114,1672.5345,550125.4136
plasma,3,115,1672.5345,550125.4136
plasma,3,116,1672.5345,550125.4136
plasma,3,117,1672.5345,550125.4136
plasma,3,118,1672.5345,550125.4136
plasma,3,119,1672.5345,550125.4136
plasma,3,120,1672.5345,550125.4136
plasma,3,121,1672.5345,550125.4136
plasma,3,122,1672.5345,550125.4136
plasma,3,123,1672.5345,550125.4136
plasma,3,124,1672.5345,550125.4136
plasma,3,125,1672.5345,550125.4136
plasma,3,126,1672.5345,550125.4136
plasma,3,127,1672.5345,550125.4136
plasma,3,128,1672.5345,550125.4136
plasma,3,129,1672.5345,550125.4136
plasma,3,130,1672.5345,550125.4136
plasma,3,131,1672.5345,550125.4136
plasma,3,132,1672.5345,550125.4136
plasma,3,133,1672.5345,550125.4136
plasma,3,134,1672.5345,550125.4136
plasma,3,135,1672.5345,550125.4136
plasma,3,136,1672.5345,550125.4136
plasma,3,137,1672.5345,550125.4136
plasma,3,138,1672.5345,550125.4136
plasma,3,139,1672.5345,550125.4136
plasma,3,140,1672.5345,550125.4136
plasma,3,141,1672.5345,550125.4136
plasma,3,142,1672.5345,550125.4136
plasma,3,143,1672.5345,550125.4136
plasma,3,144,1672.5345,550125.4136
plasma,3,145,1672.5345,550125.4136
plasma,3,146,1672.5345,550125.4136
plasma,3,147,1672.5345,550125.4136
plasma,3,148,1672.5345,550125.4136
plasma,3,149,1672.5345,550125.4136
plasma,3,150,1672.5345,550125.4136
plasma,3,151,1672.5345,550125.4136
plasma,3,152,1672.5345,550125.4136
plasma,3,153,1672.5345,550125.4136
plasma,3,154,1672.5345,550125.4136
plasma,3,155,1672.5345,550125.4136
plasma,3,156,1672.5345,550125.4136
plasma,3,157,1672.5345,550125.4136
