domain,i,j,value1,value2
plasma,0,87,3060.7985,695895.6027
plasma,0,88,3060.7985,695895.6027
plasma,0,89,3060.7985,695895.6027
plasma,0,90,3060.7985,695895.6027
plasma,0,91,3060.7985,695895.6027
plasma,0,92,3060.7985,695895.6027
plasma,0,93,3060.7985,695895.6027
plasma,0,94,3060.7985,695895.6027
plasma,0,95,3060.7985,695895.6027
plasma,0,96,3060.7985,695895.6027
plasma,0,97,3060.7985,695895.6027
plasma,0,98,3060.7985,695895.6027
plasma,0,99,3060.7985,695895.6027
plasma,0,100,3060.7985,695895.6027
plasma,0,101,3060.7985,695895.6027
plasma,0,102,3060.7985,695895.6027
plasma,0,103,3060.7985,695895.6027
plasma,0,104,3060.7985,695895.6027
plasma,0,105,3060.7985,695895.6027
plasma,0,106,3060.7985,695895.6027
plasma,0,107,3060.7985,695895.6027
plasma,0,108,3060.7985,695895.6027
plasma,0,109,3060.7985,695895.6027
plasma,0,110,3060.7985,695895.6027
plasma,0,111,3060.7985,695895.6027
plasma,0,112,3060.7985,695895.6027
plasma,0,113,3060.7985,695895.6027
plasma,0,114,3060.7985,695895.6027
plasma,0,115,3060.7985,695895.6027
plasma,0,116,3060.7985,695895.6027
plasma,0,117,3060.7985,695895.6027
plasma,0,118,3060.7985,695895.6027
plasma,0,119,3060.7985,695895.6027
plasma,0,120,3060.7985,695895.6027
plasma,0,121,3060.7985,695895.6027
plasma,0,122,3060.7985,695895.6027
plasma,0,123,3060.7985,695895.6027
plasma,0,124,3060.7985,695895.6027
plasma,0,125,3060.7985,695895.6027
plasma,0,126,3060.7985,695895.6027
plasma,0,127,3060.7985,695895.6027
plasma,0,128,3060.7985,695895.6027
plasma,0,129,3060.7985,695895.6027
plasma,0,130,3060.7985,695895.6027
plasma,0,131,3060.7985,695895.6027
plasma,0,132,3060.7985,695895.6027
plasma,0,133,3060.7985,695895.6027
plasma,0,134,3060.7985,695895.6027
plasma,0,135,3060.7985,695895.6027
plasma,0,136,3060.7985,695895.6027
plasma,0,137,3060.7985,695895.6027
plasma,0,138,3060.7985,695895.6027
plasma,0,139,3060.7985,695895.6027
plasma,0,140,3060.7985,695895.6027
plasma,0,141,3060.7985,695895.6027
plasma,0,142,3060.7985,695895.6027
plasma,0,143,3060.7985,695895.6027
plasma,0,144,3060.7985,695895.6027
plasma,0,145,3060.7985,695895.6027
plasma,0,146,3060.7985,695895.6027
plasma,0,147,3060.7985,695895.6027
plasma,0,148,3060.7985,695895.6027
plasma,0,149,3060.7985,695895.6027
plasma,0,150,3060.7985,695895.6027
plasma,0,151,3060.7985,695895.6027
plasma,0,152,3060.7985,695895.6027
plasma,0,153,3060.7985,695895.6027
plasma,0,154,3060.7985,695895.6027
plasma,0,155,3060.7985,695895.6027
plasma,0,156,3060.7985,695895.6027
plasma,0,157,3060.7985,695895.6027
plasma,0,158,3060.7985,695895.6027
plasma,0,159,3060.7985,695895.6027
plasma,0,160,3060.7985,695895.6027
plasma,0,161,3060.7985,695895.6027
plasma,0,162,3060.7985,695895.6027
plasma,0,163,3060.7985,695895.6027
plasma,0,164,3060.7985,695895.6027
plasma,0,165,3060.7985,695895.6027
plasma,0,166,3060.7985,695895.6027
plasma,0,167,3060.7985,695895.6027
plasma,0,168,3060.7985,695895.6027
plasma,0,169,3060.7985,695895.6027
plasma,0,170,3060.7985,695895.6027
plasma,0,171,3060.7985,695895.6027
plasma,0,172,3060.7985,695895.6027
plasma,0,173,3060.7985,695895.6027
plasma,0,174,3060.7985,695895.6027
plasma,0,175,3060.7985,695895.6027
plasma,0,176,3060.7985,695895.6027
plasma,0,177,3060.7985,695895.6027
plasma,0,178,3060.7985,695895.6027
plasma,0,179,3060.7985,695895.6027
plasma,1,0,3058.3031,695470.0548
plasma,1,1,3058.3031,695470.0548
plasma,1,2,3058.3031,695470.0548
plasma,1,3,3058.3031,695470.0548
plasma,1,4,3058.3031,695470.0548
plasma,1,5,3058.3031,695470.0548
plasma,1,6,3058.3031,695470.0548
plasma,1,7,3058.3031,695470.0548
plasma,1,8,3058.3031,695470.0548
plasma,1,9,3058.3031,695470.0548
plasma,1,10,3058.3031,695470.0548
plasma,1,11,3058.3031,695470.0548
plasma,1,12,3058.3031,695470.0548
plasma,1,13,3058.3031,695470.0548
plasma,1,14,3058.3031,695470.0548
plasma,1,15,3058.3031,695470.0548
plasma,1,16,3058.3031,695470.0548
plasma,1,17,3058.3031,695470.0548
plasma,1,18,3058.3031,695470.0548
plasma,1,19,3058.3031,695470.0548
plasma,1,20,3058.3031,695470.0548
plasma,1,21,3058.3031,695470.0548
plasma,1,22,3058.3031,695470.0548
plasma,1,23,3058.3031,695470.0548
plasma,1,24,3058.3031,695470.0548
plasma,1,25,3058.3031,695470.0548
plasma,1,26,3058.3031,695470.0548
plasma,1,27,3058.3031,695470.0548
plasma,1,28,3058.3031,695470.0548
plasma,1,29,3058.3031,695470.0548
plasma,1,30,3058.3031,695470.0548
plasma,1,31,3058.3031,695470.0548
plasma,1,32,3058.3031,695470.0548
plasma,1,33,3058.3031,695470.0548
plasma,1,34,3058.3031,695470.0548
plasma,1,35,3058.3031,695470.0548
plasma,1,36,3058.3031,695470.0548
plasma,1,37,3058.3031,695470.0548
plasma,1,38,3058.3031,695470.0548
plasma,1,39,3058.3031,695470.0548
plasma,1,40,3058.3031,695470.0548
plasma,1,41,3058.3031,695470.0548
plasma,1,42,3058.3031,695470.0548
plasma,1,43,3058.3031,695470.0548
plasma,1,44,3058.3031,695470.0548
plasma,1,45,3058.3031,695470.0548
plasma,1,46,3058.3031,695470.0548
plasma,1,47,3058.3031,695470.0548
plasma,1,48,3058.3031,695470.0548
plasma,1,49,3058.3031,695470.0548
plasma,1,50,3058.3031,695470.0548
plasma,1,51,3058.3031,695470.0548
plasma,1,52,3058.3031,695470.0548
plasma,1,53,3058.3031,695470.0548
plasma,1,54,3058.3031,695470.0548
plasma,1,55,3058.3031,695470.0548
plasma,1,56,3058.3031,695470.0548
plasma,1,57,3058.3031,695470.0548
plasma,1,58,3058.3031,695470.0548
plasma,1,59,3058.3031,695470.0548
plasma,1,60,3058.3031,695470.0548
plasma,1,61,3058.3031,695470.0548
plasma,1,62,3058.3031,695470.0548
plasma,1,63,3058.3031,695470.0548
plasma,1,64,3058.3031,695470.0548
plasma,1,65,3058.3031,695470.0548
plasma,1,66,3058.3031,695470.0548
plasma,1,67,3058.3031,695470.0548
plasma,1,68,3058.3031,695470.0548
plasma,1,69,3058.3031,695470.0548
plasma,1,70,3058.3031,695470.0548
plasma,1,71,3058.3031,695470.0548
plasma,1,72,3058.3031,695470.0548
plasma,1,73,3058.3031,695470.0548
plasma,1,74,3058.3031,695470.0548
plasma,1,75,3058.3031,695470.0548
plasma,1,76,3058.3031,695470.0548
plasma,1,77,3058.3031,695470.0548
plasma,1,78,3058.3031,695470.0548
plasma,1,79,3058.3031,695470.0548
plasma,1,80,3058.3031,695470.0548
plasma,1,81,3058.3031,695470.0548
plasma,1,82,3058.3031,695470.0548
plasma,1,83,3058.3031,695470.0548
plasma,1,84,3058.3031,695470.0548
plasma,1,85,3058.3031,695470.0548
plasma,1,86,3058.3031,695470.0548
plasma,1,87,3058.3031,695470.0548
plasma,1,88,3058.3031,695470.0548
plasma,1,89,3058.3031,695470.0548
plasma,1,90,3058.3031,695470.0548
plasma,1,91,3058.3031,695470.0548
plasma,1,92,3058.3031,695470.0548
plasma,1,93,3058.3031,695470.0548
plasma,1,94,3058.3031,695470.0548
plasma,1,95,3058.3031,695470.0548
plasma,1,96,3058.3031,695470.0548
plasma,1,97,3058.3031,695470.0548
plasma,1,98,3058.3031,695470.0548
plasma,1,99,3058.3031,695470.0548
plasma,1,100,3058.3031,695470.0548
plasma,1,101,3058.3031,695470.0548
plasma,1,102,3058.3031,695470.0548
plasma,1,103,3058.3031,695470.0548
plasma,1,104,3058.3031,695470.0548
plasma,1,105,3058.3031,695470.0548
plasma,1,106,3058.3031,695470.0548
plasma,1,107,3058.3031,695470.0548
plasma,1,108,3058.3031,695470.0548
plasma,1,109,3058.3031,695470.0548
plasma,1,110,3058.3031,695470.0548
plasma,1,111,3058.3031,695470.0548
plasma,1,112,3058.3031,695470.0548
plasma,1,113,3058.3031,695470.0548
plasma,1,114,3058.3031,695470.0548
plasma,1,115,3058.3031,695470.0548
plasma,1,116,3058.3031,695470.0548
plasma,1,117,3058.3031,695470.0548
plasma,1,118,3058.3031,695470.0548
plasma,1,119,3058.3031,695470.0548
plasma,1,120,3058.3031,695470.0548
plasma,1,121,3058.3031,695470.0548
plasma,1,122,3058.3031,695470.0548
plasma,1,123,3058.3031,695470.0548
plasma,1,124,3058.3031,695470.0548
plasma,1,125,3058.3031,695470.0548
plasma,1,126,3058.3031,695470.0548
plasma,1,127,3058.3031,695470.0548
plasma,1,128,3058.3031,695470.0548
plasma,1,129,3058.3031,695470.0548
plasma,1,130,3058.3031,695470.0548
plasma,1,131,3058.3031,695470.0548
plasma,1,132,3058.3031,695470.0548
plasma,1,133,3058.3031,695470.0548
plasma,1,134,3058.3031,695470.0548
plasma,1,135,3058.3031,695470.0548
plasma,1,136,3058.3031,695470.0548
plasma,1,137,3058.3031,695470.0548
plasma,1,138,3058.3031,695470.0548
plasma,1,139,3058.3031,695470.0548
plasma,1,140,3058.3031,695470.0548
plasma,1,141,3058.3031,695470.0548
plasma,1,142,3058.3031,695470.0548
plasma,1,143,3058.3031,695470.0548
plasma,1,144,3058.3031,695470.0548
plasma,1,145,3058.3031,695470.0548
plasma,1,146,3058.3031,695470.0548
plasma,1,147,3058.3031,695470.0548
plasma,1,148,3058.3031,695470.0548
plasma,1,149,3058.3031,695470.0548
plasma,1,150,3058.3031,695470.0548
plasma,1,151,3058.3031,695470.0548
plasma,1,152,3058.3031,695470.0548
plasma,1,153,3058.3031,695470.0548
plasma,1,154,3058.3031,695470.0548
plasma,1,155,3058.3031,695470.0548
plasma,1,156,3058.3031,695470.0548
plasma,1,157,3058.3031,695470.0548
plasma,1,158,3058.3031,695470.0548
plasma,1,159,3058.3031,695470.0548
plasma,1,160,3058.3031,695470.0548
plasma,1,161,3058.3031,695470.0548
plasma,1,162,3058.3031,695470.0548
plasma,1,163,3058.3031,695470.0548
plasma,1,164,3058.3031,695470.0548
plasma,1,165,3058.3031,695470.0548
plasma,1,166,3058.3031,695470.0548
plasma,1,167,3058.3031,695470.0548
plasma,1,168,3058.3031,695470.0548
plasma,1,169,3058.3031,695470.0548
plasma,1,170,3058.3031,695470.0548
plasma,1,171,3058.3031,695470.0548
plasma,1,172,3058.3031,695470.0548
plasma,1,173,3058.3031,695470.0548
plasma,1,174,3058.3031,695470.0548
plasma,1,175,3058.3031,695470.0548
plasma,1,176,3058.3031,695470.0548
plasma,1,177,3058.3031,695470.0548
plasma,1,178,3058.3031,695470.0548
plasma,1,179,3058.3031,695470.0548
plasma,2,0,3053.8877,694716.8657
plasma,2,1,3053.8877,694716.8657
plasma,2,2,3053.8877,694716.8657
plasma,2,3,3053.8877,694716.8657
plasma,2,4,3053.8877,694716.8657
plasma,2,5,3053.8877,694716.8657
plasma,2,6,3053.8877,694716.8657
plasma,2,7,3053.8877,694716.8657
plasma,2,8,3053.8877,694716.8657
plasma,2,9,3053.8877,694716.8657
plasma,2,10,3053.8877,694716.8657
plasma,2,11,3053.8877,694716.8657
plasma,2,12,3053.8877,694716.8657
plasma,2,13,3053.8877,694716.8657
plasma,2,14,3053.8877,694716.8657
plasma,2,15,3053.8877,694716.8657
plasma,2,16,3053.8877,694716.8657
plasma,2,17,3053.8877,694716.8657
plasma,2,18,3053.8877,694716.8657
plasma,2,19,3053.8877,694716.8657
plasma,2,20,3053.8877,694716.8657
plasma,2,21,3053.8877,694716.8657
plasma,2,22,3053.8877,694716.8657
plasma,2,23,3053.8877,694716.8657
plasma,2,24,3053.8877,694716.8657
plasma,2,25,3053.8877,694716.8657
plasma,2,26,3053.8877,694716.8657
plasma,2,27,3053.8877,694716.8657
plasma,2,28,3053.8877,694716.8657
plasma,2,29,3053.8877,694716.8657
plasma,2,30,3053.8877,694716.8657
plasma,2,31,3053.8877,694716.8657
plasma,2,32,3053.8877,694716.8657
plasma,2,33,3053.8877,694716.8657
plasma,2,34,3053.8877,694716.8657
plasma,2,35,3053.8877,694716.8657
plasma,2,36,3053.8877,694716.8657
plasma,2,37,3053.8877,694716.8657
plasma,2,38,3053.8877,694716.8657
plasma,2,39,3053.8877,694716.8657
plasma,2,40,3053.8877,694716.8657
plasma,2,41,3053.8877,694716.8657
plasma,2,42,3053.8877,694716.8657
plasma,2,43,3053.8877,694716.8657
plasma,2,44,3053.8877,694716.8657
plasma,2,45,3053.8877,694716.8657
plasma,2,46,3053.8877,694716.8657
plasma,2,47,3053.8877,694716.8657
plasma,2,48,3053.8877,694716.8657
plasma,2,49,3053.8877,694716.8657
plasma,2,50,3053.8877,694716.8657
plasma,2,51,3053.8877,694716.8657
plasma,2,52,3053.8877,694716.8657
plasma,2,53,3053.8877,694716.8657
plasma,2,54,3053.8877,694716.8657
plasma,2,55,3053.8877,694716.8657
plasma,2,56,3053.8877,694716.8657
plasma,2,57,3053.8877,694716.8657
plasma,2,58,3053.8877,694716.8657
plasma,2,59,3053.8877,694716.8657
plasma,2,60,3053.8877,694716.8657
plasma,2,61,3053.8877,694716.8657
plasma,2,62,3053.8877,694716.8657
plasma,2,63,3053.8877,694716.8657
plasma,2,64,3053.8877,694716.8657
plasma,2,65,3053.8877,694716.8657
plasma,2,66,3053.8877,694716.8657
plasma,2,67,3053.8877,694716.8657
plasma,2,68,3053.8877,694716.8657
plasma,2,69,3053.8877,694716.8657
plasma,2,70,3053.8877,694716.8657
plasma,2,71,3053.8877,694716.8657
plasma,2,72,3053.8877,694716.8657
plasma,2,73,3053.8877,694716.8657
plasma,2,74,3053.8877,694716.8657
plasma,2,75,3053.8877,694716.8657
plasma,2,76,3053.8877,694716.8657
plasma,2,77,3053.8877,694716.8657
plasma,2,78,3053.8877,694716.8657
plasma,2,79,3053.8877,694716.8657
plasma,2,80,3053.8877,694716.8657
plasma,2,81,3053.8877,694716.8657
plasma,2,82,3053.8877,694716.8657
plasma,2,83,3053.8877,694716.8657
plasma,2,84,3053.8877,694716.8657
plasma,2,85,3053.8877,694716.8657
plasma,2,86,3053.8877,694716.8657
plasma,2,87,3053.8877,694716.8657
plasma,2,88,3053.8877,694716.8657
plasma,2,89,3053.8877,694716.8657
plasma,2,90,3053.8877,694716.8657
plasma,2,91,3053.8877,694716.8657
plasma,2,92,3053.8877,694716.8657
plasma,2,93,3053.8877,694716.8657
plasma,2,94,3053.8877,694716.8657
plasma,2,95,3053.8877,694716.8657
plasma,2,96,3053.8877,694716.8657
plasma,2,97,3053.8877,694716.8657
plasma,2,98,3053.8877,694716.8657
plasma,2,99,3053.8877,694716.8657
plasma,2,100,3053.8877,694716.8657
plasma,2,101,3053.8877,694716.8657
plasma,2,102,3053.8877,694716.8657
plasma,2,103,3053.8877,694716.8657
plasma,2,104,3053.8877,694716.8657
plasma,2,105,3053.8877,694716.8657
plasma,2,106,3053.8877,694716.8657
plasma,2,107,3053.8877,694716.8657
plasma,2,108,3053.8877,694716.8657
plasma,2,109,3053.8877,694716.8657
plasma,2,110,3053.8877,694716.8657
plasma,2,111,3053.8877,694716.8657
plasma,2,112,3053.8877,694716.8657
plasma,2,113,3053.8877,694716.8657
plasma,2,114,3053.8877,694716.8657
plasma,2,115,3053.8877,694716.8657
plasma,2,116,3053.8877,694716.8657
plasma,2,117,3053.8877,694716.8657
plasma,2,118,3053.8877,694716.8657
plasma,2,119,3053.8877,694716.8657
plasma,2,120,3053.8877,694716.8657
plasma,2,121,3053.8877,694716.8657
plasma,2,122,3053.8877,694716.8657
plasma,2,123,3053.8877,694716.8657
plasma,2,124,3053.8877,694716.8657
plasma,2,125,3053.8877,694716.8657
plasma,2,126,3053.8877,694716.8657
plasma,2,127,3053.8877,694716.8657
plasma,2,128,3053.8877,694716.8657
plasma,2,129,3053.8877,694716.8657
plasma,2,130,3053.8877,694716.8657
plasma,2,131,3053.8877,694716.8657
plasma,2,132,3053.8877,694716.8657
plasma,2,133,3053.8877,694716.8657
plasma,2,134,3053.8877,694716.8657
plasma,2,135,3053.8877,694716.8657
plasma,2,136,3053.8877,694716.8657
plasma,2,137,3053.8877,694716.8657
plasma,2,138,3053.8877,694716.8657
plasma,2,139,3053.8877,694716.8657
plasma,2,140,3053.8877,694716.8657
plasma,2,141,3053.8877,694716.8657
plasma,2,142,3053.8877,694716.8657
plasma,2,143,3053.8877,694716.8657
plasma,2,144,3053.8877,694716.8657
plasma,2,145,3053.8877,694716.8657
plasma,2,146,3053.8877,694716.8657
plasma,2,147,3053.8877,694716.8657
plasma,2,148,3053.8877,694716.8657
plasma,2,149,3053.8877,694716.8657
plasma,2,150,3053.8877,694716.8657
plasma,2,151,3053.8877,694716.8657
plasma,2,152,3053.8877,694716.8657
plasma,2,153,3053.8877,694716.8657
plasma,2,154,3053.8877,694716.8657
plasma,2,155,3053.8877,694716.8657
plasma,2,156,3053.8877,694716.8657
plasma,2,157,3053.8877,694716.8657
plasma,2,158,3053.8877,694716.8657
plasma,2,159,3053.8877,694716.8657
plasma,2,160,3053.8877,694716.8657
plasma,2,161,3053.8877,694716.8657
plasma,2,162,3053.8877,694716.8657
plasma,2,163,3053.8877,694716.8657
plasma,2,164,3053.8877,694716.8657
plasma,2,165,3053.8877,694716.8657
plasma,2,166,3053.8877,694716.8657
plasma,2,167,3053.8877,694716.8657
plasma,2,168,3053.8877,694716.8657
plasma,2,169,3053.8877,694716.8657
plasma,2,170,3053.8877,694716.8657
plasma,2,171,3053.8877,694716.8657
plasma,2,172,3053.8877,694716.8657
plasma,2,173,3053.8877,694716.8657
plasma,2,174,3053.8877,694716.8657
plasma,2,175,3053.8877,694716.8657
plasma,2,176,3053.8877,694716.8657
plasma,2,177,3053.8877,694716.8657
plasma,2,178,3053.8877,694716.8657
plasma,2,179,3053.8877,694716.8657
plasma,3,0,3047.5565,693636.3908
plasma,3,1,3047.5565,693636.3908
plasma,3,2,3047.5565,693636.3908
plasma,3,3,3047.5565,693636.3908
plasma,3,4,3047.5565,693636.3908
plasma,3,5,3047.5565,693636.3908
plasma,3,6,3047.5565,693636.3908
plasma,3,7,3047.5565,693636.3908
plasma,3,8,3047.5565,693636.3908
plasma,3,9,3047.5565,693636.3908
plasma,3,10,3047.5565,693636.3908
plasma,3,11,3047.5565,693636.3908
plasma,3,12,3047.5565,693636.3908
plasma,3,13,3047.5565,693636.3908
plasma,3,14,3047.5565,693636.3908
plasma,3,15,3047.5565,693636.3908
plasma,3,16,3047.5565,693636.3908
plasma,3,17,3047.5565,693636.3908
plasma,3,18,3047.5565,693636.3908
plasma,3,19,3047.5565,693636.3908
plasma,3,20,3047.5565,693636.3908
plasma,3,21,3047.5565,693636.3908
plasma,3,22,3047.5565,693636.3908
plasma,3,23,3047.5565,693636.3908
plasma,3,24,3047.5565,693636.3908
plasma,3,25,3047.5565,693636.3908
plasma,3,26,3047.5565,693636.3908
plasma,3,27,3047.5565,693636.3908
plasma,3,28,3047.5565,693636.3908
plasma,3,29,3047.5565,693636.3908
plasma,3,30,3047.5565,693636.3908
plasma,3,31,3047.5565,693636.3908
plasma,3,32,3047.5565,693636.3908
plasma,3,33,3047.5565,693636.3908
plasma,3,34,3047.5565,693636.3908
plasma,3,35,3047.5565,693636.3908
plasma,3,36,3047.5565,693636.3908
plasma,3,37,3047.5565,693636.3908
plasma,3,38,3047.5565,693636.3908
plasma,3,39,3047.5565,693636.3908
plasma,3,40,3047.5565,693636.3908
plasma,3,41,3047.5565,693636.3908
plasma,3,42,3047.5565,693636.3908
plasma,3,43,3047.5565,693636.3908
plasma,3,44,3047.5565,693636.3908
plasma,3,45,3047.5565,693636.3908
plasma,3,46,3047.5565,693636.3908
plasma,3,47,3047.5565,693636.3908
plasma,3,48,3047.5565,693636.3908
plasma,3,49,3047.5565,693636.3908
plasma,3,50,3047.5565,693636.3908
plasma,3,51,3047.5565,693636.3908
plasma,3,52,3047.5565,693636.3908
plasma,3,53,3047.5565,693636.3908
plasma,3,54,3047.5565,693636.3908
plasma,3,55,3047.5565,693636.3908
plasma,3,56,3047.5565,693636.3908
plasma,3,57,3047.5565,693636.3908
plasma,3,58,3047.5565,693636.3908
plasma,3,59,3047.5565,693636.3908
plasma,3,60,3047.5565,693636.3908
plasma,3,61,3047.5565,693636.3908
plasma,3,62,3047.5565,693636.3908
plasma,3,63,3047.5565,693636.3908
plasma,3,64,3047.5565,693636.3908
plasma,3,65,3047.5565,693636.3908
plasma,3,66,3047.5565,693636.3908
plasma,3,67,3047.5565,693636.3908
plasma,3,68,3047.5565,693636.3908
plasma,3,69,3047.5565,693636.3908
plasma,3,70,3047.5565,693636.3908
plasma,3,71,3047.5565,693636.3908
plasma,3,72,3047.5565,693636.3908
plasma,3,73,3047.5565,693636.3908
plasma,3,74,3047.5565,693636.3908
plasma,3,75,3047.5565,693636.3908
plasma,3,76,3047.5565,693636.3908
plasma,3,77,3047.5565,693636.3908
plasma,3,78,3047.5565,693636.3908
plasma,3,79,3047.5565,693636.3908
plasma,3,80,3047.5565,693636.3908
plasma,3,81,3047.5565,693636.3908
plasma,3,82,3047.5565,693636.3908
plasma,3,83,3047.5565,693636.3908
plasma,3,84,3047.5565,693636.3908
plasma,3,85,3047.5565,693636.3908
plasma,3,86,3047.5565,693636.3908
plasma,3,87,3047.5565,693636.3908
plasma,3,88,3047.5565,693636.3908
plasma,3,89,3047.5565,693636.3908
plasma,3,90,3047.5565,693636.3908
plasma,3,91,3047.5565,693636.3908
plasma,3,92,3047.5565,693636.3908
plasma,3,93,3047.5565,693636.3908
plasma,3,94,3047.5565,693636.3908
plasma,3,95,3047.5565,693636.3908
plasma,3,96,3047.5565,693636.3908
plasma,3,97,3047.5565,693636.3908
plasma,3,98,3047.5565,693636.3908
plasma,3,99,3047.5565,693636.3908
plasma,3,100,3047.5565,693636.3908
plasma,3,101,3047.5565,693636.3908
plasma,3,102,3047.5565,693636.3908
plasma,3,103,3047.5565,693636.3908
plasma,3,104,3047.5565,693636.3908
plasma,3,105,3047.5565,693636.3908
plasma,3,106,3047.5565,693636.3908
plasma,3,107,3047.5565,693636.3908
plasma,3,108,3047.5565,693636.3908
plasma,3,109,3047.5565,693636.3908
plasma,3,110,3047.5565,693636.3908
plasma,3,111,3047.5565,693636.3908
plasma,3,112,3047.5565,693636.3908
plasma,3,113,3047.5565,693636.3908
plasma,3,114,3047.5565,693636.3908
plasma,3,115,3047.5565,693636.3908
plasma,3,116,3047.5565,693636.3908
plasma,3,117,3047.5565,693636.3908
plasma,3,118,3047.5565,693636.3908
plasma,3,119,3047.5565,693636.3908
plasma,3,120,3047.5565,693636.3908
plasma,3,121,3047.5565,693636.3908
plasma,3,122,3047.5565,693636.3908
plasma,3,123,3047.5565,693636.3908
plasma,3,124,3047.5565,693636.3908
plasma,3,125,3047.5565,693636.3908
plasma,3,126,3047.5565,693636.3908
plasma,3,127,3047.5565,693636.3908
plasma,3,128,3047.5565,693636.3908
plasma,3,129,3047.5565,693636.3908
plasma,3,130,3047.5565,693636.3908
plasma,3,131,3047.5565,693636.3908
plasma,3,132,3047.5565,693636.3908
plasma,3,133,3047.5565,693636.3908
plasma,3,134,3047.5565,693636.3908
plasma,3,135,3047.5565,693636.3908
plasma,3,136,3047.5565,693636.3908
plasma,3,137,3047.5565,693636.3908
plasma,3,138,3047.5565,693636.3908
plasma,3,139,3047.5565,693636.3908
plasma,3,140,3047.5565,693636.3908
plasma,3,141,3047.5565,693636.3908
plasma,3,142,3047.5565,693636.3908
plasma,3,143,3047.5565,693636.3908
plasma,3,144,3047.5565,693636.3908
plasma,3,145,3047.5565,693636.3908
plasma,3,146,3047.5565,693636.3908
plasma,3,147,3047.5565,693636.3908
plasma,3,148,3047.5565,693636.3908
plasma,3,149,3047.5565,693636.3908
plasma,3,150,3047.5565,693636.3908
plasma,3,151,3047.5565,693636.3908
plasma,3,152,3047.5565,693636.3908
plasma,3,153,3047.5565,693636.3908
plasma,3,154,3047.5565,693636.3908
plasma,3,155,3047.5565,693636.3908
plasma,3,156,3047.5565,693636.3908
plasma,3,157,3047.5565,693636.3908
